logical_time_ns,logical_time_ms,head_present,eye_present,head,eye,lag_ms
60200000000,60200.0,1,1,0,2,5.3752129999993485
60300000000,60300.0,1,1,0,2,5.818955000002461
60400000000,60400.0,1,1,0,2,57.913949000001594
60500000000,60500.0,1,1,0,2,6.488736999999674
60600000000,60600.0,1,1,0,2,4.743633999998565
60700000000,60700.0,1,1,0,2,5.830275000000256
60800000000,60800.0,1,1,0,2,6.5369770000033895
60900000000,60900.0,1,1,0,2,63.22349199999735
61000000000,61000.0,1,1,0,2,5.7283319999987725
61100000000,61100.0,1,1,0,2,5.447062999999616
61200000000,61200.0,1,1,0,2,5.125035999997635
61300000000,61300.0,1,1,0,2,5.714776000000711
61400000000,61400.0,1,1,0,2,61.54759699999704
61500000000,61500.0,1,1,0,2,5.4906429999973625
61600000000,61600.0,1,1,0,2,5.60655499999848
61700000000,61700.0,1,1,0,2,4.9135129999995115
61800000000,61800.0,1,1,0,2,5.126313000000664
61900000000,61900.0,1,1,0,2,61.36577799999941
62000000000,62000.0,1,1,0,2,6.0226479999982985
62100000000,62100.0,1,1,0,2,8.809048000002804
62200000000,62200.0,1,1,0,2,8.812498999999661
62300000000,62300.0,1,1,0,2,4.847050999997009
62400000000,62400.0,1,1,0,2,57.79597900000226
62500000000,62500.0,1,1,0,2,5.504999999997381
62600000000,62600.0,1,1,0,2,5.687132999999449
62700000000,62700.0,1,1,0,2,5.109590000000026
62800000000,62800.0,1,1,0,2,4.300309999998717
62900000000,62900.0,1,1,0,2,64.44928400000208
63000000000,63000.0,1,1,0,2,4.358562000001257
63100000000,63100.0,1,1,0,2,8.29713300000003
63200000000,63200.0,1,1,0,2,4.558053000000655
63300000000,63300.0,1,1,0,2,5.285829000000376
63400000000,63400.0,1,1,0,1,60.55900799999654
63500000000,63500.0,1,1,0,1,4.582607999996981
63600000000,63600.0,1,1,0,1,4.741723999999522
63700000000,63700.0,1,1,0,1,5.288204999997106
63800000000,63800.0,1,1,0,1,4.867067999999563
63900000000,63900.0,1,1,0,1,60.00161900000239
64000000000,64000.0,1,1,0,1,4.96139299999777
64100000000,64100.0,1,1,0,1,5.651539999998931
64200000000,64200.0,1,1,0,1,5.894043000000238
64300000000,64300.0,1,1,0,1,9.763448999998218
64400000000,64400.0,1,1,0,1,65.16569999999774
64500000000,64500.0,1,1,0,1,5.720693000002939
64600000000,64600.0,1,1,0,1,5.042891999997664
64700000000,64700.0,1,1,0,1,8.053993000001356
64800000000,64800.0,1,1,0,1,4.934293999998772
64900000000,64900.0,1,1,0,1,58.992951000000176
65000000000,65000.0,1,1,0,1,5.539207000001625
65100000000,65100.0,1,1,0,1,6.042780999996467
65200000000,65200.0,1,1,0,1,5.9968989999979385
65300000000,65300.0,1,1,0,1,5.935072000000218
65400000000,65400.0,1,1,0,1,60.292483999997785
65500000000,65500.0,1,1,0,1,4.986946999997599
65600000000,65600.0,1,1,0,1,5.561373000004096
65700000000,65700.0,1,1,0,1,5.736246999993455
65800000000,65800.0,1,1,0,1,8.720625999994809
65900000000,65900.0,1,1,0,1,51.82176099999924
66000000000,66000.0,1,1,0,1,5.037051000006613
66100000000,66100.0,1,1,0,1,5.627957999997307
66200000000,66200.0,1,1,0,1,4.914323999997578
66300000000,66300.0,1,1,0,1,5.050031999999192
66400000000,66400.0,1,1,1,1,89.33194899999944
66500000000,66500.0,1,1,1,1,4.085907000000589
66600000000,66600.0,1,1,1,1,4.982791999995243
66700000000,66700.0,1,1,1,1,7.514953999998397
66800000000,66800.0,1,1,1,1,5.044748000000254
66900000000,66900.0,1,1,1,1,87.96940200000245
67000000000,67000.0,1,1,1,1,7.139550000007148
67100000000,67100.0,1,1,1,1,7.197314999997616
67200000000,67200.0,1,1,1,1,5.03984599999967
67300000000,67300.0,1,1,1,1,5.692030000005616
67400000000,67400.0,1,1,1,1,84.69297099999676
67500000000,67500.0,1,1,1,1,5.558136000006925
67600000000,67600.0,1,1,1,1,5.793231999996351
67700000000,67700.0,1,1,1,1,5.6073880000039935
67800000000,67800.0,1,1,1,1,5.183158999992884
67900000000,67900.0,1,1,0,1,61.07077500000014
68000000000,68000.0,1,1,0,1,5.735793999992893
68100000000,68100.0,1,1,0,1,9.491053000005195
68200000000,68200.0,1,1,0,1,6.176078999997117
68300000000,68300.0,1,1,0,1,4.778304999999818
68400000000,68400.0,1,1,1,1,54.41903099999763
68500000000,68500.0,1,1,1,1,6.063395000004675
68600000000,68600.0,1,1,1,1,5.524961999995867
68700000000,68700.0,1,1,1,1,6.446068999997806
68800000000,68800.0,1,1,1,1,4.478226999999606
68900000000,68900.0,1,1,1,1,87.9864499999967
69000000000,69000.0,1,1,1,1,5.141010000006645
69100000000,69100.0,1,1,1,1,5.62630600000557
69200000000,69200.0,1,1,1,1,8.590593000000808
69300000000,69300.0,1,1,1,1,4.27124200000253
69400000000,69400.0,1,1,1,1,64.61134400000446
69500000000,69500.0,1,1,1,1,5.55770200000552
69600000000,69600.0,1,1,1,1,5.640224999995553
69700000000,69700.0,1,1,1,1,5.118514999994659
69800000000,69800.0,1,1,1,1,5.228057000000263
69900000000,69900.0,1,1,1,1,62.67956299999787
70000000000,70000.0,1,1,1,1,5.670490000004065
70100000000,70100.0,1,1,1,1,8.32731700000295
70200000000,70200.0,1,1,1,1,5.698132000004989
70300000000,70300.0,1,1,1,1,5.59302800000296
70400000000,70400.0,1,1,0,1,65.02780700000585
70500000000,70500.0,1,1,0,1,5.352893999996013
70600000000,70600.0,1,1,0,1,5.317215999995824
70700000000,70700.0,1,1,0,1,5.526404999996885
70800000000,70800.0,1,1,0,1,8.27899000000616
70900000000,70900.0,1,1,0,1,58.715150999996695
71000000000,71000.0,1,1,0,1,5.500755999993999
71100000000,71100.0,1,1,0,1,5.808462999993935
71200000000,71200.0,1,1,0,1,5.010458999997354
71300000000,71300.0,1,1,0,1,4.993816999995033
71400000000,71400.0,1,1,0,1,65.23056900000665
71500000000,71500.0,1,1,0,1,5.555655999996816
71600000000,71600.0,1,1,0,1,4.887466999993194
71700000000,71700.0,1,1,0,1,8.305766000004951
71800000000,71800.0,1,1,0,1,5.270845000006375
71900000000,71900.0,1,1,0,1,61.35871800000314
72000000000,72000.0,1,1,0,1,6.271955999996862
72100000000,72100.0,1,1,0,1,5.835504000002402
72200000000,72200.0,1,1,0,1,5.749345000003814
72300000000,72300.0,1,1,0,1,8.569577000002027
72400000000,72400.0,1,1,0,1,60.50362899999891
72500000000,72500.0,1,1,0,1,5.575716999999713
72600000000,72600.0,1,1,0,1,4.5144020000007
72700000000,72700.0,1,1,0,1,5.681930999999167
72800000000,72800.0,1,1,0,1,5.629048999995575
72900000000,72900.0,1,1,0,1,62.9562420000002
73000000000,73000.0,1,1,0,1,5.0142720000003465
73100000000,73100.0,1,1,0,1,5.0396480000054
73200000000,73200.0,1,1,0,1,6.021179999996093
73300000000,73300.0,1,1,0,1,5.1133260000060545
73400000000,73400.0,1,1,0,1,65.24420800000371
73500000000,73500.0,1,1,0,1,5.58344400000351
73600000000,73600.0,1,1,0,1,5.957779000003939
73700000000,73700.0,1,1,0,1,5.617566999993869
73800000000,73800.0,1,1,0,1,5.614516999994521
73900000000,73900.0,1,1,0,1,59.73443199999747
74000000000,74000.0,1,1,0,1,4.698040000002948
74100000000,74100.0,1,1,0,1,5.8121810000011465
74200000000,74200.0,1,1,0,1,5.065344000002369
