logical_time_ns,logical_time_ms,steer_present,accelerator_present,brake_present,steer,accelerator,brake,lag_ms
46200000000,46200.0,1,1,1,1,0.0,0.0,0.7198760000028415
46300000000,46300.0,1,1,1,1,0.0,0.0,0.3747010000006412
46400000000,46400.0,1,1,1,1,0.0,0.0,0.774238999998488
46500000000,46500.0,1,1,1,1,0.0,0.0,0.6763389999978244
46600000000,46600.0,1,1,1,1,0.8470588235294118,0.0,0.20142499999928987
46700000000,46700.0,1,1,1,1,1.0,0.0,0.6312220000036177
46800000000,46800.0,1,1,1,1,1.0,0.0,0.29225099999894155
46900000000,46900.0,1,1,1,1,1.0,0.0,0.6842709999982617
47000000000,47000.0,1,1,1,1,1.0,0.0,0.35478100000182167
47100000000,47100.0,1,1,1,1,1.0,0.0,0.6523939999970025
47200000000,47200.0,1,1,1,1,0.37254901960784315,0.0,0.24672000000282424
47300000000,47300.0,1,1,1,1,0.0,0.0,0.5688149999987218
47400000000,47400.0,1,1,1,1,0.0,0.0,0.2841580000022077
47500000000,47500.0,1,1,1,1,0.0,0.0,0.5020690000019385
47600000000,47600.0,1,1,1,1,0.0,0.0,0.7164239999983693
47700000000,47700.0,1,1,1,1,0.0,0.0,0.981445999997959
47800000000,47800.0,1,1,1,1,0.0,0.0,1.8606639999998151
47900000000,47900.0,1,1,1,1,0.0,0.0,0.55979600000137
48000000000,48000.0,1,1,1,1,0.0,0.0,0.3709529999978258
48100000000,48100.0,1,1,1,1,0.0,0.0,0.2495340000023134
48200000000,48200.0,1,1,1,1,0.48627450980392156,0.0,0.71957200000179
48300000000,48300.0,1,1,1,1,0.9294117647058824,0.0,0.5828390000024228
48400000000,48400.0,1,1,1,1,0.9254901960784314,0.0,0.3270699999993667
48500000000,48500.0,1,1,1,1,0.9098039215686274,0.0,0.4633709999980056
48600000000,48600.0,1,1,1,1,1.0,0.0,0.1858619999984512
48700000000,48700.0,1,1,1,1,1.0,0.0,0.9521919999970123
48800000000,48800.0,1,1,1,1,0.996078431372549,0.0,0.44024199999694247
48900000000,48900.0,1,1,1,1,0.0,0.0,0.37673000000359025
49000000000,49000.0,1,1,1,1,0.0,0.0,0.7091579999978421
49100000000,49100.0,1,1,1,1,0.0,0.0,0.5854059999983292
49200000000,49200.0,1,1,1,1,0.0,0.0,0.8036139999967418
49300000000,49300.0,1,1,1,1,0.8431372549019608,0.0,0.8531749999965541
49400000000,49400.0,1,1,1,1,0.9647058823529412,0.0,0.7871820000000298
49500000000,49500.0,1,1,1,1,1.0,0.0,0.5957269999998971
49600000000,49600.0,1,1,1,1,1.0,0.0,0.30851399999664864
49700000000,49700.0,1,1,1,1,1.0,0.0,0.7269410000008065
49800000000,49800.0,1,1,1,1,1.0,0.0,5.1083409999992
49900000000,49900.0,1,1,1,1,1.0,0.0,0.6337510000012117
50000000000,50000.0,1,1,1,2,0.9490196078431372,0.0,1.0332710000002407
50100000000,50100.0,1,1,1,2,0.09019607843137255,0.0,1.2593859999979031
50200000000,50200.0,1,1,1,2,0.0,0.0,1.0531350000019302
50300000000,50300.0,1,1,1,2,0.4235294117647059,0.0,0.4167779999988852
50400000000,50400.0,1,1,1,2,1.0,0.0,0.26137800000287825
50500000000,50500.0,1,1,1,2,1.0,0.0,0.5428630000023986
50600000000,50600.0,1,1,1,2,1.0,0.0,0.6864040000000386
50700000000,50700.0,1,1,1,2,1.0,0.0,0.7458170000027167
50800000000,50800.0,1,1,1,2,1.0,0.0,0.18634800000290852
50900000000,50900.0,1,1,1,2,1.0,0.0,0.6359050000028219
51000000000,51000.0,1,1,1,2,1.0,0.0,0.2074159999974654
51100000000,51100.0,1,1,1,2,1.0,0.0,0.27488399999856483
51200000000,51200.0,1,1,1,2,1.0,0.0,0.5098690000013448
51300000000,51300.0,1,1,1,2,1.0,0.0,0.6663730000000214
51400000000,51400.0,1,1,1,2,1.0,0.0,0.7616560000024037
51500000000,51500.0,1,1,1,2,1.0,0.0,0.30124200000136625
51600000000,51600.0,1,1,1,2,1.0,0.0,0.5755040000003646
51700000000,51700.0,1,1,1,2,1.0,0.0,0.9600980000031996
51800000000,51800.0,1,1,1,2,1.0,0.0,0.6507370000035735
51900000000,51900.0,1,1,1,2,1.0,0.0,0.7064279999976861
52000000000,52000.0,1,1,1,2,1.0,0.0,0.8189510000011069
52100000000,52100.0,1,1,1,2,1.0,0.0,0.2949450000014622
52200000000,52200.0,1,1,1,2,1.0,0.0,0.8115749999997206
52300000000,52300.0,1,1,1,2,1.0,0.0,0.7107120000000577
52400000000,52400.0,1,1,1,2,1.0,0.0,0.6834769999986747
52500000000,52500.0,1,1,1,2,1.0,0.0,0.47235599999839906
52600000000,52600.0,1,1,1,2,1.0,0.0,0.36797500000102445
52700000000,52700.0,1,1,1,2,0.996078431372549,0.0,0.33299999999871943
52800000000,52800.0,1,1,1,0,0.9019607843137255,0.0,0.5755209999988438
52900000000,52900.0,1,1,1,0,0.47058823529411764,0.0,0.35012299999652896
53000000000,53000.0,1,1,1,0,0.1803921568627451,0.0,0.19301999999879627
53100000000,53100.0,1,1,1,0,0.18823529411764706,0.0,0.34328300000197487
53200000000,53200.0,1,1,1,0,0.18823529411764706,0.0,0.27812299999641255
53300000000,53300.0,1,1,1,0,0.17647058823529413,0.0,0.22594499999831896
53400000000,53400.0,1,1,1,0,0.0,0.0,0.4752070000031381
53500000000,53500.0,1,1,1,1,0.0,0.0,0.5502500000002328
53600000000,53600.0,1,1,1,1,0.0,0.0,0.6919580000030692
53700000000,53700.0,1,1,1,1,0.0,0.0,0.6967969999968773
53800000000,53800.0,1,1,1,2,0.0,0.0,0.22380900000280235
53900000000,53900.0,1,1,1,2,0.0,0.0,0.31529500000033295
54000000000,54000.0,1,1,1,2,0.0,0.0,0.2560430000012275
54100000000,54100.0,1,1,1,2,0.0,0.0,0.654951999997138
54200000000,54200.0,1,1,1,2,0.0,0.0,0.37753499999962514
54300000000,54300.0,1,1,1,1,0.0,0.0,0.48439199999847915
54400000000,54400.0,1,1,1,1,0.0,0.0,0.5903600000019651
54500000000,54500.0,1,1,1,0,0.0,0.0,0.257646999998542
54600000000,54600.0,1,1,1,0,0.0,0.0,0.36392999999952735
54700000000,54700.0,1,1,1,0,0.0,0.0,0.6419880000030389
54800000000,54800.0,1,1,1,0,0.0,0.0,0.5964030000031926
54900000000,54900.0,1,1,1,0,0.0,0.0,0.5032250000003842
55000000000,55000.0,1,1,1,1,0.0,0.0,0.4756199999974342
55100000000,55100.0,1,1,1,1,0.0,0.0,0.7737520000009681
55200000000,55200.0,1,1,1,1,0.0,0.0,0.3556890000036219
55300000000,55300.0,1,1,1,1,0.0,0.0,0.8207079999992857
55400000000,55400.0,1,1,1,1,0.0,0.0,0.6754569999975502
55500000000,55500.0,1,1,1,1,0.0,0.0,0.6632410000020172
55600000000,55600.0,1,1,1,1,0.0,0.0,0.6698019999967073
55700000000,55700.0,1,1,1,1,0.0,0.0,0.7130120000001625
55800000000,55800.0,1,1,1,1,0.0,0.0,0.6873879999984638
55900000000,55900.0,1,1,1,1,0.0,0.0,0.6985239999994519
56000000000,56000.0,1,1,1,1,0.0,0.0,0.6992150000005495
56100000000,56100.0,1,1,1,1,0.0,0.0,0.7585719999988214
56200000000,56200.0,1,1,1,1,0.22745098039215686,0.44313725490196076,0.3158239999975194
56300000000,56300.0,1,1,1,1,0.0,1.0,0.23298000000067987
56400000000,56400.0,1,1,1,1,0.0,1.0,0.643314000000828
56500000000,56500.0,1,1,1,1,0.0,1.0,0.30026899999938905
56600000000,56600.0,1,1,1,1,0.0,1.0,0.6281600000002072
56700000000,56700.0,1,1,1,1,0.0,1.0,0.7579049999985727
56800000000,56800.0,1,1,1,1,0.0,1.0,0.687764000002062
56900000000,56900.0,1,1,1,1,0.0,1.0,0.25345999999990454
57000000000,57000.0,1,1,1,1,0.0,1.0,0.7544239999988349
57100000000,57100.0,1,1,1,1,0.0,1.0,0.32371299999795156
57200000000,57200.0,1,1,1,1,0.0,0.9882352941176471,0.2541639999981271
57300000000,57300.0,1,1,1,1,0.0,0.9098039215686274,0.4784819999986212
57400000000,57400.0,1,1,1,1,0.0,0.0,0.6313200000004144
57500000000,57500.0,1,1,1,1,0.0,0.0,0.7490469999975176
57600000000,57600.0,1,1,1,1,0.0,0.0,0.37679799999750685
57700000000,57700.0,1,1,1,1,0.0,0.30980392156862746,0.48404399999708403
57800000000,57800.0,1,1,1,1,0.0,0.3607843137254902,0.43966099999670405
57900000000,57900.0,1,1,1,1,0.0,0.0,0.5938319999986561
58000000000,58000.0,1,1,1,1,0.0,0.3254901960784314,0.3595819999973173
58100000000,58100.0,1,1,1,1,0.0,0.5647058823529412,0.7111389999990934
58200000000,58200.0,1,1,1,1,0.0,0.6352941176470588,0.6423680000007153
58300000000,58300.0,1,1,1,1,0.0,0.2196078431372549,0.509820999999647
58400000000,58400.0,1,1,1,1,0.0,0.0,0.6552880000017467
58500000000,58500.0,1,1,1,1,0.0,0.0,0.6410899999973481
58600000000,58600.0,1,1,1,1,0.0,0.0,0.34613700000045355
58700000000,58700.0,1,1,1,1,0.0,0.0,0.7766750000009779
58800000000,58800.0,1,1,1,1,0.0,0.0,0.6948489999995218
58900000000,58900.0,1,1,1,1,0.0,0.0,0.6783740000028047
59000000000,59000.0,1,1,1,1,0.0,0.0,0.7042310000033467
59100000000,59100.0,1,1,1,1,0.0,0.0,0.776162000001932
59200000000,59200.0,1,1,1,1,0.8,0.0,0.4583570000031614
59300000000,59300.0,1,1,1,1,0.9647058823529412,0.0,0.4518079999979818
59400000000,59400.0,1,1,1,1,0.9411764705882353,0.0,0.37040800000249874
59500000000,59500.0,1,1,1,1,0.0,0.0,0.6829839999991236
59600000000,59600.0,1,1,1,1,0.0,0.0,0.6668789999966975
59700000000,59700.0,1,1,1,1,0.0,0.0,0.3287780000027851
59800000000,59800.0,1,1,1,1,0.0,0.0,0.7114100000035251
59900000000,59900.0,1,1,1,1,0.0,0.0,0.2610690000001341
60000000000,60000.0,1,1,1,1,0.21176470588235294,0.2235294117647059,1.1821379999964847
60100000000,60100.0,1,1,1,1,1.0,0.5098039215686274,0.48354200000176206
60200000000,60200.0,1,1,1,1,1.0,0.5098039215686274,0.69041599999764
60300000000,60300.0,1,1,1,1,0.09411764705882353,0.10196078431372549,0.49566500000219094
60400000000,60400.0,1,1,1,1,0.0,0.0,0.7116499999974621
60500000000,60500.0,1,1,1,1,0.0,0.0,2.36965500000224
60600000000,60600.0,1,1,1,1,0.5333333333333333,0.0,0.3776660000003176
60700000000,60700.0,1,1,1,1,1.0,0.0,0.7099460000026738
60800000000,60800.0,1,1,1,1,1.0,0.0,0.7234329999992042
60900000000,60900.0,1,1,1,1,0.0,0.0,0.6391999999977998
61000000000,61000.0,1,1,1,1,0.0,0.0,0.6985009999989416
61100000000,61100.0,1,1,1,1,0.0,0.0,0.6893590000036056
61200000000,61200.0,1,1,1,1,0.0,0.0,0.7030690000028699
61300000000,61300.0,1,1,1,1,0.0,0.0,0.30463500000041677
61400000000,61400.0,1,1,1,1,0.7333333333333333,0.0,0.5835450000013225
61500000000,61500.0,1,1,1,1,1.0,0.0,0.6222179999967921
61600000000,61600.0,1,1,1,1,1.0,0.0,0.2681719999964116
61700000000,61700.0,1,1,1,0,1.0,0.0,0.6150629999974626
61800000000,61800.0,1,1,1,1,1.0,0.0,0.5457919999971637
61900000000,61900.0,1,1,1,1,1.0,0.0,0.6633710000023711
62000000000,62000.0,1,1,1,1,1.0,0.0,0.3293439999979455
62100000000,62100.0,1,1,1,1,0.9803921568627451,0.0,0.6492720000023837
62200000000,62200.0,1,1,1,1,0.9882352941176471,0.0,0.3202079999973648
62300000000,62300.0,1,1,1,1,0.0,0.0,0.4922119999973802
62400000000,62400.0,1,1,1,1,0.0,0.0,0.6882350000014412
62500000000,62500.0,1,1,1,1,0.0,0.0,0.6892040000020643
62600000000,62600.0,1,1,1,1,0.0,0.0,0.6795429999983753
62700000000,62700.0,1,1,1,1,0.0,0.0,0.33735000000160653
62800000000,62800.0,1,1,1,1,0.0,0.13725490196078433,0.5692599999965751
62900000000,62900.0,1,1,1,1,0.0,0.13725490196078433,0.22041899999749148
63000000000,63000.0,1,1,1,1,0.0,0.3333333333333333,0.8472689999980503
63100000000,63100.0,1,1,1,1,0.0,0.3411764705882353,0.2777819999973872
63200000000,63200.0,1,1,1,1,0.0,0.32941176470588235,0.8164860000033514
63300000000,63300.0,1,1,1,1,0.0,0.3058823529411765,0.5064029999994091
63400000000,63400.0,1,1,1,1,0.0,0.3411764705882353,0.17348700000002282
63500000000,63500.0,1,1,1,1,0.0,0.48627450980392156,0.4641189999965718
63600000000,63600.0,1,1,1,1,0.0,0.8274509803921568,0.702567000000272
63700000000,63700.0,1,1,1,1,0.0,0.9333333333333333,0.4685570000001462
63800000000,63800.0,1,1,1,1,0.0,1.0,0.7405409999992116
63900000000,63900.0,1,1,1,1,0.0,1.0,0.6861409999983152
64000000000,64000.0,1,1,1,1,0.0,1.0,0.6975170000005164
64100000000,64100.0,1,1,1,1,0.0,1.0,0.7147269999986747
64200000000,64200.0,1,1,1,1,0.0,1.0,0.6954180000029737
64300000000,64300.0,1,1,1,1,0.0,1.0,0.2812069999999949
64400000000,64400.0,1,1,1,1,0.0,1.0,0.71139299999777
64500000000,64500.0,1,1,1,1,0.0,1.0,0.7085099999967497
64600000000,64600.0,1,1,1,1,0.0,1.0,0.3071879999988596
64700000000,64700.0,1,1,1,1,0.0,1.0,0.7363740000000689
64800000000,64800.0,1,1,1,1,0.0,1.0,0.6454739999971935
64900000000,64900.0,1,1,1,1,0.0,1.0,0.30178000000159955
65000000000,65000.0,1,1,1,1,0.0,1.0,0.6888370000015129
65100000000,65100.0,1,1,1,1,0.0,1.0,0.7038059999977122
65200000000,65200.0,1,1,1,1,0.0,1.0,0.7172189999982947
65300000000,65300.0,1,1,1,1,0.0,1.0,0.686225999997987
65400000000,65400.0,1,1,1,1,0.0,1.0,0.3414580000026035
65500000000,65500.0,1,1,1,1,0.0,1.0,0.6856449999977485
65600000000,65600.0,1,1,1,1,0.0,1.0,0.701855000006617
65700000000,65700.0,1,1,1,1,0.0,1.0,0.6949909999966621
65800000000,65800.0,1,1,1,1,0.0,1.0,0.6300159999955213
65900000000,65900.0,1,1,1,1,0.0,1.0,0.44632000000274274
66000000000,66000.0,1,1,1,1,0.0,1.0,0.7125269999960437
66100000000,66100.0,1,1,1,1,0.0,1.0,0.7261810000054538
66200000000,66200.0,1,1,1,1,0.0,1.0,0.30667400000675116
66300000000,66300.0,1,1,1,1,0.0,1.0,0.6302500000019791
66400000000,66400.0,1,1,1,1,0.0,1.0,0.7174220000015339
66500000000,66500.0,1,1,1,1,0.0,1.0,0.3412099999986822
66600000000,66600.0,1,1,1,1,0.0,1.0,0.6336390000069514
66700000000,66700.0,1,1,1,1,0.0,1.0,0.36661100000492297
66800000000,66800.0,1,1,1,1,0.0,1.0,0.7008349999960046
66900000000,66900.0,1,1,1,1,0.0,1.0,0.7106740000017453
67000000000,67000.0,1,1,1,1,0.0,1.0,0.3477030000067316
67100000000,67100.0,1,1,1,1,0.0,1.0,0.7602420000039274
67200000000,67200.0,1,1,1,1,0.0,1.0,0.7158219999982975
67300000000,67300.0,1,1,1,1,0.0,1.0,0.3082029999932274
67400000000,67400.0,1,1,1,1,0.0,1.0,0.697094000002835
67500000000,67500.0,1,1,1,1,0.0,1.0,0.6968409999972209
67600000000,67600.0,1,1,1,1,0.0,1.0,0.7144209999969462
67700000000,67700.0,1,1,1,1,0.0,1.0,0.7074080000020331
67800000000,67800.0,1,1,1,1,0.0,1.0,0.6993769999971846
67900000000,67900.0,1,1,1,1,0.0,1.0,0.7276609999971697
68000000000,68000.0,1,1,1,1,0.0,1.0,0.29409799999848474
68100000000,68100.0,1,1,1,1,0.0,1.0,0.7189139999973122
68200000000,68200.0,1,1,1,1,0.0,1.0,0.6914939999987837
68300000000,68300.0,1,1,1,1,0.0,1.0,0.6007050000043819
68400000000,68400.0,1,1,1,1,0.0,1.0,0.7067470000038156
68500000000,68500.0,1,1,1,1,0.0,1.0,0.7025489999941783
68600000000,68600.0,1,1,1,1,0.0,1.0,0.7254260000045178
68700000000,68700.0,1,1,1,1,0.0,1.0,0.7535789999965345
68800000000,68800.0,1,1,1,1,0.0,1.0,0.630791000003228
68900000000,68900.0,1,1,1,1,0.0,0.8549019607843137,0.19157999999879394
69000000000,69000.0,1,1,1,1,0.0,0.0,0.5338409999967553
69100000000,69100.0,1,1,1,1,0.0,0.0,0.6982520000019576
69200000000,69200.0,1,1,1,1,0.0,0.0,0.7146099999954458
69300000000,69300.0,1,1,1,1,0.0,0.0,0.6319879999937257
69400000000,69400.0,1,1,1,1,0.0,0.0,0.6967339999973774
69500000000,69500.0,1,1,1,1,0.0,0.0,0.29478100000415
69600000000,69600.0,1,1,1,1,1.0,0.0,0.6713199999940116
69700000000,69700.0,1,1,1,1,1.0,0.0,0.6619559999962803
69800000000,69800.0,1,1,1,1,1.0,0.0,0.620850999999675
69900000000,69900.0,1,1,1,1,1.0,0.0,0.3039719999942463
70000000000,70000.0,1,1,1,1,1.0,0.0,0.7152880000066943
70100000000,70100.0,1,1,1,1,1.0,0.0,0.7289790000068024
70200000000,70200.0,1,1,1,1,1.0,0.0,0.7022270000015851
70300000000,70300.0,1,1,1,1,1.0,0.0,0.6982509999943431
70400000000,70400.0,1,1,1,1,1.0,0.0,0.3148170000058599
70500000000,70500.0,1,1,1,1,1.0,0.0,0.6914120000001276
70600000000,70600.0,1,1,1,1,1.0,0.0,0.28775600000517443
70700000000,70700.0,1,1,1,1,1.0,0.0,0.7157940000033705
70800000000,70800.0,1,1,1,1,1.0,0.0,0.6825780000071973
70900000000,70900.0,1,1,1,1,1.0,0.0,0.6862319999927422
71000000000,71000.0,1,1,1,1,1.0,0.0,0.6796089999988908
71100000000,71100.0,1,1,1,1,1.0,0.0,0.7200400000001537
71200000000,71200.0,1,1,1,1,1.0,0.0,0.30647700000554323
71300000000,71300.0,1,1,1,1,1.0,0.0,0.6242760000022827
71400000000,71400.0,1,1,1,1,1.0,0.0,0.717594999994617
71500000000,71500.0,1,1,1,1,1.0,0.0,0.2987169999978505
71600000000,71600.0,1,1,1,1,1.0,0.0,0.6282009999995353
71700000000,71700.0,1,1,1,1,1.0,0.0,0.7174470000027213
71800000000,71800.0,1,1,1,1,1.0,0.0,0.6116760000004433
71900000000,71900.0,1,1,1,1,1.0,0.0,0.5066840000072261
72000000000,72000.0,1,1,1,1,1.0,0.0,1.0004990000015823
72100000000,72100.0,1,1,1,2,1.0,0.0,0.6977119999937713
72200000000,72200.0,1,1,1,1,1.0,0.0,0.2825379999994766
72300000000,72300.0,1,1,1,1,1.0,0.0,0.7415389999951003
72400000000,72400.0,1,1,1,1,1.0,0.0,0.6947669999935897
72500000000,72500.0,1,1,1,1,1.0,0.0,0.6828110000060406
72600000000,72600.0,1,1,1,1,0.027450980392156862,0.0,0.493929999996908
72700000000,72700.0,1,1,1,1,0.0,0.0,0.7041000000026543
72800000000,72800.0,1,1,1,1,0.0,0.0,0.6782180000009248
72900000000,72900.0,1,1,1,1,0.0,0.0,0.7090199999947799
73000000000,73000.0,1,1,1,1,0.0,0.28627450980392155,0.22343899999395944
73100000000,73100.0,1,1,1,1,0.0,1.0,0.6064769999939017
73200000000,73200.0,1,1,1,1,0.0,1.0,0.7176299999991897
73300000000,73300.0,1,1,1,1,0.0,1.0,0.6291740000015125
73400000000,73400.0,1,1,1,1,0.0,1.0,0.6729210000048624
73500000000,73500.0,1,1,1,1,0.0,1.0,0.652075000005425
73600000000,73600.0,1,1,1,1,0.0,1.0,0.3060109999933047
73700000000,73700.0,1,1,1,1,0.0,1.0,0.7207720000005793
73800000000,73800.0,1,1,1,1,0.0,1.0,0.6895559999975376
73900000000,73900.0,1,1,1,1,0.0,1.0,0.3044179999997141
74000000000,74000.0,1,1,1,1,0.0,1.0,0.7442710000032093
74100000000,74100.0,1,1,1,1,0.0,1.0,0.35852199999499135
74200000000,74200.0,1,1,1,1,0.0,1.0,0.8280780000059167
