run,payload_bytes,rtt_ms,one_way_est_ms
966,256,6.8485,3.42425
967,256,6.988458,3.494229
968,256,6.985458,3.492729
969,256,7.5155,3.75775
970,256,8.081042,4.040521
971,256,6.728,3.364
972,256,7.750041,3.8750205
973,256,6.684208,3.342104
974,256,8.300834,4.150417
975,256,8.714834,4.357417
976,256,6.360959,3.1804795
977,256,7.794583,3.8972915
978,256,7.681875,3.8409375
979,256,7.604959,3.8024795
980,256,7.793833,3.8969165
981,256,6.583458,3.291729
982,256,7.109666,3.554833
983,256,8.020375,4.0101875
984,256,14.693584,7.346792
985,256,9.215417,4.6077085
986,256,7.347834,3.673917
987,256,7.364459,3.6822295
988,256,6.913167,3.4565835
989,256,7.006458,3.503229
990,256,6.751709,3.3758545
991,256,7.108875,3.5544375
992,256,6.700083,3.3500415
993,256,7.161625,3.5808125
994,256,6.979584,3.489792
995,256,7.581916,3.790958
996,256,8.341167,4.1705835
997,256,7.106667,3.5533335
998,256,8.079833,4.0399165
999,256,6.605333,3.3026665
===== NETWORK SUMMARY =====
Runs: 1000
Payload: 256 bytes
Mean RTT: 7.758 ms
Median RTT: 7.350 ms
P95 RTT: 9.872 ms
P99 RTT: 15.266 ms
Max RTT: 25.766 ms
Estimated one-way max: 12.883 ms
===========================
