run,payload_bytes,rtt_ms,one_way_est_ms
963,256,7.353422,3.676711
964,256,7.166555,3.5832775
965,256,9.890808,4.945404
966,256,7.154092,3.577046
967,256,8.957082,4.478541
968,256,7.744231,3.8721155
969,256,7.480901,3.7404505
970,256,7.193665,3.5968325
971,256,7.289756,3.644878
972,256,7.51953,3.759765
973,256,7.054334,3.527167
974,256,7.310997,3.6554985
975,256,8.071003,4.0355015
976,256,7.180518,3.590259
977,256,7.247924,3.623962
978,256,7.410014,3.705007
979,256,7.892581,3.9462905
980,256,7.071186,3.535593
981,256,7.390551,3.6952755
982,256,7.399421,3.6997105
983,256,8.030189,4.0150945
984,256,7.871581,3.9357905
985,256,7.583678,3.791839
986,256,9.264448,4.632224
987,256,7.848044,3.924022
988,256,10.093879,5.0469395
989,256,11.695187,5.8475935
990,256,9.830365,4.9151825
991,256,9.109543,4.5547715
992,256,9.092339,4.5461695
993,256,7.015539,3.5077695
994,256,7.122462,3.561231
995,256,7.23498,3.61749
996,256,7.395884,3.697942
997,256,7.792045,3.8960225
998,256,12.225865,6.1129325
999,256,8.787937,4.3939685
===== NETWORK SUMMARY =====
Runs: 1000
Payload: 256 bytes
Mean RTT: 7.951 ms
Median RTT: 7.629 ms
P95 RTT: 10.145 ms
P99 RTT: 11.922 ms
Max RTT: 20.828 ms
Estimated one-way max: 10.414 ms
===========================
