event,logical_time_ns,logical_time_ms,physical_time_ms,tag_time_ns,microstep,lag_ms,tardy_invocation_count,steer_in_present,accel_in_present,brake_in_present,actuate_in_present,steer_in,accel_in,brake_in,actuate_in,car_velocity,car_steer
tardy,19700000000,19700.0,19934.778749,19700000000,1,234.539592000001,89,0,1,0,0,,0.0,,,92.39923896216798,1
reaction,19800000000,19800.0,20002.880818,19800000000,0,202.63717600000018,89,0,0,1,0,,,0.0,,91.91700677545754,1
tardy,19800000000,19800.0,20037.215587,19800000000,1,236.9929740000007,90,1,1,0,0,1,0.0,,,91.4397125457598,1
reaction,19900000000,19900.0,20140.138673,19900000000,0,239.90694599999915,90,1,1,1,0,1,0.0,0.0,,90.96728026629029,1
reaction,20000000000,20000.0,20202.821708,20000000000,0,202.5929189999988,90,0,0,1,0,,,0.0,,90.49963548412109,1
tardy,20000000000,20000.0,20238.233065,20000000000,1,238.01259199999913,91,1,1,0,0,1,0.0,,,90.03670526063449,1
reaction,20100000000,20100.0,20325.117829,20100000000,0,224.88810699999885,91,0,0,1,0,,,0.0,,89.57841813317947,1
tardy,20100000000,20100.0,20326.126479,20100000000,1,225.90823900000032,92,0,1,0,0,,0.0,,,89.12470407788821,1
tardy,20100000000,20100.0,20326.975192,20100000000,2,226.76982399999906,93,1,0,0,0,1,,,,88.67549447361203,1
reaction,20200000000,20200.0,20438.121474,20200000000,0,237.89888300000166,93,1,1,1,0,1,0.0,0.0,,88.2307220669376,1
reaction,20300000000,20300.0,20529.573378,20300000000,0,229.3494329999994,93,1,1,1,0,1,0.0,0.0,,87.79032093824577,1
reaction,20400000000,20400.0,20625.240337,20400000000,0,225.1010520000018,93,0,0,1,0,,,0.0,,87.35422646877687,1
tardy,20400000000,20400.0,20633.731751,20400000000,1,233.5022820000013,94,0,1,0,0,,0.0,,,86.92237530866808,1
tardy,20400000000,20400.0,20634.57079,20400000000,2,234.36021999999866,95,1,0,0,0,1,,,,86.49470534592913,1
reaction,20500000000,20500.0,20705.367938,20500000000,0,205.1112639999992,95,0,0,1,0,,,0.0,,86.07115567632474,1
tardy,20500000000,20500.0,20734.082406,20500000000,1,233.77058699999907,96,1,1,0,0,1,0.0,,,85.65166657413262,1
reaction,20600000000,20600.0,20795.467252,20600000000,0,195.12465299999894,96,0,0,1,0,,,0.0,,85.23617946374782,1
tardy,20600000000,20600.0,20833.206701,20600000000,1,233.10274500000014,97,0,1,0,0,,0.0,,,84.82463689210469,1
tardy,20600000000,20600.0,20833.985199,20600000000,2,233.87377900000138,98,1,0,0,0,1,,,,84.4169825018893,1
reaction,20700000000,20700.0,20939.695848,20700000000,0,239.40875500000038,98,1,1,1,0,1,0.0,0.0,,84.01316100551573,1
reaction,20800000000,20800.0,21002.160094,20800000000,0,201.89433400000053,98,0,0,0,1,,,,ACCEL,84.18911815984136,1
tardy,20800000000,20800.0,21017.405715,20800000000,1,217.15453100000013,99,0,0,1,0,,,0.0,,83.78743107003403,1
tardy,20800000000,20800.0,21018.483392,20800000000,2,218.17311600000176,100,1,1,0,0,1,0.0,,,83.38949253640538,1
reaction,20900000000,20900.0,21117.482409,20900000000,0,217.18122199999925,100,1,1,1,0,1,0.0,0.0,,82.99524989943433,1
reaction,21000000000,21000.0,21206.149749,21000000000,0,205.93120099999942,100,0,1,1,0,,0.0,0.0,,82.60465148244157,1
tardy,21000000000,21000.0,21235.728481,21000000000,1,235.49764700000014,101,1,0,0,0,1,,,,82.21764656874515,1
reaction,21100000000,21100.0,21302.444524,21100000000,0,202.2002629999988,101,0,0,1,0,,,0.0,,81.83418537945053,1
tardy,21100000000,21100.0,21329.724657,21100000000,1,229.582147000001,102,1,1,0,0,1,0.0,,,81.45421905185508,1
reaction,21200000000,21200.0,21420.487315,21200000000,0,220.2054300000018,102,0,1,1,0,,0.0,0.0,,81.07769961844687,1
tardy,21200000000,21200.0,21422.858699,21200000000,1,222.6665099999991,103,1,0,0,0,1,,,,80.70457998647913,1
reaction,21300000000,21300.0,21528.511676,21300000000,0,228.23381599999993,103,1,1,1,0,1,0.0,0.0,,80.33481391810169,1
reaction,21400000000,21400.0,21615.283487,21400000000,0,215.0616779999982,103,0,0,1,0,,,0.0,,79.96835601103191,1
tardy,21400000000,21400.0,21629.699304,21400000000,1,229.47444099999848,104,0,1,0,0,,0.0,,,79.60516167974819,1
tardy,21400000000,21400.0,21638.07988,21400000000,2,237.965873000001,105,1,0,0,0,1,,,,79.24518713718936,1
reaction,21500000000,21500.0,21738.597831,21500000000,0,238.42160700000022,105,1,1,1,0,1,0.0,0.0,,78.88838937694446,1
reaction,21600000000,21600.0,21836.388225,21600000000,0,236.12446099999943,105,1,1,1,0,1,0.0,0.0,,78.53472615591733,1
reaction,21700000000,21700.0,21911.764889,21700000000,0,211.27400299999863,105,0,0,1,0,,,0.0,,78.1841559774515,1
tardy,21700000000,21700.0,21918.999869,21700000000,1,218.75970299999972,106,1,1,0,0,1,0.0,,,77.83663807490113,1
reaction,21800000000,21800.0,21995.143107,21800000000,0,194.90372399999978,106,0,0,1,0,,,0.0,,77.49213239563429,1
tardy,21800000000,21800.0,22026.260833,21800000000,1,226.15389100000175,107,0,1,0,0,,0.0,,,77.15059958545527,1
tardy,21800000000,21800.0,22032.46456,21800000000,2,232.36442399999942,108,1,0,0,0,1,,,,76.8120009734333,1
reaction,21900000000,21900.0,22135.998613,21900000000,0,235.74400999999853,108,1,1,1,0,1,0.0,0.0,,76.47629855712538,1
reaction,22000000000,22000.0,22194.591397,22000000000,0,194.3727919999983,108,0,0,1,0,,,0.0,,76.14345498818102,1
tardy,22000000000,22000.0,22238.870045,22000000000,1,238.6504739999982,109,1,1,0,0,1,0.0,,,75.81343355831784,1
reaction,22100000000,22100.0,22317.773283,22100000000,0,217.2351520000011,109,0,0,1,0,,,0.0,,75.48619818565663,1
tardy,22100000000,22100.0,22334.294863,22100000000,1,234.10591700000077,110,0,1,0,0,,0.0,,,75.1617134014053,1
tardy,22100000000,22100.0,22335.539454,22100000000,2,235.33752699999968,111,1,0,0,0,1,,,,74.83994433688112,1
reaction,22200000000,22200.0,22390.894854,22200000000,0,190.76418900000135,111,0,0,1,0,,,0.0,,74.52085671086182,1
tardy,22200000000,22200.0,22425.894112,22200000000,1,225.8065659999993,112,1,0,0,0,1,,,,74.20441681725511,1
tardy,22200000000,22200.0,22426.38103,22200000000,2,226.25885199999902,113,0,1,0,0,,0.0,,,73.89059151307794,1
reaction,22300000000,22300.0,22510.135409,22300000000,0,209.82102999999915,113,0,0,1,0,,,0.0,,73.57934820673613,1
tardy,22300000000,22300.0,22531.951654,22300000000,1,231.8328529999999,114,1,1,0,0,1,0.0,,,73.27065484659568,1
reaction,22400000000,22400.0,22618.558644,22400000000,0,218.34359300000142,114,1,1,1,0,1,0.0,0.0,,72.9644799098374,1
reaction,22500000000,22500.0,22729.995881,22500000000,0,229.7230070000005,114,0,1,1,0,,0.0,0.0,,72.66079239158668,1
tardy,22500000000,22500.0,22730.786145,22500000000,1,230.68069299999843,115,1,0,0,0,1,,,,72.3595617943104,1
reaction,22600000000,22600.0,22819.212376,22600000000,0,218.95997500000158,115,0,1,1,0,,0.0,0.0,,72.06075811747347,1
tardy,22600000000,22600.0,22840.547557,22600000000,1,240.42158199999903,116,1,0,0,0,1,,,,71.76435184744763,1
reaction,22700000000,22700.0,22915.473786,22700000000,0,215.1981330000017,116,0,0,1,0,,,0.0,,71.47031394766516,1
tardy,22700000000,22700.0,22919.293677,22700000000,1,219.17273099999875,117,1,1,0,0,1,0.0,,,71.17861584901085,1
reaction,22800000000,22800.0,23015.12696,22800000000,0,214.96689999999944,117,0,0,1,0,,,0.0,,70.88922944044523,1
tardy,22800000000,22800.0,23026.791222,22800000000,1,226.66850500000146,118,1,1,0,0,1,0.0,,,70.60212705985302,1
reaction,22900000000,22900.0,23098.764017,22900000000,0,198.52900900000168,118,0,0,1,0,,,0.0,,70.31728148510992,1
tardy,22900000000,22900.0,23126.741592,22900000000,1,226.49769300000116,119,1,0,0,0,1,,,,70.03466592536235,1
tardy,22900000000,22900.0,23128.968104,22900000000,2,228.76307000000088,120,0,1,0,0,,0.0,,,69.75425401251361,1
reaction,23000000000,23000.0,23228.861148,23000000000,0,228.75545599999896,120,0,1,1,0,,0.0,0.0,,69.47601979291127,1
tardy,23000000000,23000.0,23240.504065,23000000000,1,240.4172890000009,121,1,0,0,0,1,,,,69.1999377192299,1
reaction,23100000000,23100.0,23337.110374,23100000000,0,236.8623919999991,121,1,1,1,0,1,0.0,0.0,,68.92598264254404,1
reaction,23200000000,23200.0,23425.804659,23200000000,0,225.56928699999844,121,1,0,1,0,1,,0.0,,68.65412980458623,1
tardy,23200000000,23200.0,23426.934059,23200000000,1,226.6991369999996,122,0,1,0,0,,0.0,,,68.38435483018486,1
reaction,23300000000,23300.0,23532.331618,23300000000,0,232.06982100000096,122,0,1,1,0,,0.0,0.0,,68.11663371987704,1
tardy,23300000000,23300.0,23534.03112,23300000000,1,233.78334499999983,123,1,0,0,0,1,,,,67.85094284269216,1
reaction,23400000000,23400.0,23610.374571,23400000000,0,210.12319299999945,123,0,0,1,0,,,0.0,,67.58725892910091,1
tardy,23400000000,23400.0,23640.057482,23400000000,1,239.8325020000011,124,1,1,0,0,1,0.10196078431372549,,,67.41964127865883,1
reaction,23500000000,23500.0,23737.078609,23500000000,0,236.84638800000175,124,1,1,1,0,1,0.09803921568627451,0.0,,67.24944082485042,1
reaction,23600000000,23600.0,23787.619387,23600000000,0,187.3549579999999,124,0,0,0,1,,,,ACCEL,67.56627153089181,1
tardy,23600000000,23600.0,23816.571743,23600000000,1,216.30242799999905,125,0,0,1,0,,,0.0,,67.39497146494767,1
tardy,23600000000,23600.0,23831.72985,23600000000,2,231.52413399999932,126,1,1,0,0,1,0.10196078431372549,,,67.22879578066048,1
reaction,23700000000,23700.0,23899.289611,23700000000,0,199.0574290000004,126,0,0,1,0,,,0.0,,67.06386294063125,1
tardy,23700000000,23700.0,23931.563457,23700000000,1,231.2840499999984,127,1,1,0,0,1,0.10196078431372549,,,66.9001606155797,1
reaction,23800000000,23800.0,24025.800449,23800000000,0,225.57198399999834,127,1,1,1,0,1,0.10588235294117647,0.0,,66.74153435246495,1
reaction,23900000000,23900.0,24109.364129,23900000000,0,209.22732099999848,127,0,0,1,0,,,0.0,,66.58408581616519,1
tardy,23900000000,23900.0,24128.904722,23900000000,1,228.66931599999953,128,1,1,0,0,1,0.11764705882352941,,,66.43948294421811,1
reaction,24000000000,24000.0,24211.189418,24000000000,0,210.95098100000178,128,0,1,1,0,,0.2235294117647059,0.0,,66.40823881997058,1
tardy,24000000000,24000.0,24225.701003,24000000000,1,225.4635699999999,129,1,0,0,0,1,,,,66.3772252907633,1
reaction,24100000000,24100.0,24339.435702,24100000000,0,239.1753349999999,129,0,1,1,0,,0.33725490196078434,0.0,,66.48143404224737,1
tardy,24100000000,24100.0,24340.399181,24100000000,1,240.15204399999857,130,1,0,0,0,1,,,,66.5848736251196,1
reaction,24200000000,24200.0,24415.29438,24200000000,0,215.06331000000137,130,0,1,1,0,,0.3333333333333333,0.0,,66.68264554758221,1
tardy,24200000000,24200.0,24421.660777,24200000000,1,221.489411999999,131,1,0,0,0,1,,,,66.77969359106974,1
reaction,24300000000,24300.0,24526.007553,24300000000,0,225.76805299999978,131,1,1,1,0,1,0.33725490196078434,0.0,,66.88092504039733,1
reaction,24400000000,24400.0,24621.535707,24400000000,0,221.28162000000157,131,0,0,1,0,,,0.0,,66.9814047864948,1
tardy,24400000000,24400.0,24637.781209,24400000000,1,237.5513060000012,132,1,1,0,0,1,0.33725490196078434,,,67.08113728520823,1
reaction,24500000000,24500.0,24716.876858,24500000000,0,216.64747799999896,132,1,1,1,0,1,0.34509803921568627,0.0,,67.18998608469519,1
reaction,24600000000,24600.0,24800.303556,24600000000,0,200.06167099999948,132,0,0,1,0,,,0.0,,67.29802292581633,1
tardy,24600000000,24600.0,24837.031878,24600000000,1,236.9084330000005,133,1,1,0,0,1,0.34901960784313724,,,67.4102086881904,1
reaction,24700000000,24700.0,24929.429323,24700000000,0,229.34282800000074,133,0,0,1,0,,,0.0,,67.52155487580548,1
tardy,24700000000,24700.0,24930.396894,24700000000,1,230.27703100000144,134,0,1,0,0,,0.35294117647058826,,,67.6370402299476,1
tardy,24700000000,24700.0,24930.708754,24700000000,2,230.65052999999898,135,1,0,0,0,1,,,,67.75165842641078,1
reaction,24800000000,24800.0,25024.294301,24800000000,0,224.1272140000001,135,0,1,1,0,,0.34901960784313724,0.0,,67.86044067046232,1
tardy,24800000000,24800.0,25025.583832,24800000000,1,225.3588689999997,136,1,0,0,0,1,,,,67.9684033484883,1
reaction,24900000000,24900.0,25136.74685,24900000000,0,236.54424500000096,136,1,1,1,0,1,0.35294117647058826,0.0,,68.08052517591396,1
reaction,25000000000,25000.0,25185.078202,25000000000,0,184.82491700000173,136,0,0,1,0,,,0.0,,68.19179955586822,1
tardy,25000000000,25000.0,25213.542728,25000000000,1,213.21233900000152,137,1,1,0,0,1,0.34901960784313724,,,68.29725767174538,1
reaction,25100000000,25100.0,25323.239834,25100000000,0,223.00480400000015,137,1,1,1,0,1,0.33725490196078434,0.0,,68.387100902775,1
reaction,25200000000,25200.0,25432.965467,25200000000,0,232.7348779999993,137,0,1,0,0,,0.3176470588235294,,,68.45192418618578,1
tardy,25200000000,25200.0,25440.513935,25200000000,1,240.2353120000007,138,1,0,1,0,1,,0.0,,68.51625467210184,1
reaction,25300000000,25300.0,25521.377477,25300000000,0,221.1035469999988,138,0,0,1,0,,,0.0,,68.58009564526783,1
tardy,25300000000,25300.0,25538.15777,25300000000,1,237.9338510000016,139,1,1,0,0,1,0.3058823529411765,,,68.62906034136387,1
reaction,25400000000,25400.0,25636.874251,25400000000,0,236.63891299999887,139,1,1,1,0,1,0.30980392156862746,0.0,,68.68243075469627,1
reaction,25500000000,25500.0,25726.656726,25500000000,0,226.42373600000064,139,1,1,1,0,1,0.2980392156862745,0.0,,68.72111029928028,1
reaction,25600000000,25600.0,25789.74414,25600000000,0,189.50279199999932,139,0,0,1,0,,,0.0,,68.75949458239805,1
tardy,25600000000,25600.0,25840.218821,25600000000,1,239.98635600000125,140,1,1,0,0,1,0.3137254901960784,,,68.81666610882625,1
reaction,25700000000,25700.0,25924.604938,25700000000,0,224.28080200000113,140,0,0,1,0,,,0.0,,68.87340066641517,1
tardy,25700000000,25700.0,25927.90943,25700000000,1,227.71894099999918,141,1,1,0,0,1,0.34509803921568627,,,68.96871244701994,1
reaction,25800000000,25800.0,26036.345777,25800000000,0,236.16531499999837,141,1,1,1,0,1,0.33725490196078434,0.0,,69.05343523965405,1
reaction,25900000000,25900.0,26110.215992,25900000000,0,209.98038299999826,141,0,0,1,0,,,0.0,,69.13750838663276,1
tardy,25900000000,25900.0,26132.630036,25900000000,1,232.55333800000153,142,0,1,0,0,,0.35294117647058826,,,69.2407251467157,1
tardy,25900000000,25900.0,26133.143148,25900000000,2,233.0207679999985,143,1,0,0,0,1,,,,69.34314840941359,1
reaction,26000000000,26000.0,26234.269879,26000000000,0,234.08483600000181,143,1,1,1,0,1,0.33725490196078434,0.0,,69.42499403900713,1
reaction,26100000000,26100.0,26340.181541,26100000000,0,240.03832200000033,143,1,1,1,0,1,0.3058823529411765,0.0,,69.46748094184751,1
reaction,26200000000,26200.0,26423.265104,26200000000,0,223.14625199999864,143,1,0,1,0,1,,0.0,,69.5096400051829,1
tardy,26200000000,26200.0,26434.081983,26200000000,1,233.99272199999905,144,0,1,0,0,,0.3254901960784314,,,69.5755455327675,1
reaction,26300000000,26300.0,26519.250831,26300000000,0,219.09680600000138,144,0,0,1,0,,,0.0,,69.64094181132255,1
tardy,26300000000,26300.0,26535.849545,26300000000,1,235.62349900000117,145,1,1,0,0,1,0.32941176470588235,,,69.71069984200876,1
reaction,26400000000,26400.0,26600.267385,26400000000,0,200.0050740000006,145,0,0,1,0,,,0.0,,69.77991782291193,1
tardy,26400000000,26400.0,26602.635843,26400000000,1,202.36751000000004,146,0,0,0,1,,,,ACCEL,70.07748466005792,1
tardy,26400000000,26400.0,26626.954906,26400000000,2,226.68298299999879,147,0,1,0,0,,0.3333333333333333,,,70.1487394458201,1
tardy,26400000000,26400.0,26636.391343,26400000000,3,236.24198899999828,148,1,0,0,0,1,,,,70.21943913216245,1
reaction,26500000000,26500.0,26694.666367,26500000000,0,194.4217409999983,148,0,0,1,0,,,0.0,,70.28958748593827,1
tardy,26500000000,26500.0,26717.892877,26500000000,1,217.40568500000154,149,1,0,0,0,1,,,,70.35918825766363,1
tardy,26500000000,26500.0,26720.200354,26500000000,2,219.98226000000068,150,0,1,0,0,,0.32941176470588235,,,70.42335992191043,1
reaction,26600000000,26600.0,26836.281618,26600000000,0,236.0119190000005,150,1,1,1,0,1,0.34509803921568627,0.0,,70.50667701899663,1
reaction,26700000000,26700.0,26934.731182,26700000000,0,234.61305500000162,150,1,0,1,0,1,,0.0,,70.5893417893289,1
tardy,26700000000,26700.0,26935.838918,26700000000,1,235.5836969999982,151,0,1,0,0,,0.3333333333333333,,,70.65659650187052,1
reaction,26800000000,26800.0,27036.443943,26800000000,0,236.32834300000104,151,1,1,1,0,1,0.33725490196078434,0.0,,70.72822644269196,1
reaction,26900000000,26900.0,27128.495102,26900000000,0,228.32445500000176,151,1,1,1,0,1,0.3411764705882353,0.0,,70.80421444297154,1
reaction,27000000000,27000.0,27214.299751,27000000000,0,214.06671500000084,151,1,1,1,0,1,0.34509803921568627,0.0,,70.88454336449132,1
reaction,27100000000,27100.0,27296.741205,27100000000,0,196.50659799999994,151,0,0,1,0,,,0.0,,70.96423996906074,1
tardy,27100000000,27100.0,27339.931003,27100000000,1,239.68166500000007,152,1,1,0,0,1,0.34509803921568627,,,71.04330852549717,1
reaction,27200000000,27200.0,27429.686114,27200000000,0,229.45417499999894,152,1,1,1,0,1,0.34509803921568627,0.0,,71.12175328571902,1
reaction,27300000000,27300.0,27532.264085,27300000000,0,231.92440599999827,152,1,1,1,0,1,0.34509803921568627,0.0,,71.19957848459721,1
reaction,27400000000,27400.0,27634.104203,27400000000,0,233.848618,152,1,1,1,0,1,0.34509803921568627,0.0,,71.27678833981153,1
reaction,27500000000,27500.0,27711.751214,27500000000,0,211.54330000000118,152,1,0,1,0,1,,0.0,,71.35338705171175,1
tardy,27500000000,27500.0,27724.205444,27500000000,1,224.1247230000008,153,0,1,0,0,,0.34509803921568627,,,71.42937880318347,1
reaction,27600000000,27600.0,27769.030979,27600000000,0,168.78521499999988,153,0,0,0,1,,,,ACCEL,71.71400568339409,1
tardy,27600000000,27600.0,27830.939946,27600000000,1,230.71410399999877,154,0,0,1,0,,,0.0,,71.7871311700099,1
tardy,27600000000,27600.0,27832.413208,27600000000,2,232.1189489999997,155,1,1,0,0,1,0.34509803921568627,,,71.85967367937778,1
reaction,27700000000,27700.0,27930.303819,27700000000,0,230.21020000000135,155,0,1,1,0,,0.35294117647058826,0.0,,71.94156723749435,1
tardy,27700000000,27700.0,27931.465816,27700000000,1,231.14380000000165,156,1,0,0,0,1,,,,72.02280655142867,1
reaction,27800000000,27800.0,28035.726623,27800000000,0,235.61571099999856,156,1,1,1,0,1,0.35294117647058826,0.0,,72.10339611164314,1
reaction,27900000000,27900.0,28125.677758,27900000000,0,225.55610399999932,156,1,1,1,0,1,0.3568627450980392,0.0,,72.18833194743502,1
reaction,28000000000,28000.0,28202.822177,28000000000,0,202.56950000000143,156,0,0,0,1,,,,ACCEL,72.46690332135985,1
tardy,28000000000,28000.0,28237.694797,28000000000,1,237.52636100000018,157,1,1,1,0,1,0.35294117647058826,0.0,,72.54392802527194,1
reaction,28100000000,28100.0,28328.643162,28100000000,0,228.40281400000094,157,0,1,1,0,,0.35294117647058826,0.0,,72.62033220605355,1
tardy,28100000000,28100.0,28329.910687,28100000000,1,229.5910530000001,158,1,0,0,0,1,,,,72.69612021148062,1
reaction,28200000000,28200.0,28434.940693,28200000000,0,234.69537299999865,158,1,1,1,0,1,0.34509803921568627,0.0,,72.76136640461618,1
reaction,28300000000,28300.0,28516.766141,28300000000,0,216.52324600000065,158,1,1,1,0,1,0.3333333333333333,0.0,,72.81132326900136,1
reaction,28400000000,28400.0,28630.907473,28400000000,0,230.6251459999985,158,1,1,1,0,1,0.3333333333333333,0.0,,72.86087611365787,1
reaction,28500000000,28500.0,28734.229982,28500000000,0,233.97839000000022,158,1,1,1,0,1,0.34509803921568627,0.0,,72.92479000822412,1
reaction,28600000000,28600.0,28812.979538,28600000000,0,212.67221100000097,158,0,0,1,0,,,0.0,,72.9881862511407,1
tardy,28600000000,28600.0,28836.419729,28600000000,1,236.23625199999879,159,1,1,0,0,1,0.3568627450980392,,,73.0659901090771,1
reaction,28700000000,28700.0,28920.114723,28700000000,0,219.7919780000011,159,0,0,1,0,,,0.0,,73.14316265710305,1
tardy,28700000000,28700.0,28938.238858,28700000000,1,238.10374199999933,160,1,1,0,0,1,0.36470588235294116,,,73.22974461627899,1
reaction,28800000000,28800.0,29039.043931,28800000000,0,238.8031630000005,160,1,1,1,0,1,0.3607843137254902,0.0,,73.31059551621989,1
reaction,28900000000,28900.0,29134.781321,28900000000,0,234.64730599999893,160,1,1,1,0,1,0.36470588235294116,0.0,,73.39581518809254,1
reaction,29000000000,29000.0,29226.15657,29000000000,0,225.86538400000063,160,0,0,1,0,,,0.0,,73.48034028928842,1
tardy,29000000000,29000.0,29227.189621,29000000000,1,227.0367780000015,161,1,1,0,0,1,0.36470588235294116,,,73.56417568371181,1
reaction,29100000000,29100.0,29285.987783,29100000000,0,185.75005500000043,161,0,0,1,0,,,0.0,,73.64732621507994,1
tardy,29100000000,29100.0,29290.735923,29100000000,1,190.60354500000176,162,0,1,0,0,,0.3607843137254902,,,73.72476971712837,1
tardy,29100000000,29100.0,29315.323749,29100000000,2,215.20182399999976,163,1,0,0,0,1,,,,73.80157916299825,1
reaction,29200000000,29200.0,29437.873332,29200000000,0,237.62481000000116,163,1,1,1,0,1,0.36470588235294116,0.0,,73.88278607531483,1
reaction,29300000000,29300.0,29524.304582,29300000000,0,224.0579519999992,163,1,1,1,0,1,0.3568627450980392,0.0,,73.95329044736125,1
reaction,29400000000,29400.0,29637.48003,29400000000,0,237.29479100000026,163,1,1,1,0,1,0.3607843137254902,0.0,,74.02822503222292,1
reaction,29500000000,29500.0,29737.270838,29500000000,0,237.15824799999973,163,1,1,1,0,1,0.36470588235294116,0.0,,74.10757055484676,1
reaction,29600000000,29600.0,29820.26212,29600000000,0,220.0167450000008,163,0,0,1,0,,,0.0,,74.18626308235281,1
tardy,29600000000,29600.0,29835.735736,29600000000,1,235.5055719999982,164,1,1,0,0,1,0.396078431372549,,,74.30516100024865,1
reaction,29700000000,29700.0,29897.793715,29700000000,0,197.54897599999822,164,0,0,1,0,,,0.0,,74.42307806696955,1
tardy,29700000000,29700.0,29921.812905,29700000000,1,221.59133799999836,165,1,1,0,0,1,0.43529411764705883,,,74.5926824144032,1
reaction,29800000000,29800.0,30036.942751,29800000000,0,236.69764900000155,165,1,1,1,0,1,0.4666666666666667,0.0,,74.80428751052676,1
reaction,29900000000,29900.0,30137.649296,29900000000,0,237.35134000000107,165,1,1,1,0,1,0.47058823529411764,0.0,,75.0196416486933,1
reaction,30000000000,30000.0,30186.646999,30000000000,0,186.41777300000103,165,0,0,1,0,,,0.0,,75.23320327557421,1
tardy,30000000000,30000.0,30236.531588,30000000000,1,236.269307999999,166,1,1,0,0,1,0.4745098039215686,,,75.45050526732642,1
reaction,30100000000,30100.0,30312.90869,30100000000,0,212.6526559999984,166,0,1,1,0,,0.49019607843137253,0.0,,75.6882574977508,1
tardy,30100000000,30100.0,30335.303575,30100000000,1,235.07281800000055,167,1,0,0,0,1,,,,75.924013418289,1
reaction,30200000000,30200.0,30434.159602,30200000000,0,233.91207900000154,167,0,0,1,0,,,0.0,,76.15778358935528,1
tardy,30200000000,30200.0,30436.236911,30200000000,1,235.99719600000026,168,1,1,0,0,1,0.5019607843137255,,,76.40646666656419,1
reaction,30300000000,30300.0,30501.539675,30300000000,0,201.43640099999902,168,0,0,1,0,,,0.0,,76.65304195781611,1
tardy,30300000000,30300.0,30538.921473,30300000000,1,238.5602800000015,169,1,1,0,0,1,0.5333333333333333,,,76.9433347999613,1
reaction,30400000000,30400.0,30629.970064,30400000000,0,229.71753199999876,169,1,1,1,0,1,0.5411764705882353,0.0,,77.24278126159719,1
reaction,30500000000,30500.0,30703.504447,30500000000,0,203.19955299999856,169,0,0,1,0,,,0.0,,77.53966269618374,1
tardy,30500000000,30500.0,30727.439731,30500000000,1,227.19223300000158,170,1,1,0,0,1,0.5372549019607843,,,77.82816701853861,1
reaction,30600000000,30600.0,30837.69694,30600000000,0,237.44551299999875,170,1,1,1,0,1,0.5333333333333333,0.0,,78.10837459734607,1
reaction,30700000000,30700.0,30910.463211,30700000000,0,210.0888930000001,170,0,0,1,0,,,0.0,,78.38615469833279,1
tardy,30700000000,30700.0,30929.643354,30700000000,1,229.40262399999847,171,1,1,0,0,1,0.5333333333333333,,,78.66151974008883,1
reaction,30800000000,30800.0,31026.461214,30800000000,0,226.20134300000063,171,1,1,1,0,1,0.5333333333333333,0.0,,78.93448225743215,1
reaction,30900000000,30900.0,31104.733582,30900000000,0,204.51939499999935,171,0,0,1,0,,,0.0,,79.20505489691833,1
tardy,30900000000,30900.0,31107.352414,30900000000,1,207.0696229999994,172,0,1,0,0,,0.5411764705882353,,,79.48488113904949,1
tardy,30900000000,30900.0,31112.955976,30900000000,2,212.72192899999936,173,1,0,0,0,1,,,,79.7622404029326,1
reaction,31000000000,31000.0,31222.842313,31000000000,0,222.6057299999993,173,1,1,1,0,1,0.5411764705882353,0.0,,80.03714585212647,1
reaction,31100000000,31100.0,31327.998215,31100000000,0,227.90385500000048,173,1,1,1,0,1,0.5411764705882353,0.0,,80.30961076120592,1
reaction,31200000000,31200.0,31431.167278,31200000000,0,231.04505499999868,173,1,1,1,0,1,0.5411764705882353,0.0,,80.57964851114862,1
reaction,31300000000,31300.0,31538.852163,31300000000,0,238.53939600000012,173,1,1,1,0,1,0.5411764705882353,0.0,,80.8472725847822,1
reaction,31400000000,31400.0,31615.547128,31400000000,0,215.2823529999987,173,0,1,0,0,,0.5372549019607843,,,81.10667234083928,1
tardy,31400000000,31400.0,31617.6558,31400000000,1,217.4445769999984,174,1,0,0,0,1,,,,81.36373816279603,1
tardy,31400000000,31400.0,31630.440398,31400000000,2,230.13917199999923,175,0,0,1,0,,,0.0,,81.61848367421833,1
reaction,31500000000,31500.0,31721.816524,31500000000,0,221.58299400000033,175,0,0,1,0,,,0.0,,81.87092257511537,1
tardy,31500000000,31500.0,31732.674625,31500000000,1,232.42289600000004,176,1,1,0,0,1,0.5176470588235295,,,82.0922132745783,1
reaction,31600000000,31600.0,31833.212198,31600000000,0,233.07547200000045,176,1,1,1,0,1,0.49019607843137253,0.0,,82.27183479749024,1
reaction,31700000000,31700.0,31906.547319,31700000000,0,206.24397099999987,176,0,0,1,0,,,0.0,,82.4498161359229,1
tardy,31700000000,31700.0,31919.858627,31700000000,1,219.62460600000122,177,0,1,0,0,,0.48627450980392156,,,82.62057482099308,1
tardy,31700000000,31700.0,31927.094899,31700000000,2,226.8399160000008,178,1,0,0,0,1,,,,82.78976755034638,1
reaction,31800000000,31800.0,32012.444217,31800000000,0,212.16198599999916,178,0,0,1,0,,,0.0,,82.95740548929474,1
tardy,31800000000,31800.0,32034.704817,31800000000,1,234.60764800000106,179,1,1,0,0,1,0.47843137254901963,,,83.11236511726977,1
reaction,31900000000,31900.0,32114.725189,31900000000,0,214.5586059999987,179,0,0,1,0,,,0.0,,83.26589507247418,1
