event,logical_time_ns,logical_time_ms,physical_time_ms,tag_time_ns,microstep,displacement_present,velocity_present,car_steer_present,head_present,eye_present,environment_states_present,environment_distance,car_velocity,car_steer,head,eye,head_history_json,eye_history_json,environment_states_json
input_arrival,19500000000,19500.0,19521.663916,1782077701965833776,0,1,1,1,1,1,1,2841.7471188911313,76.78127013909803,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
llm_output_tick,19550000000,19550.0,19621.548141,1782077702015833776,0,1,1,1,1,1,1,2841.7471188911313,76.78127013909803,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,19600000000,19600.0,19623.846456,1782077702065833776,0,1,1,1,1,1,1,2832.449828588022,77.71925057059244,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,19700000000,19700.0,19721.111836,1782077702165833776,0,1,1,1,1,1,1,2823.152538284912,78.59717167175073,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,19800000000,19800.0,19820.850869,1782077702265833776,0,1,1,1,1,1,1,2813.855247981802,79.4071337422819,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,19900000000,19900.0,19999.422089,1782077702365833776,0,1,1,1,1,1,1,2804.5579576786927,80.15892325305302,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,20000000000,20000.0,20021.435192,1782077702465833776,0,1,1,1,1,1,1,2795.2606673755827,80.83263627297254,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
llm_output_tick,20050000000,20050.0,20150.693567,1782077702515833776,0,1,1,1,1,1,1,2795.2606673755827,80.83263627297254,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,20100000000,20100.0,20153.182409,1782077702565833776,0,1,1,1,1,1,1,2785.963377072473,81.45828071355378,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,20200000000,20200.0,20220.847113,1782077702665833776,0,1,1,1,1,1,1,2776.6660867693636,82.03007386184721,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,20300000000,20300.0,20321.713997,1782077702765833776,0,1,1,1,1,1,1,2767.368796466254,82.56276909403897,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,20400000000,20400.0,20500.654355,1782077702865833776,0,1,1,1,1,1,1,2758.0715061631445,83.03068136376265,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,20500000000,20500.0,20521.365507,1782077702965833776,0,1,1,1,1,1,1,2748.774215860035,83.50087503162229,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
llm_output_tick,20550000000,20550.0,20621.308011,1782077703015833776,0,1,1,1,1,1,1,2748.774215860035,83.50087503162229,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,20600000000,20600.0,20623.349157,1782077703065833776,0,1,1,1,1,1,1,2739.476925556925,83.97332232076637,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,20700000000,20700.0,20721.950407,1782077703165833776,0,1,1,1,1,1,1,2730.1796352538154,84.43477016563398,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,20800000000,20800.0,20821.10075,1782077703265833776,0,1,1,1,1,1,1,2720.8823449507054,84.89190070209402,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,20900000000,20900.0,21005.062341,1782077703365833776,0,1,1,1,1,1,1,2711.585054647596,85.34473099456014,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,21000000000,21000.0,21029.122815,1782077703465833776,0,1,1,1,1,1,1,2702.2877643444863,85.79238614673885,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
llm_output_tick,21050000000,21050.0,21121.31371,1782077703515833776,0,1,1,1,1,1,1,2702.2877643444863,85.79238614673885,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,21100000000,21100.0,21123.279871,1782077703565833776,0,1,1,1,1,1,1,2692.9904740413767,86.23009160089165,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,21200000000,21200.0,21221.150706,1782077703665833776,0,1,1,1,1,1,1,2683.693183738267,86.6494963426108,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,21300000000,21300.0,21320.863887,1782077703765833776,0,1,1,1,1,1,1,2674.3958934351576,87.0988018025209,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,21400000000,21400.0,21497.785045,1782077703865833776,0,1,1,1,1,1,1,2665.0986031320476,87.52395904808017,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,21500000000,21500.0,21521.399413,1782077703965833776,0,1,1,1,1,1,1,2655.801312828938,87.9449917307497,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
llm_output_tick,21550000000,21550.0,21621.236763,1782077704015833776,0,1,1,1,1,1,1,2655.801312828938,87.9449917307497,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,21600000000,21600.0,21623.249435,1782077704065833776,0,1,1,1,1,1,1,2646.504022525828,88.36192007102639,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,21700000000,21700.0,21721.053176,1782077704165833776,0,1,1,1,1,1,1,2637.2067322227185,88.78135069050225,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,21800000000,21800.0,21821.430175,1782077704265833776,0,1,1,1,1,1,1,2627.909441919609,89.18349924517464,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,21900000000,21900.0,22000.86003,1782077704365833776,0,1,1,1,1,1,1,2618.6121516164994,89.59482610804076,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,22000000000,22000.0,22021.301378,1782077704465833776,0,1,1,1,1,1,1,2609.31486131339,90.0020676193671,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
llm_output_tick,22050000000,22050.0,22121.400099,1782077704515833776,0,1,1,1,1,1,1,2609.31486131339,90.0020676193671,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,22100000000,22100.0,22123.497028,1782077704565833776,0,1,1,1,1,1,1,2600.0175710102803,90.39865981490824,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,22200000000,22200.0,22221.269136,1782077704665833776,0,1,1,1,1,1,1,2590.7202807071703,90.77815836657301,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,22300000000,22300.0,22321.156515,1782077704765833776,0,1,1,1,1,1,1,2581.422990404061,91.16695601429942,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,22400000000,22400.0,22496.37938,1782077704865833776,0,1,1,1,1,1,1,2572.125700100951,91.53870477859854,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,22500000000,22500.0,22521.317201,1782077704965833776,0,1,1,1,1,1,1,2562.8284097978412,91.8981497954065,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
llm_output_tick,22550000000,22550.0,22621.245693,1782077705015833776,0,1,1,1,1,1,1,2562.8284097978412,91.8981497954065,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,22600000000,22600.0,22623.358405,1782077705065833776,0,1,1,1,1,1,1,2553.5311194947317,92.26901269977948,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,22700000000,22700.0,22721.073775,1782077705165833776,0,1,1,1,1,1,1,2544.233829191622,92.63608111699843,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,22800000000,22800.0,22820.884852,1782077705265833776,0,1,1,1,1,1,1,2534.9365388885126,92.97978020607134,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,22900000000,22900.0,22999.195391,1782077705365833776,0,1,1,1,1,1,1,2525.639248585403,93.31343763333932,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,23000000000,23000.0,23021.645528,1782077705465833776,0,1,1,1,1,1,1,2516.341958282293,93.65013927139913,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
llm_output_tick,23050000000,23050.0,23121.303573,1782077705515833776,0,1,1,1,1,1,1,2516.341958282293,93.65013927139913,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,23100000000,23100.0,23123.470382,1782077705565833776,0,1,1,1,1,1,1,2507.0446679791835,93.9768461954236,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,23200000000,23200.0,23222.543124,1782077705665833776,0,1,1,1,1,1,1,2497.7473776760735,94.21729308461579,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,23300000000,23300.0,23322.059549,1782077705765833776,0,1,1,1,1,1,1,2488.450087372964,93.99762383175542,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,23400000000,23400.0,23505.146423,1782077705865833776,0,1,1,1,1,1,1,2479.1527970698544,93.70961678453153,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,23500000000,23500.0,23522.246897,1782077705965833776,0,1,1,1,1,1,1,2469.855506766745,93.4944373481005,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
llm_output_tick,23550000000,23550.0,23622.635197,1782077706015833776,0,1,1,1,1,1,1,2469.855506766745,93.4944373481005,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,23600000000,23600.0,23625.803077,1782077706065833776,0,1,1,1,1,1,1,2460.5582164636353,93.4491403937472,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,23700000000,23700.0,23722.286012,1782077706165833776,0,1,1,1,1,1,1,2451.2609261605257,93.62731291357505,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,23800000000,23800.0,23822.257702,1782077706265833776,0,1,1,1,1,1,1,2441.9636358574157,94.19932639568435,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,23900000000,23900.0,24005.244963,1782077706365833776,0,1,1,1,1,1,1,2432.666345554306,94.97185406888836,1,1,0,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""LEFT""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,24000000000,24000.0,24022.537635,1782077706465833776,0,1,1,1,1,1,1,2423.369055251196,95.6908472146272,1,1,0,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""LEFT"", ""LEFT""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
llm_output_tick,24050000000,24050.0,24122.049104,1782077706515833776,0,1,1,1,1,1,1,2423.369055251196,95.6908472146272,1,1,0,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""LEFT"", ""LEFT""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,24100000000,24100.0,24126.250611,1782077706565833776,0,1,1,1,1,1,1,2414.0717649480866,95.98314631659784,1,1,0,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""LEFT"", ""LEFT"", ""LEFT""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,24200000000,24200.0,24223.138167,1782077706665833776,0,1,1,1,1,1,1,2404.774474644977,96.04569313226396,1,1,0,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,24300000000,24300.0,24322.912445,1782077706765833776,0,1,1,1,1,1,1,2395.4771843418675,96.16643496542135,1,1,0,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,24400000000,24400.0,24503.499251,1782077706865833776,0,1,1,1,1,1,1,2386.1798940387575,96.44079403715645,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""LEFT"", ""LEFT"", ""LEFT"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,24500000000,24500.0,24522.210889,1782077706965833776,0,1,1,1,1,1,1,2376.882603735648,96.71864393103276,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""LEFT"", ""LEFT"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
llm_output_tick,24550000000,24550.0,24621.833579,1782077707015833776,0,1,1,1,1,1,1,2376.882603735648,96.71864393103276,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""LEFT"", ""LEFT"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,24600000000,24600.0,24624.866369,1782077707065833776,0,1,1,1,1,1,1,2367.585313432538,96.85622001557044,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""LEFT"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,24700000000,24700.0,24722.535424,1782077707165833776,0,1,1,1,1,1,1,2358.2880231294284,96.54243423206437,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,24800000000,24800.0,24821.379976,1782077707265833776,0,1,1,1,1,1,1,2348.990732826319,96.20067538074684,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,24900000000,24900.0,25000.81627,1782077707365833776,0,1,1,1,1,1,1,2339.6934425232093,95.9688249244353,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,25000000000,25000.0,25021.978274,1782077707465833776,0,1,1,1,1,1,1,2330.3961522201,95.96322826963292,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
llm_output_tick,25050000000,25050.0,25121.567494,1782077707515833776,0,1,1,1,1,1,1,2330.3961522201,95.96322826963292,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,25100000000,25100.0,25125.101851,1782077707565833776,0,1,1,1,1,1,1,2321.0988619169902,96.16859675848343,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,25200000000,25200.0,25222.801748,1782077707665833776,0,1,1,1,1,1,1,2311.8015716138802,96.38283030871001,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,25300000000,25300.0,25321.496926,1782077707765833776,0,1,1,1,1,1,1,2302.5042813107707,96.59783262248668,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,25400000000,25400.0,25502.163221,1782077707865833776,0,1,1,1,1,1,1,2293.2069910076607,96.76103062589544,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,25500000000,25500.0,25522.022197,1782077707965833776,0,1,1,1,1,1,1,2283.909700704551,96.92860092831567,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
llm_output_tick,25550000000,25550.0,25622.081123,1782077708015833776,0,1,1,1,1,1,1,2283.909700704551,96.92860092831567,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,25600000000,25600.0,25625.527775,1782077708065833776,0,1,1,1,1,1,1,2274.6124104014416,97.1629167351363,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,25700000000,25700.0,25722.305964,1782077708165833776,0,1,1,1,1,1,1,2265.315120098332,97.4201642168221,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,25800000000,25800.0,25821.80071,1782077708265833776,0,1,1,1,1,1,1,2256.0178297952225,97.67463080919937,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,25900000000,25900.0,26002.906473,1782077708365833776,0,1,1,1,1,1,1,2246.720539492113,97.86322515318761,1,1,0,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""LEFT""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,26000000000,26000.0,26022.109913,1782077708465833776,0,1,1,1,1,1,1,2237.423249189003,98.00055497786968,1,1,0,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""LEFT"", ""LEFT""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
llm_output_tick,26050000000,26050.0,26122.376733,1782077708515833776,0,1,1,1,1,1,1,2237.423249189003,98.00055497786968,1,1,0,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""LEFT"", ""LEFT""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,26100000000,26100.0,26125.885459,1782077708565833776,0,1,1,1,1,1,1,2228.1259588858934,98.13031822349532,1,1,0,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""LEFT"", ""LEFT"", ""LEFT""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,26200000000,26200.0,26221.585879,1782077708665833776,0,1,1,1,1,1,1,2218.8286685827834,98.25866754808351,1,1,0,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,26300000000,26300.0,26322.28478,1782077708765833776,0,1,1,1,1,1,1,2209.531378279674,98.35940752092745,1,1,0,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
