logical_time_ns,logical_time_ms,physical_time_ms,tag_time_ns,microstep,velocity_present,input_velocity_kmh,dt_seconds,road_phase,environment_distance,front_car_present,right_car_present,right_car_position,cross_left_car_present,cross_right_car_present,environment_states_json
28500000000,28500.0,28527.147255,1781883664238069570,0,1,100.84902760133389,0.1,YIELD,1075.1482832997121,0,0,NONE,0,1,"[""YIELD"", 0, 0, ""NONE"", 0, 1]"
28600000000,28600.0,28626.912704,1781883664338069570,0,1,100.20549012336562,0.1,YIELD,1072.364797462952,0,0,NONE,0,1,"[""YIELD"", 0, 0, ""NONE"", 0, 1]"
28700000000,28700.0,28725.850375,1781883664438069570,0,1,99.58325841008234,0.1,YIELD,1069.59859584045,0,0,NONE,0,1,"[""YIELD"", 0, 0, ""NONE"", 0, 1]"
28800000000,28800.0,28826.595637,1781883664538069570,0,1,98.96793307987097,0.1,YIELD,1066.8494865882312,0,0,NONE,0,1,"[""YIELD"", 0, 0, ""NONE"", 0, 1]"
28900000000,28900.0,28926.999646,1781883664638069570,0,1,98.16174811180649,0.1,YIELD,1064.1227713629032,0,0,NONE,0,1,"[""YIELD"", 0, 0, ""NONE"", 0, 1]"
29000000000,29000.0,29026.949437,1781883664738069570,0,1,96.85615690438748,0.1,MOVE,97.30955119710035,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
29100000000,29100.0,29126.871225,1781883664838069570,0,1,94.64706384159375,0.1,MOVE,94.68046609038942,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
29200000000,29200.0,29227.490811,1781883664938069570,0,1,91.7838264108905,0.1,MOVE,92.13091535675358,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
29300000000,29300.0,29326.945681,1781883665038069570,0,1,88.73847960226104,0.1,MOVE,89.6659575900241,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
29400000000,29400.0,29426.945992,1781883665138069570,0,1,85.70955698148961,0.1,MOVE,87.2851365627605,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
29500000000,29500.0,29527.570643,1781883665238069570,0,1,82.70998933872696,0.1,MOVE,84.98763685890697,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
29600000000,29600.0,29626.51969,1781883665338069570,0,1,79.73848757493934,0.1,MOVE,82.7726788707142,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
29700000000,29700.0,29726.482179,1781883665438069570,0,1,76.79380336313359,0.1,MOVE,80.63951766618271,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
29800000000,29800.0,29826.137871,1781883665538069570,0,1,73.87472682720356,0.1,MOVE,78.58744192098261,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
29900000000,29900.0,29926.829738,1781883665638069570,0,1,70.98008434522808,0.1,MOVE,76.61577291139294,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
30000000000,30000.0,30026.801501,1781883665738069570,0,1,68.10873646826028,0.1,MOVE,74.72386356505237,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
30100000000,30100.0,30126.271761,1781883665838069570,0,1,65.23134065219443,0.1,MOVE,72.91188188026919,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
30200000000,30200.0,30226.622707,1781883665938069570,0,1,62.36114231018199,0.1,MOVE,71.17962792720859,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
30300000000,30300.0,30326.536138,1781883666038069570,0,1,59.398348110201844,0.1,MOVE,69.52967381303631,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
30400000000,30400.0,30426.883604,1781883666138069570,0,1,55.72147783605232,0.1,MOVE,67.98185498425708,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
30500000000,30500.0,30527.530901,1781883666238069570,0,1,51.941064330928235,0.1,MOVE,66.5390476417313,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
30600000000,30600.0,30626.766469,1781883666338069570,0,1,48.19738007999653,0.1,MOVE,65.20023152839806,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
30700000000,30700.0,30726.473755,1781883666438069570,0,1,45.9992287512652,0.1,MOVE,63.92247517419625,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
30800000000,30800.0,30826.8411,1781883666538069570,0,1,45.81728654937928,0.1,MOVE,62.64977277004682,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
30900000000,30900.0,30926.832921,1781883666638069570,0,1,45.65039006671682,0.1,MOVE,61.38170637930469,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
31000000000,31000.0,31027.029295,1781883666738069570,0,1,45.69749046373194,0.1,MOVE,60.11233164420102,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
31100000000,31100.0,31126.762222,1781883666838069570,0,1,46.92408664146678,0.1,MOVE,58.80888479304917,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
31200000000,31200.0,31227.084477,1781883666938069570,0,1,48.19148759433831,0.1,MOVE,57.4702323598731,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
31300000000,31300.0,31327.461043,1781883667038069570,0,1,49.438073701849945,0.1,MOVE,56.09695253482171,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
31400000000,31400.0,31426.97135,1781883667138069570,0,1,50.67789849520634,0.1,MOVE,54.68923313217709,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
31500000000,31500.0,31526.851432,1781883667238069570,0,1,51.92494503203596,0.1,MOVE,53.24687354795387,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
31600000000,31600.0,31626.820438,1781883667338069570,0,1,53.16488320660505,0.1,MOVE,51.770071236659284,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
31700000000,31700.0,31726.621676,1781883667438069570,0,1,54.397582220630134,0.1,MOVE,50.25902728608622,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
31800000000,31800.0,31827.118551,1781883667538069570,0,1,55.6229150043731,0.1,MOVE,48.713946313742525,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
31900000000,31900.0,31926.868008,1781883667638069570,0,1,56.840758247997535,0.1,MOVE,47.13503636240926,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
32000000000,32000.0,32027.34544,1781883667738069570,0,1,58.05099242914287,0.1,MOVE,45.52250879493307,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
32100000000,32100.0,32127.223846,1781883667838069570,0,1,59.253501836743716,0.1,MOVE,43.87657818835685,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
32200000000,32200.0,32226.904658,1781883667938069570,0,1,60.44817459112741,0.1,MOVE,42.1974622274922,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
32300000000,32300.0,32327.174374,1781883668038069570,0,1,61.63490266042874,0.1,MOVE,40.48538159803585,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
32400000000,32400.0,32427.651353,1781883668138069570,0,1,62.81358187336558,0.1,MOVE,38.74055987933125,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
32500000000,32500.0,32526.985027,1781883668238069570,0,1,63.98411192842456,0.1,MOVE,36.96322343687501,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
32600000000,32600.0,32626.633256,1781883668338069570,0,1,65.1463963995109,0.1,MOVE,35.153601314666375,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
32700000000,32700.0,32726.810026,1781883668438069570,0,1,66.30034273812099,0.1,MOVE,33.311925127496345,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
32800000000,32800.0,32826.982472,1781883668538069570,0,1,67.4458622721005,0.1,MOVE,31.43842895327133,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
32900000000,32900.0,32927.178204,1781883668638069570,0,1,68.58287020105585,0.1,MOVE,29.533349225464224,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
33000000000,33000.0,33026.735352,1781883668738069570,0,1,69.69716794143083,0.1,MOVE,27.5973167826467,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
33100000000,33100.0,33126.873596,1781883668838069570,0,1,70.81702304364015,0.1,MOVE,25.630177253656697,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
33200000000,33200.0,33226.910735,1781883668938069570,0,1,71.92813617175459,0.1,MOVE,23.632173471107958,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
33300000000,33300.0,33326.799712,1781883669038069570,0,1,73.03043785429243,0.1,MOVE,21.60355019737761,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
33400000000,33400.0,33427.139866,1781883669138069570,0,1,74.12386242127208,0.1,MOVE,19.54455401900894,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
33500000000,33500.0,33527.61466,1781883669238069570,0,1,75.20834798119296,0.1,MOVE,17.455433241753582,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
33600000000,33600.0,33627.397777,1781883669338069570,0,1,76.26971874817654,0.1,MOVE,15.336829943193122,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
33700000000,33700.0,33726.67553,1781883669438069570,0,1,77.04176673944902,0.1,MOVE,13.196780867097315,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
33800000000,33800.0,33826.744976,1781883669538069570,0,1,77.30386013916932,0.1,MOVE,11.049451418787056,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
33900000000,33900.0,33926.989313,1781883669638069570,0,1,77.3750190928394,0.1,MOVE,8.90014533287485,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
34000000000,34000.0,34026.804072,1781883669738069570,0,1,77.47737610850464,0.1,MOVE,6.747995996527498,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
34100000000,34100.0,34126.918371,1781883669838069570,0,1,77.72406390537077,0.1,MOVE,4.58899422137831,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
34200000000,34200.0,34226.537664,1781883669938069570,0,1,78.06589361283325,0.1,MOVE,2.420497176577386,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
34300000000,34300.0,34327.874219,1781883670038069570,0,1,78.3967193870605,0.1,MOVE,0.24281052693681637,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
34400000000,34400.0,34427.099777,1781883670138069570,0,1,78.7307594675144,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
34500000000,34500.0,34526.889062,1781883670238069570,0,1,79.06799129209152,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
34600000000,34600.0,34627.21153,1781883670338069570,0,1,79.41453525318855,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
34700000000,34700.0,34726.348869,1781883670438069570,0,1,79.75802803859037,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
34800000000,34800.0,34827.013551,1781883670538069570,0,1,80.09848334470749,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
34900000000,34900.0,34926.965126,1781883670638069570,0,1,80.44207592585678,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
35000000000,35000.0,35026.223426,1781883670738069570,0,1,80.78878257898893,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
35100000000,35100.0,35126.589364,1781883670838069570,0,1,81.14032278739302,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
35200000000,35200.0,35226.074129,1781883670938069570,0,1,81.48076141814845,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
35300000000,35300.0,35326.585146,1781883671038069570,0,1,81.81812435450172,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
35400000000,35400.0,35426.551339,1781883671138069570,0,1,82.15242668021013,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
35500000000,35500.0,35527.241378,1781883671238069570,0,1,82.48368368722085,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
35600000000,35600.0,35626.9269,1781883671338069570,0,1,82.81810713136477,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
35700000000,35700.0,35726.635247,1781883671438069570,0,1,83.15567339951363,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
35800000000,35800.0,35826.274624,1781883671538069570,0,1,83.4839130689957,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
35900000000,35900.0,35926.402483,1781883671638069570,0,1,83.8153279553396,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
36000000000,36000.0,36026.300593,1781883671738069570,0,1,84.14366253840852,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
36100000000,36100.0,36126.252593,1781883671838069570,0,1,84.46893341341541,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
36200000000,36200.0,36226.385259,1781883671938069570,0,1,84.79115735694329,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
36300000000,36300.0,36327.072413,1781883672038069570,0,1,85.116583015199,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
36400000000,36400.0,36426.912255,1781883672138069570,0,1,85.4389368768851,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
36500000000,36500.0,36526.891504,1781883672238069570,0,1,85.75823633687845,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
36600000000,36600.0,36626.95775,1781883672338069570,0,1,86.06205327963357,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
36700000000,36700.0,36726.074913,1781883672438069570,0,1,86.37541579073505,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
36800000000,36800.0,36827.8347,1781883672538069570,0,1,86.68577633304119,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
36900000000,36900.0,36926.909654,1781883672638069570,0,1,86.99315291060068,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
37000000000,37000.0,37027.282365,1781883672738069570,0,1,87.3038130757657,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
37100000000,37100.0,37126.889122,1781883672838069570,0,1,87.60521565559708,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
37200000000,37200.0,37226.391216,1781883672938069570,0,1,87.90993886761008,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
37300000000,37300.0,37326.924711,1781883673038069570,0,1,88.19920966448757,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
37400000000,37400.0,37426.575883,1781883673138069570,0,1,88.49813138897963,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
37500000000,37500.0,37527.162121,1781883673238069570,0,1,88.78786933093474,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
37600000000,37600.0,37626.938204,1781883673338069570,0,1,89.08100299126643,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
37700000000,37700.0,37726.773923,1781883673438069570,0,1,89.33400929419881,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
37800000000,37800.0,37826.945226,1781883673538069570,0,1,89.62173853918334,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
37900000000,37900.0,37927.380734,1781883673638069570,0,1,89.90035777228042,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
38000000000,38000.0,38026.866094,1781883673738069570,0,1,90.1699665149425,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
38100000000,38100.0,38126.535811,1781883673838069570,0,1,90.46821375698069,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
38200000000,38200.0,38226.871229,1781883673938069570,0,1,90.75088054755942,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
38300000000,38300.0,38326.898551,1781883674038069570,0,1,91.03698637021888,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
38400000000,38400.0,38426.939696,1781883674138069570,0,1,91.30140133283896,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
38500000000,38500.0,38526.8623,1781883674238069570,0,1,91.48952672290754,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
38600000000,38600.0,38626.522993,1781883674338069570,0,1,91.2975149771377,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
38700000000,38700.0,38726.688586,1781883674438069570,0,1,90.78417335590564,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
38800000000,38800.0,38827.579848,1781883674538069570,0,1,90.27602451851166,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
38900000000,38900.0,38927.166465,1781883674638069570,0,1,89.79713879489987,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
39000000000,39000.0,39026.817231,1781883674738069570,0,1,89.3480636674043,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
39100000000,39100.0,39125.97845,1781883674838069570,0,1,88.91076592364381,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
39200000000,39200.0,39227.27312,1781883674938069570,0,1,88.49191650383023,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
39300000000,39300.0,39326.77487,1781883675038069570,0,1,88.06307749310271,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
39400000000,39400.0,39426.770619,1781883675138069570,0,1,87.63844479731769,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
39500000000,39500.0,39527.086478,1781883675238069570,0,1,87.21795702436951,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
39600000000,39600.0,39626.833661,1781883675338069570,0,1,86.80893279600565,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
39700000000,39700.0,39726.896032,1781883675438069570,0,1,86.4075790657078,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
39800000000,39800.0,39826.889191,1781883675538069570,0,1,86.0138213207868,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
39900000000,39900.0,39927.042721,1781883675638069570,0,1,85.63135592182081,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
40000000000,40000.0,40027.131917,1781883675738069570,0,1,85.2704421511911,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
40100000000,40100.0,40126.650344,1781883675838069570,0,1,84.90264201277382,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
40200000000,40200.0,40227.008601,1781883675938069570,0,1,84.53831907901825,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
40300000000,40300.0,40326.758569,1781883676038069570,0,1,84.18124794166876,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
40400000000,40400.0,40426.804457,1781883676138069570,0,1,83.82752374252424,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
40500000000,40500.0,40526.886329,1781883676238069570,0,1,83.48094114161377,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
40600000000,40600.0,40626.949854,1781883676338069570,0,1,83.13757999642075,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
40700000000,40700.0,40726.226489,1781883676438069570,0,1,82.79739720268486,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
40800000000,40800.0,40826.30416,1781883676538069570,0,1,82.46420813766318,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
40900000000,40900.0,40927.193292,1781883676638069570,0,1,82.13407814818412,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
41000000000,41000.0,41026.586066,1781883676738069570,0,1,81.80696698262284,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
41100000000,41100.0,41126.967914,1781883676838069570,0,1,81.4828350918591,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
41200000000,41200.0,41226.954297,1781883676938069570,0,1,81.16551904652627,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
41300000000,41300.0,41326.896253,1781883677038069570,0,1,80.85107027522203,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
41400000000,41400.0,41427.553444,1781883677138069570,0,1,80.53945183266465,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
41500000000,41500.0,41526.978075,1781883677238069570,0,1,80.2306274047263,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
41600000000,41600.0,41627.07222,1781883677338069570,0,1,79.9245612949963,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
41700000000,41700.0,41726.240805,1781883677438069570,0,1,79.62121841168621,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
41800000000,41800.0,41826.968861,1781883677538069570,0,1,79.32056425486702,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
41900000000,41900.0,41926.838095,1781883677638069570,0,1,79.02645805281735,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
42000000000,42000.0,42026.74332,1781883677738069570,0,1,78.73104597094192,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
42100000000,42100.0,42126.689418,1781883677838069570,0,1,78.43822297088289,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
42200000000,42200.0,42226.342201,1781883677938069570,0,1,78.15184994054881,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
42300000000,42300.0,42327.597202,1781883678038069570,0,1,77.86796819764251,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
42400000000,42400.0,42426.734071,1781883678138069570,0,1,77.5865470757307,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
42500000000,42500.0,42527.197186,1781883678238069570,0,1,77.30755640849083,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
42600000000,42600.0,42627.188738,1781883678338069570,0,1,77.0309665195444,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
42700000000,42700.0,42726.775742,1781883678438069570,0,1,76.76065907758974,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
42800000000,42800.0,42826.78915,1781883678538069570,0,1,76.48875027174476,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
42900000000,42900.0,42926.819731,1781883678638069570,0,1,76.23327410539711,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
43000000000,43000.0,43027.235602,1781883678738069570,0,1,75.96975875911501,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
43100000000,43100.0,43126.916232,1781883678838069570,0,1,75.70847162588349,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
43200000000,43200.0,43226.541591,1781883678938069570,0,1,75.44547538148846,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
43300000000,43300.0,43327.507075,1781883679038069570,0,1,75.18468763267056,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
