run,payload_bytes,rtt_ms,one_way_est_ms
963,256,8.502985,4.2514925
964,256,7.646626,3.823313
965,256,7.978944,3.989472
966,256,8.571352,4.285676
967,256,7.916882,3.958441
968,256,17.047102,8.523551
969,256,9.738479,4.8692395
970,256,7.305001,3.6525005
971,256,7.73116,3.86558
972,256,7.243236,3.621618
973,256,8.174738,4.087369
974,256,9.232225,4.6161125
975,256,7.502761,3.7513805
976,256,9.26896,4.63448
977,256,7.812635,3.9063175
978,256,9.078663,4.5393315
979,256,9.490641,4.7453205
980,256,8.640412,4.320206
981,256,8.496211,4.2481055
982,256,8.914754,4.457377
983,256,7.988668,3.994334
984,256,10.605841,5.3029205
985,256,10.018294,5.009147
986,256,9.817087,4.9085435
987,256,15.609372,7.804686
988,256,9.567753,4.7838765
989,256,7.468994,3.734497
990,256,7.966783,3.9833915
991,256,8.080818,4.040409
992,256,8.035837,4.0179185
993,256,7.708229,3.8541145
994,256,7.569748,3.784874
995,256,8.382854,4.191427
996,256,8.390199,4.1950995
997,256,10.93167,5.465835
998,256,8.422183,4.2110915
999,256,8.501798,4.250899
===== NETWORK SUMMARY =====
Runs: 1000
Payload: 256 bytes
Mean RTT: 9.061 ms
Median RTT: 8.456 ms
P95 RTT: 13.559 ms
P99 RTT: 17.097 ms
Max RTT: 51.891 ms
Estimated one-way max: 25.945 ms
===========================
