logical_time_ns,logical_time_ms,physical_time_ms,tag_time_ns,microstep,distance_from_start_m,velocity_kmh,road_phase,environment_distance,front_car_present,right_car_present,right_car_position,cross_left_car_present,cross_right_car_present,other_car_present,environment_states_json
20400000000,20400.0,20420.099469,20400000000,0,1242.4863312550424,78.13887816228936,HIGHWAY,2757.5136687449576,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
20500000000,20500.0,20520.18643,20500000000,0,1251.783621558152,78.665984099307,HIGHWAY,2748.216378441848,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
20600000000,20600.0,20620.108359,20600000000,0,1261.0809118612617,78.95638026064951,HIGHWAY,2738.9190881387385,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
20700000000,20700.0,20720.177511,20700000000,0,1270.3782021643713,79.24423348146135,HIGHWAY,2729.621797835629,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
20800000000,20800.0,20820.091129,20800000000,0,1279.675492467481,79.5295567824843,HIGHWAY,2720.324507532519,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
20900000000,20900.0,20920.16978,20900000000,0,1288.9727827705906,80.0381866156918,HIGHWAY,2711.0272172294094,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
21000000000,21000.0,21020.104769,21000000000,0,1298.2700730737004,80.32822123112153,HIGHWAY,2701.7299269262994,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
21100000000,21100.0,21120.12643,21100000000,0,1307.56736337681,80.63341026544312,HIGHWAY,2692.43263662319,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
21200000000,21200.0,21220.094664,21200000000,0,1316.8646536799197,80.92993968490694,HIGHWAY,2683.1353463200803,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
21300000000,21300.0,21320.089035,21300000000,0,1326.1619439830292,81.42537048234244,HIGHWAY,2673.8380560169708,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
21400000000,21400.0,21420.136833,21400000000,0,1335.459234286139,81.71476967363118,HIGHWAY,2664.540765713861,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
21500000000,21500.0,21520.146638,21500000000,0,1344.7565245892486,82.00747646036062,HIGHWAY,2655.2434754107517,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
21600000000,21600.0,21620.146946,21600000000,0,1354.0538148923583,82.29159036069326,HIGHWAY,2645.9461851076417,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
21700000000,21700.0,21720.109259,21700000000,0,1363.3511051954679,82.57311094720949,HIGHWAY,2636.648894804532,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
21800000000,21800.0,21820.092945,21800000000,0,1372.6483954985777,83.03877400588769,HIGHWAY,2627.351604501422,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
21900000000,21900.0,21920.101563,21900000000,0,1381.9456858016872,83.31343169549787,HIGHWAY,2618.0543141983126,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
22000000000,22000.0,22020.123241,22000000000,0,1391.242976104797,83.58555105663696,HIGHWAY,2608.757023895203,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
22100000000,22100.0,22120.168665,22100000000,0,1400.5402664079065,84.03845333600128,HIGHWAY,2599.4597335920935,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
22200000000,22200.0,22220.14404,22200000000,0,1409.8375567110163,84.30383193390556,HIGHWAY,2590.162443288984,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
22300000000,22300.0,22320.118244,22300000000,0,1419.1348470141259,84.56672861849688,HIGHWAY,2580.8651529858744,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
22400000000,22400.0,22420.100759,22400000000,0,1428.4321373172356,84.83308940486967,HIGHWAY,2571.5678626827644,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
22500000000,22500.0,22520.130766,22500000000,0,1437.7294276203452,85.28044706381016,HIGHWAY,2562.270572379655,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
22600000000,22600.0,22620.10497,22600000000,0,1447.026717923455,85.58208292419931,HIGHWAY,2552.973282076545,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
22700000000,22700.0,22720.093422,22700000000,0,1456.3240082265645,85.87480101470311,HIGHWAY,2543.6759917734353,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
22800000000,22800.0,22820.105619,22800000000,0,1465.6212985296743,86.17078538631941,HIGHWAY,2534.3787014703257,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
22900000000,22900.0,22920.104756,22900000000,0,1474.9185888327838,86.45788618035373,HIGHWAY,2525.081411167216,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
23000000000,23000.0,23020.17513,23000000000,0,1484.2158791358936,86.74223353946138,HIGHWAY,2515.7841208641066,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
23100000000,23100.0,23120.14696,23100000000,0,1493.5131694390031,87.02989937607215,HIGHWAY,2506.486830560997,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
23200000000,23200.0,23220.141349,23200000000,0,1502.810459742113,87.3147880845721,HIGHWAY,2497.189540257887,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
23300000000,23300.0,23320.131005,23300000000,0,1512.1077500452225,87.59691741346958,HIGHWAY,2487.8922499547775,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
23400000000,23400.0,23420.15628,23400000000,0,1521.4050403483322,87.88237745138598,HIGHWAY,2478.5949596516675,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
23500000000,23500.0,23520.115067,23500000000,0,1530.7023306514418,88.177252229352,HIGHWAY,2469.297669348558,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
23600000000,23600.0,23620.145091,23600000000,0,1539.9996209545516,88.46924281041741,HIGHWAY,2460.0003790454484,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
23700000000,23700.0,23720.122874,23700000000,0,1549.2969112576611,88.75836788522005,HIGHWAY,2450.703088742339,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
23800000000,23800.0,23820.110155,23800000000,0,1558.594201560771,88.73878907278122,HIGHWAY,2441.4057984392293,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
23900000000,23900.0,23920.137805,23900000000,0,1567.8914918638804,89.02526049410304,HIGHWAY,2432.10850813612,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
24000000000,24000.0,24020.108464,24000000000,0,1577.1887821669902,89.30890278653932,HIGHWAY,2422.81121783301,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
24100000000,24100.0,24120.086247,24100000000,0,1586.4860724700998,89.58973490614824,HIGHWAY,2413.5139275299002,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
24200000000,24200.0,24220.109149,24200000000,0,1595.7833627732095,89.86777588777836,HIGHWAY,2404.21663722679,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
24300000000,24300.0,24320.10832,24300000000,0,1605.0806530763193,90.14917023719558,HIGHWAY,2394.9193469236807,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
24400000000,24400.0,24420.093244,24400000000,0,1614.3779433794289,90.43389349238637,HIGHWAY,2385.622056620571,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
24500000000,24500.0,24520.079356,24500000000,0,1623.6752336825386,90.70961717796048,HIGHWAY,2376.3247663174616,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
24600000000,24600.0,24620.103461,24600000000,0,1632.9725239856482,90.98256611040236,HIGHWAY,2367.027476014352,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
24700000000,24700.0,24720.11688,24700000000,0,1642.269814288758,91.25275989354081,HIGHWAY,2357.730185711242,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
24800000000,24800.0,24820.088744,24800000000,0,1651.5671045918675,91.52021818489291,HIGHWAY,2348.4328954081325,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
24900000000,24900.0,24920.097413,24900000000,0,1660.8643948949773,91.77272761063678,HIGHWAY,2339.1356051050225,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
25000000000,25000.0,25020.101334,25000000000,0,1670.1616851980868,91.78214090339634,HIGHWAY,2329.838314801913,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
25100000000,25100.0,25120.124251,25100000000,0,1679.4589755011966,91.3062230484624,HIGHWAY,2320.5410244988034,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
25200000000,25200.0,25220.111551,25200000000,0,1688.7562658043062,90.83514602805263,HIGHWAY,2311.243734195694,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
25300000000,25300.0,25320.140422,25300000000,0,1698.053556107416,90.36883581950055,HIGHWAY,2301.9464438925843,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
25400000000,25400.0,25420.103992,25400000000,0,1707.3508464105255,89.90721990353545,HIGHWAY,2292.6491535894747,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
25500000000,25500.0,25520.122178,25500000000,0,1716.6481367136353,89.45022722626973,HIGHWAY,2283.3518632863647,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
25600000000,25600.0,25620.098808,25600000000,0,1725.9454270167448,88.99778816233467,HIGHWAY,2274.054572983255,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
25700000000,25700.0,25720.128866,25700000000,0,1735.2427173198546,88.54983447912423,HIGHWAY,2264.757282680145,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
25800000000,25800.0,25820.103122,25800000000,0,1744.5400076229641,87.80967708118017,HIGHWAY,2255.4599923770356,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
25900000000,25900.0,25920.10706,25900000000,0,1753.837297926074,87.37339378178567,HIGHWAY,2246.162702073926,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
26000000000,26000.0,26020.093188,26000000000,0,1763.1345882291835,86.94135656284418,HIGHWAY,2236.8654117708165,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
26100000000,26100.0,26120.093564,26100000000,0,1772.4318785322932,86.6657729113431,HIGHWAY,2227.568121467707,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
26200000000,26200.0,26220.091567,26200000000,0,1781.7291688354028,86.24057756721419,HIGHWAY,2218.2708311645974,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
26300000000,26300.0,26320.138264,26300000000,0,1791.0264591385126,85.81946661059605,HIGHWAY,2208.9735408614874,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
26400000000,26400.0,26420.12441,26400000000,0,1800.323749441622,85.40238100785565,HIGHWAY,2199.676250558378,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
26500000000,26500.0,26520.105806,26500000000,0,1809.621039744732,85.1560553699054,HIGHWAY,2190.378960255268,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
26600000000,26600.0,26620.109761,26600000000,0,1818.9183300478414,84.74527127178526,HIGHWAY,2181.0816699521583,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
26700000000,26700.0,26720.135087,26700000000,0,1828.2156203509512,84.33836454940035,HIGHWAY,2171.784379649049,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
26800000000,26800.0,26820.087989,26800000000,0,1837.5129106540608,83.93528011968549,HIGHWAY,2162.4870893459392,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
26900000000,26900.0,26920.146559,26900000000,0,1846.8102009571705,83.71636297968432,HIGHWAY,2153.1897990428297,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
27000000000,27000.0,27020.113708,27000000000,0,1856.10749126028,83.31908578909841,HIGHWAY,2143.89250873972,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
27100000000,27100.0,27120.142596,27100000000,0,1865.4047815633899,82.92549523039114,HIGHWAY,2134.59521843661,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
27200000000,27200.0,27220.094311,27200000000,0,1874.7020718664994,82.53553979932416,HIGHWAY,2125.2979281335006,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
27300000000,27300.0,27320.125591,27300000000,0,1883.9993621696092,82.34233306105989,HIGHWAY,2116.0006378303906,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
27400000000,27400.0,27420.109379,27400000000,0,1893.2966524727187,81.95773196028553,HIGHWAY,2106.703347527281,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
27500000000,27500.0,27520.139471,27500000000,0,1902.5939427758285,81.57664141428141,HIGHWAY,2097.4060572241715,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
27600000000,27600.0,27620.135132,27600000000,0,1911.891233078938,81.19901316847951,HIGHWAY,2088.108766921062,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
27700000000,27700.0,27720.186596,27700000000,0,1921.1885233820478,80.82479984961645,HIGHWAY,2078.8114766179524,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
27800000000,27800.0,27820.116956,27800000000,0,1930.4858136851574,80.6624327864424,HIGHWAY,2069.514186314843,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
27900000000,27900.0,27920.114991,27900000000,0,1939.7831039882672,80.29304456071864,HIGHWAY,2060.216896011733,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
28000000000,28000.0,28020.142709,28000000000,0,1949.0803942913767,79.92695939378368,HIGHWAY,2050.9196057086233,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
28100000000,28100.0,28120.1075,28100000000,0,1958.3776845944865,79.56413279167614,HIGHWAY,2041.6223154055135,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
28200000000,28200.0,28220.225453,28200000000,0,1967.674974897596,79.20452105684885,HIGHWAY,2032.325025102404,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
28300000000,28300.0,28320.136833,28300000000,0,1976.9722652007058,78.84808127041303,HIGHWAY,2023.0277347992942,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
28400000000,28400.0,28420.088582,28400000000,0,1986.2695555038154,78.49477127485605,HIGHWAY,2013.7304444961846,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
28500000000,28500.0,28520.112754,28500000000,0,1995.5668458069251,78.14454965721761,HIGHWAY,2004.4331541930749,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
28600000000,28600.0,28620.114369,28600000000,0,2004.8641361100347,77.79737573271044,HIGHWAY,1995.1358638899653,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
28700000000,28700.0,28720.105297,28700000000,0,2014.1614264131445,77.45320952877174,HIGHWAY,1985.8385735868555,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
28800000000,28800.0,28820.0986,28800000000,0,2023.458716716254,77.11201176953242,HIGHWAY,1976.541283283746,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
28900000000,28900.0,28920.100215,28900000000,0,2032.7560070193638,76.77374386069106,HIGHWAY,1967.2439929806362,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
29000000000,29000.0,29020.099454,29000000000,0,2042.0532973224733,76.43836787478067,HIGHWAY,1957.9467026775267,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
29100000000,29100.0,29120.201988,29100000000,0,2051.350587625583,76.1058465368162,HIGHWAY,1948.649412374417,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
29200000000,29200.0,29220.147801,29200000000,0,2060.6478779286927,75.77614321031146,HIGHWAY,1939.3521220713073,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
29300000000,29300.0,29320.107877,29300000000,0,2069.945168231802,75.44922188365426,HIGHWAY,1930.0548317681978,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
29400000000,29400.0,29420.123756,29400000000,0,2079.242458534912,75.37958422847844,HIGHWAY,1920.7575414650878,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
29500000000,29500.0,29520.113514,29500000000,0,2088.5397488380218,75.05599302189742,HIGHWAY,1911.4602511619782,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
29600000000,29600.0,29620.102085,29600000000,0,2097.8370391411313,74.73510623920279,HIGHWAY,1902.1629608588687,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
29700000000,29700.0,29720.120338,29700000000,0,2107.134329444241,74.41688978894808,HIGHWAY,1892.8656705557592,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
29800000000,29800.0,29820.097036,29800000000,0,2116.431619747351,74.36433436384074,HIGHWAY,1883.5683802526491,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
29900000000,29900.0,29920.11054,29900000000,0,2125.7289100504604,74.04918912909757,HIGHWAY,1874.2710899495396,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
30000000000,30000.0,30020.157288,30000000000,0,2135.02620035357,73.73664232850442,HIGHWAY,1864.97379964643,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
30100000000,30100.0,30120.093619,30100000000,0,2144.3234906566795,73.69521526954652,HIGHWAY,1855.6765093433205,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
30200000000,30200.0,30220.120184,30200000000,0,2153.6207809597895,73.38557389434516,HIGHWAY,1846.3792190402105,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
30300000000,30300.0,30320.151514,30300000000,0,2162.918071262899,73.07846264680059,HIGHWAY,1837.081928737101,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
30400000000,30400.0,30420.106858,30400000000,0,2172.2153615660086,72.77385032997726,HIGHWAY,1827.7846384339914,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
30500000000,30500.0,30520.112067,30500000000,0,2181.512651869118,72.47170625820782,HIGHWAY,1818.4873481308819,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
30600000000,30600.0,30620.167143,30600000000,0,2190.809942172228,72.1720002466536,HIGHWAY,1809.1900578277719,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
30700000000,30700.0,30720.101116,30700000000,0,2200.1072324753377,71.87470260112009,HIGHWAY,1799.8927675246623,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
30800000000,30800.0,30820.090891,30800000000,0,2209.4045227784472,71.57978410812012,HIGHWAY,1790.5954772215528,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
30900000000,30900.0,30920.107973,30900000000,0,2218.701813081557,71.28721602517763,HIGHWAY,1781.2981869184432,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
31000000000,31000.0,31020.096561,31000000000,0,2227.999103384667,70.9969700713654,HIGHWAY,1772.0008966153332,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
31100000000,31100.0,31120.098209,31100000000,0,2237.2963936877763,70.70901841807014,HIGHWAY,1762.7036063122237,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
31200000000,31200.0,31220.108169,31200000000,0,2246.593683990886,70.42333367997864,HIGHWAY,1753.406316009114,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
31300000000,31300.0,31320.116957,31300000000,0,2255.8909742939954,70.43465757206828,HIGHWAY,1744.1090257060046,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
31400000000,31400.0,31420.105562,31400000000,0,2265.1882645971054,70.15112418388524,HIGHWAY,1734.8117354028946,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
31500000000,31500.0,31520.155905,31500000000,0,2274.485554900215,69.86980528253731,HIGHWAY,1725.514445099785,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
31600000000,31600.0,31620.130262,31600000000,0,2283.7828452033245,69.59067474419177,HIGHWAY,1716.2171547966755,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
31700000000,31700.0,31720.142613,31700000000,0,2293.080135506434,69.31370685467222,HIGHWAY,1706.919864493566,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
31800000000,31800.0,31820.128843,31800000000,0,2302.377425809544,69.3421581658443,HIGHWAY,1697.622574190456,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
31900000000,31900.0,31920.093701,31900000000,0,2311.6747161126536,69.06710844922779,HIGHWAY,1688.3252838873464,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
32000000000,32000.0,32020.132172,32000000000,0,2320.972006415763,68.79417370092015,HIGHWAY,1679.0279935842368,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
32100000000,32100.0,32120.110091,32100000000,0,2330.2692967188727,68.83055120090576,HIGHWAY,1669.7307032811273,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
32200000000,32200.0,32220.129566,32200000000,0,2339.5665870219827,68.55942871320462,HIGHWAY,1660.4334129780173,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
32300000000,32300.0,32320.125311,32300000000,0,2348.8638773250923,68.29037564290013,HIGHWAY,1651.1361226749077,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
32400000000,32400.0,32420.118681,32400000000,0,2358.161167628202,68.02336812037521,HIGHWAY,1641.8388323717982,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
32500000000,32500.0,32520.155981,32500000000,0,2367.4584579313114,67.75838264201742,HIGHWAY,1632.5415420686886,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
32600000000,32600.0,32620.108983,32600000000,0,2376.7557482344214,67.49539606322509,HIGHWAY,1623.2442517655786,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
32700000000,32700.0,32720.096417,32700000000,0,2386.053038537531,67.23438559157331,HIGHWAY,1613.946961462469,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
32800000000,32800.0,32820.127781,32800000000,0,2395.3503288406405,66.97532878013574,HIGHWAY,1604.6496711593595,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
32900000000,32900.0,32920.108091,32900000000,0,2404.64761914375,66.71820352095757,HIGHWAY,1595.35238085625,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
33000000000,33000.0,33020.108585,33000000000,0,2413.94490944686,66.46298803867623,HIGHWAY,1586.05509055314,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
33100000000,33100.0,33120.132825,33100000000,0,2423.2421997499696,66.20966088428573,HIGHWAY,1576.7578002500304,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
33200000000,33200.0,33220.141631,33200000000,0,2432.539490053079,65.95820092904061,HIGHWAY,1567.4605099469209,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
33300000000,33300.0,33320.145703,33300000000,0,2441.8367803561887,65.70858735849642,HIGHWAY,1558.1632196438113,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
33400000000,33400.0,33420.130779,33400000000,0,2451.1340706592987,65.46079966668258,HIGHWAY,1548.8659293407013,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
33500000000,33500.0,33520.114668,33500000000,0,2460.4313609624082,65.21481765040471,HIGHWAY,1539.5686390375918,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
33600000000,33600.0,33620.108054,33600000000,0,2469.728651265518,64.97062140367274,HIGHWAY,1530.2713487344822,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
33700000000,33700.0,33720.120438,33700000000,0,2479.0259415686273,64.72819131225165,HIGHWAY,1520.9740584313727,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
