event,logical_time_ns,logical_time_ms,physical_time_ms,tag_time_ns,microstep,head_present,eye_present,head,eye
output_tick,38700000000,38700.0,38705.557623,38700000000,0,1,1,0,1
output_tick,38800000000,38800.0,38807.860232,38800000000,0,1,1,0,1
sensor_arrival,38900000000,38900.0,38957.359551,38900000000,0,1,1,0,1
output_tick,38900000000,38900.0,38957.571363,38900000000,0,1,1,0,1
output_tick,39000000000,39000.0,39010.654303,39000000000,0,1,1,0,1
output_tick,39100000000,39100.0,39105.542959,39100000000,0,1,1,0,1
output_tick,39200000000,39200.0,39205.48665,39200000000,0,1,1,0,1
output_tick,39300000000,39300.0,39303.788415,39300000000,0,1,1,0,1
sensor_arrival,39400000000,39400.0,39455.98461,39400000000,0,1,1,0,1
output_tick,39400000000,39400.0,39456.196867,39400000000,0,1,1,0,1
output_tick,39500000000,39500.0,39506.222527,39500000000,0,1,1,0,1
output_tick,39600000000,39600.0,39605.868906,39600000000,0,1,1,0,1
output_tick,39700000000,39700.0,39704.98044,39700000000,0,1,1,0,1
output_tick,39800000000,39800.0,39806.205839,39800000000,0,1,1,0,1
sensor_arrival,39900000000,39900.0,39954.549207,39900000000,0,1,1,0,1
output_tick,39900000000,39900.0,39954.879055,39900000000,0,1,1,0,1
output_tick,40000000000,40000.0,40007.140746,40000000000,0,1,1,0,1
output_tick,40100000000,40100.0,40106.575627,40100000000,0,1,1,0,1
output_tick,40200000000,40200.0,40204.617228,40200000000,0,1,1,0,1
output_tick,40300000000,40300.0,40309.981988,40300000000,0,1,1,0,1
sensor_arrival,40400000000,40400.0,40452.828307,40400000000,0,1,1,0,1
output_tick,40400000000,40400.0,40453.105434,40400000000,0,1,1,0,1
output_tick,40500000000,40500.0,40504.934665,40500000000,0,1,1,0,1
output_tick,40600000000,40600.0,40609.14066,40600000000,0,1,1,0,1
output_tick,40700000000,40700.0,40705.784184,40700000000,0,1,1,0,1
output_tick,40800000000,40800.0,40806.660679,40800000000,0,1,1,0,1
sensor_arrival,40900000000,40900.0,40958.024717,40900000000,0,1,1,0,1
output_tick,40900000000,40900.0,40958.291289,40900000000,0,1,1,0,1
output_tick,41000000000,41000.0,41004.45338,41000000000,0,1,1,0,1
output_tick,41100000000,41100.0,41105.131692,41100000000,0,1,1,0,1
output_tick,41200000000,41200.0,41205.631192,41200000000,0,1,1,0,1
output_tick,41300000000,41300.0,41307.89956,41300000000,0,1,1,0,1
sensor_arrival,41400000000,41400.0,41457.805336,41400000000,0,1,1,0,1
output_tick,41400000000,41400.0,41458.04663,41400000000,0,1,1,0,1
output_tick,41500000000,41500.0,41505.516522,41500000000,0,1,1,0,1
output_tick,41600000000,41600.0,41605.6141,41600000000,0,1,1,0,1
output_tick,41700000000,41700.0,41705.566512,41700000000,0,1,1,0,1
output_tick,41800000000,41800.0,41806.469822,41800000000,0,1,1,0,1
sensor_arrival,41900000000,41900.0,41958.689683,41900000000,0,1,1,0,1
output_tick,41900000000,41900.0,41958.998661,41900000000,0,1,1,0,1
output_tick,42000000000,42000.0,42005.471435,42000000000,0,1,1,0,1
output_tick,42100000000,42100.0,42104.470266,42100000000,0,1,1,0,1
output_tick,42200000000,42200.0,42208.626224,42200000000,0,1,1,0,1
output_tick,42300000000,42300.0,42306.220663,42300000000,0,1,1,0,1
sensor_arrival,42400000000,42400.0,42462.502664,42400000000,0,1,1,0,1
output_tick,42400000000,42400.0,42462.720346,42400000000,0,1,1,0,1
output_tick,42500000000,42500.0,42505.514013,42500000000,0,1,1,0,1
output_tick,42600000000,42600.0,42605.126726,42600000000,0,1,1,0,1
output_tick,42700000000,42700.0,42706.726731,42700000000,0,1,1,0,1
output_tick,42800000000,42800.0,42805.009532,42800000000,0,1,1,0,1
sensor_arrival,42900000000,42900.0,42961.480068,42900000000,0,1,1,0,1
output_tick,42900000000,42900.0,42961.784195,42900000000,0,1,1,0,1
output_tick,43000000000,43000.0,43005.74357,43000000000,0,1,1,0,1
output_tick,43100000000,43100.0,43109.393515,43100000000,0,1,1,0,1
output_tick,43200000000,43200.0,43207.500356,43200000000,0,1,1,0,1
output_tick,43300000000,43300.0,43305.644307,43300000000,0,1,1,0,1
sensor_arrival,43400000000,43400.0,43451.141263,43400000000,0,1,1,0,1
output_tick,43400000000,43400.0,43451.410056,43400000000,0,1,1,0,1
output_tick,43500000000,43500.0,43506.094329,43500000000,0,1,1,0,1
output_tick,43600000000,43600.0,43603.948099,43600000000,0,1,1,0,1
output_tick,43700000000,43700.0,43704.533374,43700000000,0,1,1,0,1
output_tick,43800000000,43800.0,43806.557911,43800000000,0,1,1,0,1
sensor_arrival,43900000000,43900.0,43951.861628,43900000000,0,1,1,0,1
output_tick,43900000000,43900.0,43952.201476,43900000000,0,1,1,0,1
output_tick,44000000000,44000.0,44005.082733,44000000000,0,1,1,0,1
output_tick,44100000000,44100.0,44105.666749,44100000000,0,1,1,0,1
output_tick,44200000000,44200.0,44204.41862,44200000000,0,1,1,0,1
output_tick,44300000000,44300.0,44305.527371,44300000000,0,1,1,0,1
sensor_arrival,44400000000,44400.0,44454.438676,44400000000,0,1,1,0,1
output_tick,44400000000,44400.0,44454.739728,44400000000,0,1,1,0,1
output_tick,44500000000,44500.0,44505.676414,44500000000,0,1,1,0,1
output_tick,44600000000,44600.0,44605.452884,44600000000,0,1,1,0,1
output_tick,44700000000,44700.0,44704.244476,44700000000,0,1,1,0,1
output_tick,44800000000,44800.0,44806.107237,44800000000,0,1,1,0,1
sensor_arrival,44900000000,44900.0,44960.739626,44900000000,0,1,1,0,1
output_tick,44900000000,44900.0,44961.052271,44900000000,0,1,1,0,1
output_tick,45000000000,45000.0,45005.455734,45000000000,0,1,1,0,1
output_tick,45100000000,45100.0,45105.137983,45100000000,0,1,1,0,1
output_tick,45200000000,45200.0,45208.920296,45200000000,0,1,1,0,1
output_tick,45300000000,45300.0,45309.918382,45300000000,0,1,1,0,1
sensor_arrival,45400000000,45400.0,45459.287441,45400000000,0,1,1,0,1
output_tick,45400000000,45400.0,45459.559383,45400000000,0,1,1,0,1
output_tick,45500000000,45500.0,45505.854491,45500000000,0,1,1,0,1
output_tick,45600000000,45600.0,45609.380178,45600000000,0,1,1,0,1
output_tick,45700000000,45700.0,45705.661687,45700000000,0,1,1,0,1
output_tick,45800000000,45800.0,45806.132593,45800000000,0,1,1,0,1
sensor_arrival,45900000000,45900.0,45958.306843,45900000000,0,1,1,0,1
output_tick,45900000000,45900.0,45958.51597,45900000000,0,1,1,0,1
output_tick,46000000000,46000.0,46005.076872,46000000000,0,1,1,0,1
output_tick,46100000000,46100.0,46105.504445,46100000000,0,1,1,0,1
output_tick,46200000000,46200.0,46205.876427,46200000000,0,1,1,0,1
output_tick,46300000000,46300.0,46305.499824,46300000000,0,1,1,0,1
sensor_arrival,46400000000,46400.0,46453.816321,46400000000,0,1,1,0,1
output_tick,46400000000,46400.0,46454.104632,46400000000,0,1,1,0,1
output_tick,46500000000,46500.0,46505.46961,46500000000,0,1,1,0,1
output_tick,46600000000,46600.0,46608.268489,46600000000,0,1,1,0,1
output_tick,46700000000,46700.0,46706.362718,46700000000,0,1,1,0,1
output_tick,46800000000,46800.0,46805.538324,46800000000,0,1,1,0,1
sensor_arrival,46900000000,46900.0,46955.509284,46900000000,0,1,1,0,1
output_tick,46900000000,46900.0,46955.811762,46900000000,0,1,1,0,1
output_tick,47000000000,47000.0,47004.407104,47000000000,0,1,1,0,1
output_tick,47100000000,47100.0,47108.923298,47100000000,0,1,1,0,1
output_tick,47200000000,47200.0,47206.310183,47200000000,0,1,1,0,1
output_tick,47300000000,47300.0,47305.548862,47300000000,0,1,1,0,1
sensor_arrival,47400000000,47400.0,47454.623702,47400000000,0,1,1,0,1
output_tick,47400000000,47400.0,47455.105937,47400000000,0,1,1,0,1
output_tick,47500000000,47500.0,47505.540869,47500000000,0,1,1,0,1
output_tick,47600000000,47600.0,47607.381056,47600000000,0,1,1,0,1
output_tick,47700000000,47700.0,47705.56858,47700000000,0,1,1,0,1
output_tick,47800000000,47800.0,47805.589417,47800000000,0,1,1,0,1
sensor_arrival,47900000000,47900.0,47957.991609,47900000000,0,1,1,0,1
output_tick,47900000000,47900.0,47958.205014,47900000000,0,1,1,0,1
output_tick,48000000000,48000.0,48005.973105,48000000000,0,1,1,0,1
output_tick,48100000000,48100.0,48105.449819,48100000000,0,1,1,0,1
output_tick,48200000000,48200.0,48205.170918,48200000000,0,1,1,0,1
output_tick,48300000000,48300.0,48304.463967,48300000000,0,1,1,0,1
sensor_arrival,48400000000,48400.0,48459.525887,48400000000,0,1,1,0,1
output_tick,48400000000,48400.0,48459.847198,48400000000,0,1,1,0,1
output_tick,48500000000,48500.0,48504.455529,48500000000,0,1,1,0,1
output_tick,48600000000,48600.0,48605.324523,48600000000,0,1,1,0,1
output_tick,48700000000,48700.0,48705.581616,48700000000,0,1,1,0,1
output_tick,48800000000,48800.0,48805.189106,48800000000,0,1,1,0,1
sensor_arrival,48900000000,48900.0,48959.243964,48900000000,0,1,1,0,1
output_tick,48900000000,48900.0,48959.521905,48900000000,0,1,1,0,1
output_tick,49000000000,49000.0,49009.702118,49000000000,0,1,1,0,1
output_tick,49100000000,49100.0,49105.492317,49100000000,0,1,1,0,1
output_tick,49200000000,49200.0,49205.652615,49200000000,0,1,1,0,1
output_tick,49300000000,49300.0,49305.169716,49300000000,0,1,1,0,1
sensor_arrival,49400000000,49400.0,49456.565363,49400000000,0,1,1,0,1
output_tick,49400000000,49400.0,49456.863378,49400000000,0,1,1,0,1
output_tick,49500000000,49500.0,49508.159245,49500000000,0,1,1,0,1
output_tick,49600000000,49600.0,49605.615555,49600000000,0,1,1,0,1
output_tick,49700000000,49700.0,49706.12183,49700000000,0,1,1,0,1
output_tick,49800000000,49800.0,49805.01342,49800000000,0,1,1,0,1
sensor_arrival,49900000000,49900.0,49959.361849,49900000000,0,1,1,0,1
output_tick,49900000000,49900.0,49959.626438,49900000000,0,1,1,0,1
output_tick,50000000000,50000.0,50005.534014,50000000000,0,1,1,0,1
output_tick,50100000000,50100.0,50105.809107,50100000000,0,1,1,0,1
output_tick,50200000000,50200.0,50205.711611,50200000000,0,1,1,0,1
output_tick,50300000000,50300.0,50305.014215,50300000000,0,1,1,0,1
sensor_arrival,50400000000,50400.0,50452.866401,50400000000,0,1,1,0,1
output_tick,50400000000,50400.0,50453.137565,50400000000,0,1,1,0,1
output_tick,50500000000,50500.0,50505.867656,50500000000,0,1,1,0,1
output_tick,50600000000,50600.0,50603.445094,50600000000,0,1,1,0,1
output_tick,50700000000,50700.0,50704.339439,50700000000,0,1,1,0,1
output_tick,50800000000,50800.0,50805.353042,50800000000,0,1,1,0,1
sensor_arrival,50900000000,50900.0,50961.449006,50900000000,0,1,1,0,1
output_tick,50900000000,50900.0,50961.709336,50900000000,0,1,1,0,1
output_tick,51000000000,51000.0,51005.267772,51000000000,0,1,1,0,1
output_tick,51100000000,51100.0,51107.828505,51100000000,0,1,1,0,1
output_tick,51200000000,51200.0,51205.659755,51200000000,0,1,1,0,1
output_tick,51300000000,51300.0,51304.975266,51300000000,0,1,1,0,1
sensor_arrival,51400000000,51400.0,51460.962916,51400000000,0,1,1,0,1
output_tick,51400000000,51400.0,51461.232524,51400000000,0,1,1,0,1
output_tick,51500000000,51500.0,51505.575469,51500000000,0,1,1,0,1
output_tick,51600000000,51600.0,51605.046052,51600000000,0,1,1,0,1
output_tick,51700000000,51700.0,51705.561568,51700000000,0,1,1,0,1
output_tick,51800000000,51800.0,51805.453128,51800000000,0,1,1,0,1
sensor_arrival,51900000000,51900.0,51955.489734,51900000000,0,1,1,0,1
output_tick,51900000000,51900.0,51955.811267,51900000000,0,1,1,0,1
output_tick,52000000000,52000.0,52004.422831,52000000000,0,1,1,0,1
output_tick,52100000000,52100.0,52104.634405,52100000000,0,1,1,0,1
output_tick,52200000000,52200.0,52205.304975,52200000000,0,1,1,0,1
output_tick,52300000000,52300.0,52305.019185,52300000000,0,1,1,0,1
sensor_arrival,52400000000,52400.0,52456.642995,52400000000,0,1,1,0,1
output_tick,52400000000,52400.0,52456.905566,52400000000,0,1,1,0,1
output_tick,52500000000,52500.0,52505.712572,52500000000,0,1,1,0,1
output_tick,52600000000,52600.0,52605.780055,52600000000,0,1,1,0,1
output_tick,52700000000,52700.0,52705.227324,52700000000,0,1,1,0,1
output_tick,52800000000,52800.0,52806.01341,52800000000,0,1,1,0,1
sensor_arrival,52900000000,52900.0,52954.845845,52900000000,0,1,1,1,1
output_tick,52900000000,52900.0,52956.005202,52900000000,0,1,1,1,1
output_tick,53000000000,53000.0,53005.057131,53000000000,0,1,1,1,1
output_tick,53100000000,53100.0,53105.716348,53100000000,0,1,1,1,1
output_tick,53200000000,53200.0,53207.470165,53200000000,0,1,1,1,1
output_tick,53300000000,53300.0,53305.308785,53300000000,0,1,1,1,1
sensor_arrival,53400000000,53400.0,53456.658338,53400000000,0,1,1,1,1
output_tick,53400000000,53400.0,53456.907669,53400000000,0,1,1,1,1
output_tick,53500000000,53500.0,53505.681416,53500000000,0,1,1,1,1
output_tick,53600000000,53600.0,53605.535235,53600000000,0,1,1,1,1
output_tick,53700000000,53700.0,53705.085039,53700000000,0,1,1,1,1
output_tick,53800000000,53800.0,53805.933347,53800000000,0,1,1,1,1
sensor_arrival,53900000000,53900.0,53956.004711,53900000000,0,1,1,1,1
output_tick,53900000000,53900.0,53956.226468,53900000000,0,1,1,1,1
output_tick,54000000000,54000.0,54005.867298,54000000000,0,1,1,1,1
output_tick,54100000000,54100.0,54105.840041,54100000000,0,1,1,1,1
output_tick,54200000000,54200.0,54205.8201,54200000000,0,1,1,1,1
output_tick,54300000000,54300.0,54305.701715,54300000000,0,1,1,1,1
sensor_arrival,54400000000,54400.0,54458.039665,54400000000,0,1,1,1,1
output_tick,54400000000,54400.0,54458.256292,54400000000,0,1,1,1,1
output_tick,54500000000,54500.0,54505.572573,54500000000,0,1,1,1,1
output_tick,54600000000,54600.0,54604.998916,54600000000,0,1,1,1,1
output_tick,54700000000,54700.0,54705.608152,54700000000,0,1,1,1,1
output_tick,54800000000,54800.0,54804.170356,54800000000,0,1,1,1,1
sensor_arrival,54900000000,54900.0,54955.780129,54900000000,0,1,1,1,1
output_tick,54900000000,54900.0,54956.076126,54900000000,0,1,1,1,1
output_tick,55000000000,55000.0,55004.373507,55000000000,0,1,1,1,1
output_tick,55100000000,55100.0,55105.484293,55100000000,0,1,1,1,1
output_tick,55200000000,55200.0,55206.46097,55200000000,0,1,1,1,1
output_tick,55300000000,55300.0,55304.394737,55300000000,0,1,1,1,1
sensor_arrival,55400000000,55400.0,55456.487745,55400000000,0,1,1,1,1
output_tick,55400000000,55400.0,55456.68365,55400000000,0,1,1,1,1
output_tick,55500000000,55500.0,55504.369446,55500000000,0,1,1,1,1
output_tick,55600000000,55600.0,55604.637315,55600000000,0,1,1,1,1
output_tick,55700000000,55700.0,55705.604622,55700000000,0,1,1,1,1
output_tick,55800000000,55800.0,55805.652642,55800000000,0,1,1,1,1
sensor_arrival,55900000000,55900.0,55953.415162,55900000000,0,1,1,1,1
output_tick,55900000000,55900.0,55953.692473,55900000000,0,1,1,1,1
output_tick,56000000000,56000.0,56005.091672,56000000000,0,1,1,1,1
output_tick,56100000000,56100.0,56108.226824,56100000000,0,1,1,1,1
output_tick,56200000000,56200.0,56205.55819,56200000000,0,1,1,1,1
output_tick,56300000000,56300.0,56305.636228,56300000000,0,1,1,1,1
sensor_arrival,56400000000,56400.0,56461.052772,56400000000,0,1,1,1,1
output_tick,56400000000,56400.0,56461.320473,56400000000,0,1,1,1,1
output_tick,56500000000,56500.0,56505.653936,56500000000,0,1,1,1,1
output_tick,56600000000,56600.0,56605.881214,56600000000,0,1,1,1,1
output_tick,56700000000,56700.0,56706.239508,56700000000,0,1,1,1,1
output_tick,56800000000,56800.0,56806.021272,56800000000,0,1,1,1,1
sensor_arrival,56900000000,56900.0,56960.72825,56900000000,0,1,1,1,1
output_tick,56900000000,56900.0,56961.026728,56900000000,0,1,1,1,1
output_tick,57000000000,57000.0,57008.509767,57000000000,0,1,1,1,1
output_tick,57100000000,57100.0,57106.552106,57100000000,0,1,1,1,1
output_tick,57200000000,57200.0,57204.957164,57200000000,0,1,1,1,1
output_tick,57300000000,57300.0,57305.599399,57300000000,0,1,1,1,1
sensor_arrival,57400000000,57400.0,57461.187904,57400000000,0,1,1,1,1
output_tick,57400000000,57400.0,57461.451364,57400000000,0,1,1,1,1
output_tick,57500000000,57500.0,57506.359913,57500000000,0,1,1,1,1
output_tick,57600000000,57600.0,57605.716571,57600000000,0,1,1,1,1
output_tick,57700000000,57700.0,57705.81422,57700000000,0,1,1,1,1
output_tick,57800000000,57800.0,57805.702353,57800000000,0,1,1,1,1
sensor_arrival,57900000000,57900.0,57954.650303,57900000000,0,1,1,0,1
output_tick,57900000000,57900.0,57957.088202,57900000000,0,1,1,0,1
output_tick,58000000000,58000.0,58005.634617,58000000000,0,1,1,0,1
output_tick,58100000000,58100.0,58105.564027,58100000000,0,1,1,0,1
output_tick,58200000000,58200.0,58205.575585,58200000000,0,1,1,0,1
output_tick,58300000000,58300.0,58304.957112,58300000000,0,1,1,0,1
sensor_arrival,58400000000,58400.0,58459.66046,58400000000,0,1,1,0,1
output_tick,58400000000,58400.0,58460.029179,58400000000,0,1,1,0,1
output_tick,58500000000,58500.0,58506.244657,58500000000,0,1,1,0,1
output_tick,58600000000,58600.0,58605.626,58600000000,0,1,1,0,1
output_tick,58700000000,58700.0,58708.0749,58700000000,0,1,1,0,1
output_tick,58800000000,58800.0,58805.552578,58800000000,0,1,1,0,1
sensor_arrival,58900000000,58900.0,58961.022696,58900000000,0,1,1,0,1
output_tick,58900000000,58900.0,58961.287081,58900000000,0,1,1,0,1
output_tick,59000000000,59000.0,59006.397888,59000000000,0,1,1,0,1
output_tick,59100000000,59100.0,59106.579776,59100000000,0,1,1,0,1
output_tick,59200000000,59200.0,59207.127457,59200000000,0,1,1,0,1
output_tick,59300000000,59300.0,59305.059482,59300000000,0,1,1,0,1
sensor_arrival,59400000000,59400.0,59453.386772,59400000000,0,1,1,0,1
output_tick,59400000000,59400.0,59453.661047,59400000000,0,1,1,0,1
output_tick,59500000000,59500.0,59506.222102,59500000000,0,1,1,0,1
output_tick,59600000000,59600.0,59605.672647,59600000000,0,1,1,0,1
output_tick,59700000000,59700.0,59707.594572,59700000000,0,1,1,0,1
output_tick,59800000000,59800.0,59806.353088,59800000000,0,1,1,0,1
sensor_arrival,59900000000,59900.0,59961.249359,59900000000,0,1,1,0,1
output_tick,59900000000,59900.0,59961.514541,59900000000,0,1,1,0,1
output_tick,60000000000,60000.0,60006.41985,60000000000,0,1,1,0,1
output_tick,60100000000,60100.0,60105.73447,60100000000,0,1,1,0,1
output_tick,60200000000,60200.0,60210.112441,60200000000,0,1,1,0,1
output_tick,60300000000,60300.0,60306.148895,60300000000,0,1,1,0,1
sensor_arrival,60400000000,60400.0,60457.704223,60400000000,0,1,1,0,1
output_tick,60400000000,60400.0,60457.962349,60400000000,0,1,1,0,1
output_tick,60500000000,60500.0,60506.111676,60500000000,0,1,1,0,1
output_tick,60600000000,60600.0,60605.842922,60600000000,0,1,1,0,1
output_tick,60700000000,60700.0,60706.20366,60700000000,0,1,1,0,1
output_tick,60800000000,60800.0,60805.731278,60800000000,0,1,1,0,1
sensor_arrival,60900000000,60900.0,60958.914124,60900000000,0,1,1,0,1
output_tick,60900000000,60900.0,60959.169751,60900000000,0,1,1,0,1
output_tick,61000000000,61000.0,61005.16601,61000000000,0,1,1,0,1
output_tick,61100000000,61100.0,61105.506952,61100000000,0,1,1,0,1
output_tick,61200000000,61200.0,61205.602897,61200000000,0,1,1,0,1
output_tick,61300000000,61300.0,61305.358105,61300000000,0,1,1,0,1
sensor_arrival,61400000000,61400.0,61456.743731,61400000000,0,1,1,0,1
output_tick,61400000000,61400.0,61457.050486,61400000000,0,1,1,0,1
output_tick,61500000000,61500.0,61505.937768,61500000000,0,1,1,0,1
output_tick,61600000000,61600.0,61605.707272,61600000000,0,1,1,0,1
output_tick,61700000000,61700.0,61705.415962,61700000000,0,1,1,0,1
output_tick,61800000000,61800.0,61806.164844,61800000000,0,1,1,0,1
sensor_arrival,61900000000,61900.0,61960.308846,61900000000,0,1,1,0,1
output_tick,61900000000,61900.0,61960.52664,61900000000,0,1,1,0,1
output_tick,62000000000,62000.0,62005.541854,62000000000,0,1,1,0,1
output_tick,62100000000,62100.0,62106.101423,62100000000,0,1,1,0,1
output_tick,62200000000,62200.0,62205.538024,62200000000,0,1,1,0,1
output_tick,62300000000,62300.0,62305.100474,62300000000,0,1,1,0,1
sensor_arrival,62400000000,62400.0,62456.019957,62400000000,0,1,1,0,1
output_tick,62400000000,62400.0,62456.290083,62400000000,0,1,1,0,1
output_tick,62500000000,62500.0,62505.542787,62500000000,0,1,1,0,1
output_tick,62600000000,62600.0,62605.988894,62600000000,0,1,1,0,1
output_tick,62700000000,62700.0,62708.627069,62700000000,0,1,1,0,1
output_tick,62800000000,62800.0,62806.330708,62800000000,0,1,1,0,1
sensor_arrival,62900000000,62900.0,62953.966153,62900000000,0,1,1,0,1
output_tick,62900000000,62900.0,62954.283686,62900000000,0,1,1,0,1
output_tick,63000000000,63000.0,63004.471046,63000000000,0,1,1,0,1
output_tick,63100000000,63100.0,63105.597942,63100000000,0,1,1,0,1
output_tick,63200000000,63200.0,63204.989469,63200000000,0,1,1,0,1
output_tick,63300000000,63300.0,63305.240393,63300000000,0,1,1,0,1
sensor_arrival,63400000000,63400.0,63453.408906,63400000000,0,1,1,0,1
output_tick,63400000000,63400.0,63453.692032,63400000000,0,1,1,0,1
output_tick,63500000000,63500.0,63505.422652,63500000000,0,1,1,0,1
output_tick,63600000000,63600.0,63605.231693,63600000000,0,1,1,0,1
output_tick,63700000000,63700.0,63705.795502,63700000000,0,1,1,0,1
output_tick,63800000000,63800.0,63806.816418,63800000000,0,1,1,0,1
sensor_arrival,63900000000,63900.0,63956.553487,63900000000,0,1,1,0,1
output_tick,63900000000,63900.0,63956.96302,63900000000,0,1,1,0,1
output_tick,64000000000,64000.0,64006.733051,64000000000,0,1,1,0,1
output_tick,64100000000,64100.0,64105.674934,64100000000,0,1,1,0,1
output_tick,64200000000,64200.0,64205.710435,64200000000,0,1,1,0,1
output_tick,64300000000,64300.0,64305.532475,64300000000,0,1,1,0,1
sensor_arrival,64400000000,64400.0,64460.458504,64400000000,0,1,1,0,1
output_tick,64400000000,64400.0,64460.686205,64400000000,0,1,1,0,1
output_tick,64500000000,64500.0,64505.717419,64500000000,0,1,1,0,1
output_tick,64600000000,64600.0,64605.414553,64600000000,0,1,1,0,1
output_tick,64700000000,64700.0,64705.376888,64700000000,0,1,1,0,1
output_tick,64800000000,64800.0,64805.581127,64800000000,0,1,1,0,1
sensor_arrival,64900000000,64900.0,64953.974378,64900000000,0,1,1,0,1
output_tick,64900000000,64900.0,64954.25206,64900000000,0,1,1,0,1
output_tick,65000000000,65000.0,65005.697109,65000000000,0,1,1,0,1
output_tick,65100000000,65100.0,65105.561649,65100000000,0,1,1,0,1
output_tick,65200000000,65200.0,65207.309704,65200000000,0,1,1,0,1
output_tick,65300000000,65300.0,65305.298135,65300000000,0,1,1,0,1
sensor_arrival,65400000000,65400.0,65456.844147,65400000000,0,1,1,0,1
output_tick,65400000000,65400.0,65457.229494,65400000000,0,1,1,0,1
output_tick,65500000000,65500.0,65505.864353,65500000000,0,1,1,0,1
output_tick,65600000000,65600.0,65602.511243,65600000000,0,1,1,0,1
output_tick,65700000000,65700.0,65706.641216,65700000000,0,1,1,0,1
output_tick,65800000000,65800.0,65805.792504,65800000000,0,1,1,0,1
sensor_arrival,65900000000,65900.0,65953.988053,65900000000,0,1,1,0,1
output_tick,65900000000,65900.0,65954.260865,65900000000,0,1,1,0,1
output_tick,66000000000,66000.0,66005.711136,66000000000,0,1,1,0,1
output_tick,66100000000,66100.0,66105.600416,66100000000,0,1,1,0,1
output_tick,66200000000,66200.0,66206.551036,66200000000,0,1,1,0,1
output_tick,66300000000,66300.0,66305.03648,66300000000,0,1,1,0,1
sensor_arrival,66400000000,66400.0,66453.15903,66400000000,0,1,1,0,1
output_tick,66400000000,66400.0,66453.470119,66400000000,0,1,1,0,1
output_tick,66500000000,66500.0,66506.622926,66500000000,0,1,1,0,1
output_tick,66600000000,66600.0,66605.015871,66600000000,0,1,1,0,1
output_tick,66700000000,66700.0,66706.32282,66700000000,0,1,1,0,1
output_tick,66800000000,66800.0,66805.164241,66800000000,0,1,1,0,1
sensor_arrival,66900000000,66900.0,66955.675504,66900000000,0,1,1,0,1
output_tick,66900000000,66900.0,66955.990816,66900000000,0,1,1,0,1
output_tick,67000000000,67000.0,67005.05441,67000000000,0,1,1,0,1
output_tick,67100000000,67100.0,67107.047332,67100000000,0,1,1,0,1
output_tick,67200000000,67200.0,67205.534517,67200000000,0,1,1,0,1
output_tick,67300000000,67300.0,67305.526758,67300000000,0,1,1,0,1
sensor_arrival,67400000000,67400.0,67454.165747,67400000000,0,1,1,0,1
output_tick,67400000000,67400.0,67454.433688,67400000000,0,1,1,0,1
output_tick,67500000000,67500.0,67505.642425,67500000000,0,1,1,0,1
output_tick,67600000000,67600.0,67604.615955,67600000000,0,1,1,0,1
output_tick,67700000000,67700.0,67704.913323,67700000000,0,1,1,0,1
output_tick,67800000000,67800.0,67805.738906,67800000000,0,1,1,0,1
sensor_arrival,67900000000,67900.0,67954.031177,67900000000,0,1,1,0,1
output_tick,67900000000,67900.0,67954.300248,67900000000,0,1,1,0,1
output_tick,68000000000,68000.0,68005.608057,68000000000,0,1,1,0,1
output_tick,68100000000,68100.0,68104.982639,68100000000,0,1,1,0,1
output_tick,68200000000,68200.0,68205.596651,68200000000,0,1,1,0,1
output_tick,68300000000,68300.0,68305.607225,68300000000,0,1,1,0,1
sensor_arrival,68400000000,68400.0,68491.314072,68400000000,0,1,1,1,1
output_tick,68400000000,68400.0,68491.575273,68400000000,0,1,1,1,1
output_tick,68500000000,68500.0,68503.289826,68500000000,0,1,1,1,1
output_tick,68600000000,68600.0,68605.082528,68600000000,0,1,1,1,1
output_tick,68700000000,68700.0,68705.651189,68700000000,0,1,1,1,1
output_tick,68800000000,68800.0,68805.580449,68800000000,0,1,1,1,1
sensor_arrival,68900000000,68900.0,68988.360459,68900000000,0,1,1,1,1
output_tick,68900000000,68900.0,68988.548809,68900000000,0,1,1,1,1
output_tick,69000000000,69000.0,69003.862895,69000000000,0,1,1,1,1
output_tick,69100000000,69100.0,69105.510118,69100000000,0,1,1,1,1
output_tick,69200000000,69200.0,69205.070919,69200000000,0,1,1,1,1
output_tick,69300000000,69300.0,69306.382497,69300000000,0,1,1,1,1
sensor_arrival,69400000000,69400.0,69480.743306,69400000000,0,1,1,1,1
output_tick,69400000000,69400.0,69481.074228,69400000000,0,1,1,1,1
output_tick,69500000000,69500.0,69508.374179,69500000000,0,1,1,1,1
output_tick,69600000000,69600.0,69604.979236,69600000000,0,1,1,1,1
output_tick,69700000000,69700.0,69704.997792,69700000000,0,1,1,1,1
output_tick,69800000000,69800.0,69806.265703,69800000000,0,1,1,1,1
sensor_arrival,69900000000,69900.0,69979.886168,69900000000,0,1,1,1,1
output_tick,69900000000,69900.0,69980.168961,69900000000,0,1,1,1,1
output_tick,70000000000,70000.0,70005.101198,70000000000,0,1,1,1,1
output_tick,70100000000,70100.0,70105.733617,70100000000,0,1,1,1,1
output_tick,70200000000,70200.0,70205.550268,70200000000,0,1,1,1,1
output_tick,70300000000,70300.0,70305.152494,70300000000,0,1,1,1,1
sensor_arrival,70400000000,70400.0,70459.479029,70400000000,0,1,1,0,1
output_tick,70400000000,70400.0,70459.785563,70400000000,0,1,1,0,1
