event,logical_time_ns,logical_time_ms,physical_time_ms,tag_time_ns,microstep,displacement_present,velocity_present,car_steer_present,head_present,eye_present,environment_states_present,environment_distance,car_velocity,car_steer,head,eye,head_history_json,eye_history_json,environment_states_json
input_arrival,31100000000,31100.0,31128.827505,1781999106868566222,0,1,1,1,1,1,1,1761.7738772819125,102.06681261115233,1,1,2,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,31200000000,31200.0,31229.566672,1781999106968566222,0,1,1,1,1,1,1,1752.476586978803,102.69599342345963,1,1,2,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,31300000000,31300.0,31328.581819,1781999107068566222,0,1,1,1,1,1,1,1743.1792966756934,103.32455637196946,1,1,2,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,31400000000,31400.0,31495.84528,1781999107168566222,0,1,1,1,1,1,1,1733.8820063725839,103.91578968581122,1,1,2,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,31500000000,31500.0,31529.985281,1781999107268566222,0,1,1,1,1,1,1,1724.5847160694739,104.30417439957489,1,1,2,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
llm_output_tick,31500000000,31500.0,31530.53217,1781999107268566222,0,1,1,1,1,1,1,1724.5847160694739,104.30417439957489,1,1,2,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,31600000000,31600.0,31632.396153,1781999107368566222,0,1,1,1,1,1,1,1715.2874257663643,104.49745709269597,1,1,2,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,31700000000,31700.0,31730.90253,1781999107468566222,0,1,1,1,1,1,1,1705.9901354632548,104.688497689058,1,1,2,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,31700000000,31700.0,31820.278849,1781999107468566222,1,0,1,1,0,0,0,1705.9901354632548,104.48298067877633,1,1,2,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,31800000000,31800.0,31830.504452,1781999107568566222,0,1,1,1,1,1,1,1696.6928451601452,103.92136332589479,1,1,2,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,31900000000,31900.0,31994.400017,1781999107668566222,0,1,1,1,1,1,1,1687.3955548570352,103.2784975244063,1,1,2,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,32000000000,32000.0,32034.496667,1781999107768566222,0,1,1,1,1,1,1,1678.0982645539257,102.56505590066355,1,1,2,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
llm_output_tick,32000000000,32000.0,32034.836767,1781999107768566222,0,1,1,1,1,1,1,1678.0982645539257,102.56505590066355,1,1,2,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,32100000000,32100.0,32132.424931,1781999107868566222,0,1,1,1,1,1,1,1668.8009742508161,101.84565537202823,1,1,2,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,32200000000,32200.0,32232.028606,1781999107968566222,0,1,1,1,1,1,1,1659.5036839477066,100.96501269945084,1,1,2,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,32300000000,32300.0,32330.967043,1781999108068566222,0,1,1,1,1,1,1,1650.2063936445966,99.65664539742534,1,1,2,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,32400000000,32400.0,32496.760956,1781999108168566222,0,1,1,1,1,1,1,1640.909103341487,97.6852136375503,1,1,2,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,32500000000,32500.0,32529.077458,1781999108268566222,0,1,1,1,1,1,1,1631.6118130383775,95.26951319187044,1,1,2,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
llm_output_tick,32500000000,32500.0,32529.4586,1781999108268566222,0,1,1,1,1,1,1,1631.6118130383775,95.26951319187044,1,1,2,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,32600000000,32600.0,32628.080946,1781999108368566222,0,1,1,1,1,1,1,1622.314522735268,92.87970834727936,1,1,2,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,32700000000,32700.0,32729.359687,1781999108468566222,0,1,1,1,1,1,1,1613.017232432158,90.72664820418954,1,1,2,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,32800000000,32800.0,32829.822715,1781999108568566222,0,1,1,1,1,1,1,1603.7199421290484,88.76496179960054,1,1,2,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,32900000000,32900.0,32994.749211,1781999108668566222,0,1,1,1,1,1,1,1594.4226518259388,86.822836853405,1,1,2,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,33000000000,33000.0,33029.465612,1781999108768566222,0,1,1,1,1,1,1,1585.1253615228293,84.89965709854341,1,1,2,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
llm_output_tick,33000000000,33000.0,33029.746495,1781999108768566222,0,1,1,1,1,1,1,1585.1253615228293,84.89965709854341,1,1,2,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,33100000000,33100.0,33129.180622,1781999108868566222,0,1,1,1,1,1,1,1575.8280712197193,82.99482474500533,1,1,2,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,33200000000,33200.0,33229.895864,1781999108968566222,0,1,1,1,1,1,1,1566.5307809166097,81.10775966041147,1,1,2,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,33300000000,33300.0,33329.548822,1781999109068566222,0,1,1,1,1,1,1,1557.2334906135002,79.266133884231,1,1,2,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,33400000000,33400.0,33496.776037,1781999109168566222,0,1,1,1,1,1,1,1547.9362003103906,77.5679751924787,1,1,2,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,33500000000,33500.0,33569.828691,1781999109268566222,0,1,1,1,1,1,1,1538.6389100072806,75.99024800022414,1,1,2,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
llm_output_tick,33500000000,33500.0,33570.162894,1781999109268566222,0,1,1,1,1,1,1,1538.6389100072806,75.99024800022414,1,1,2,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,33600000000,33600.0,33720.76212,1781999109368566222,0,0,1,1,1,1,0,1538.6389100072806,74.43328616215452,1,1,2,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,33700000000,33700.0,33820.331651,1781999109468566222,0,0,1,1,1,1,0,1538.6389100072806,72.8187474055818,1,1,2,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,33700000000,33700.0,33895.555006,1781999109468566222,1,0,0,0,0,0,1,1538.6389100072806,72.8187474055818,1,1,2,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,33700000000,33700.0,33903.2733,1781999109468566222,2,1,0,0,0,0,0,1529.341619704171,72.8187474055818,1,1,2,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,33800000000,33800.0,33920.381025,1781999109568566222,0,0,1,1,1,1,0,1529.341619704171,71.23153430246676,1,1,2,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,33800000000,33800.0,33976.930465,1781999109568566222,1,1,0,0,0,0,1,1520.0443294010615,71.23153430246676,1,1,2,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,33900000000,33900.0,34020.632966,1781999109668566222,0,0,1,1,1,1,0,1520.0443294010615,69.7134939261778,1,1,2,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,33900000000,33900.0,34077.140277,1781999109668566222,1,1,0,0,0,0,1,1510.747039097952,69.7134939261778,1,1,2,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,34000000000,34000.0,34120.307885,1781999109768566222,0,0,1,1,1,1,0,1510.747039097952,69.38462133736019,1,1,2,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
llm_output_tick,34000000000,34000.0,34120.521576,1781999109768566222,0,1,1,1,1,1,1,1510.747039097952,69.38462133736019,1,1,2,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,34000000000,34000.0,34145.766377,1781999109768566222,1,1,0,0,0,0,1,1501.449748794842,69.38462133736019,1,1,2,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,34100000000,34100.0,34220.35719,1781999109868566222,0,0,1,1,1,1,0,1501.449748794842,69.64784310956718,1,1,2,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,34100000000,34100.0,34233.55568,1781999109868566222,1,0,0,0,0,0,1,1501.449748794842,69.64784310956718,1,1,2,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,34100000000,34100.0,34234.005797,1781999109868566222,2,1,0,0,0,0,0,1492.1524584917324,69.64784310956718,1,1,2,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,34100000000,34100.0,34310.409639,1781999109868566222,3,0,0,0,0,0,1,1492.1524584917324,69.64784310956718,1,1,2,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,34100000000,34100.0,34314.076357,1781999109868566222,4,1,0,0,0,0,0,1482.8551681886229,69.64784310956718,1,1,2,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,34200000000,34200.0,34320.246248,1781999109968566222,0,0,1,1,1,1,0,1482.8551681886229,69.92907991610379,1,1,2,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,34200000000,34200.0,34405.438531,1781999109968566222,1,1,0,0,0,0,1,1473.5578778855133,69.92907991610379,1,1,2,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,34300000000,34300.0,34420.471592,1781999110068566222,0,0,1,1,1,1,0,1473.5578778855133,70.20220541649272,1,1,2,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,34300000000,34300.0,34455.185298,1781999110068566222,1,0,0,0,0,0,1,1473.5578778855133,70.20220541649272,1,1,2,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,34300000000,34300.0,34455.722541,1781999110068566222,2,1,0,0,0,0,0,1464.2605875824033,70.20220541649272,1,1,2,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,34400000000,34400.0,34506.000846,1781999110168566222,0,1,1,1,1,1,1,1454.9632972792938,70.47320461535794,1,1,2,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,34500000000,34500.0,34547.469471,1781999110268566222,0,1,1,1,1,1,1,1445.6660069761842,70.73617307126509,1,1,2,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
llm_output_tick,34500000000,34500.0,34547.816981,1781999110268566222,0,1,1,1,1,1,1,1445.6660069761842,70.73617307126509,1,1,2,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,34600000000,34600.0,34631.367637,1781999110368566222,0,1,1,1,1,1,1,1436.3687166730747,70.99118346222204,1,1,2,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""HIGHWAY"", 0, 1, ""RIGHT_REAR"", 0, 0]"
input_arrival,34700000000,34700.0,34729.926928,1781999110468566222,0,1,1,1,1,1,1,1427.0714263699647,71.23830859690351,1,1,2,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""HIGHWAY"", 0, 1, ""RIGHT_REAR"", 0, 0]"
input_arrival,34800000000,34800.0,34832.96675,1781999110568566222,0,1,1,1,1,1,1,1417.7741360668551,71.47762138414012,1,1,2,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""HIGHWAY"", 0, 1, ""RIGHT_REAR"", 0, 0]"
input_arrival,34900000000,34900.0,35003.524767,1781999110668566222,0,1,1,1,1,1,1,1408.4768457637456,71.70337058181904,1,1,2,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""HIGHWAY"", 0, 1, ""RIGHT_REAR"", 0, 0]"
input_arrival,35000000000,35000.0,35029.752549,1781999110768566222,0,1,1,1,1,1,1,1399.179555460636,71.85881526867844,1,1,2,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""HIGHWAY"", 0, 1, ""RIGHT_REAR"", 0, 0]"
llm_output_tick,35000000000,35000.0,35030.063013,1781999110768566222,0,1,1,1,1,1,1,1399.179555460636,71.85881526867844,1,1,2,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""HIGHWAY"", 0, 1, ""RIGHT_REAR"", 0, 0]"
input_arrival,35100000000,35100.0,35129.380497,1781999110868566222,0,1,1,1,1,1,1,1389.882265157526,71.92564356992885,1,1,2,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""HIGHWAY"", 0, 1, ""RIGHT_REAR"", 0, 0]"
input_arrival,35200000000,35200.0,35229.234535,1781999110968566222,0,1,1,1,1,1,1,1380.5849748544165,72.00797569206416,1,1,2,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""HIGHWAY"", 0, 1, ""RIGHT_REAR"", 0, 0]"
input_arrival,35300000000,35300.0,35330.129128,1781999111068566222,0,1,1,1,1,1,1,1371.287684551307,72.18354122555424,1,1,2,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""HIGHWAY"", 0, 1, ""RIGHT_REAR"", 0, 0]"
input_arrival,35400000000,35400.0,35492.967341,1781999111168566222,0,1,1,1,1,1,1,1361.9903942481974,72.37480098962652,1,1,2,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""HIGHWAY"", 0, 1, ""RIGHT_REAR"", 0, 0]"
input_arrival,35500000000,35500.0,35529.875802,1781999111268566222,0,1,1,1,1,1,1,1352.6931039450874,72.53048294358938,1,1,2,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""HIGHWAY"", 0, 1, ""RIGHT_REAR"", 0, 0]"
llm_output_tick,35500000000,35500.0,35530.140693,1781999111268566222,0,1,1,1,1,1,1,1352.6931039450874,72.53048294358938,1,1,2,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""HIGHWAY"", 0, 1, ""RIGHT_REAR"", 0, 0]"
input_arrival,35600000000,35600.0,35629.512236,1781999111368566222,0,1,1,1,1,1,1,1343.3958136419778,72.70753527994216,1,1,2,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""HIGHWAY"", 0, 1, ""RIGHT_REAR"", 0, 0]"
input_arrival,35700000000,35700.0,35735.176853,1781999111468566222,0,1,1,1,1,1,1,1334.0985233388683,72.87747652880917,1,1,2,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""HIGHWAY"", 0, 1, ""RIGHT_REAR"", 0, 0]"
input_arrival,35800000000,35800.0,35828.638069,1781999111568566222,0,1,1,1,1,1,1,1324.8012330357587,73.16305920025768,1,1,2,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""HIGHWAY"", 0, 1, ""RIGHT_REAR"", 0, 0]"
input_arrival,35900000000,35900.0,35991.400506,1781999111668566222,0,1,1,1,1,1,1,1315.5039427326487,73.58322725794412,1,1,2,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""HIGHWAY"", 0, 1, ""RIGHT_REAR"", 0, 0]"
input_arrival,36000000000,36000.0,36029.997431,1781999111768566222,0,1,1,1,1,1,1,1306.2066524295392,74.12510425997456,1,1,2,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""HIGHWAY"", 0, 1, ""RIGHT_REAR"", 0, 0]"
llm_output_tick,36000000000,36000.0,36030.361846,1781999111768566222,0,1,1,1,1,1,1,1306.2066524295392,74.12510425997456,1,1,2,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""HIGHWAY"", 0, 1, ""RIGHT_REAR"", 0, 0]"
input_arrival,36100000000,36100.0,36129.431013,1781999111868566222,0,1,1,1,1,1,1,1296.9093621264296,74.63565903841197,1,1,2,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""HIGHWAY"", 0, 1, ""RIGHT_REAR"", 0, 0]"
input_arrival,36200000000,36200.0,36230.882669,1781999111968566222,0,1,1,1,1,1,1,1287.61207182332,75.14868666193594,1,1,2,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""HIGHWAY"", 0, 1, ""RIGHT_REAR"", 0, 0]"
input_arrival,36300000000,36300.0,36328.009782,1781999112068566222,0,1,1,1,1,1,1,1278.31478152021,75.64407828132714,1,1,2,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""HIGHWAY"", 0, 1, ""RIGHT_REAR"", 0, 0]"
input_arrival,36400000000,36400.0,36492.185023,1781999112168566222,0,1,1,1,1,1,1,1269.0174912171005,76.10879857326483,1,1,2,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""HIGHWAY"", 0, 1, ""RIGHT_REAR"", 0, 0]"
input_arrival,36500000000,36500.0,36537.884173,1781999112268566222,0,1,1,1,1,1,1,1259.720200913991,76.60279678844039,1,1,2,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""HIGHWAY"", 0, 1, ""RIGHT_REAR"", 0, 0]"
llm_output_tick,36500000000,36500.0,36538.187568,1781999112268566222,0,1,1,1,1,1,1,1259.720200913991,76.60279678844039,1,1,2,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""HIGHWAY"", 0, 1, ""RIGHT_REAR"", 0, 0]"
input_arrival,36600000000,36600.0,36628.16733,1781999112368566222,0,1,1,1,1,1,1,1250.4229106108814,77.08592933178728,1,1,2,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""HIGHWAY"", 0, 1, ""RIGHT_REAR"", 0, 0]"
