federate,reactor,reaction,logical_time_ns,logical_time_ms,tag_time_ns,microstep,start_physical_time_ms,stop_physical_time_ms,execution_time_ms
c,Car,reaction,36900000000,36900.0,1781999011185737835,0,36910.655937,36911.007162,0.3512249999985215
adc,InputForCoach,input_arrival,36900000000,36900.0,1781999011185737835,0,36976.542638,36976.769217,0.22657900000194786
c,Car,reaction,37000000000,37000.0,1781999011285737835,0,37010.539525,37010.873955,0.33443000000261236
adc,InputForCoach,input_arrival,37000000000,37000.0,1781999011285737835,0,37028.648092,37028.873568,0.22547599999961676
adc,InputForCoach,llm_output_tick,37000000000,37000.0,1781999011285737835,0,37028.983377,37029.220987,0.23761000000376953
c,Car,reaction,37100000000,37100.0,1781999011385737835,0,37110.651079,37110.980397,0.32931799999641953
adc,InputForCoach,input_arrival,37100000000,37100.0,1781999011385737835,0,37127.970996,37128.253773,0.2827770000003511
c,Car,reaction,37200000000,37200.0,1781999011485737835,0,37210.629895,37210.957236,0.3273410000037984
adc,InputForCoach,input_arrival,37200000000,37200.0,1781999011485737835,0,37228.591972,37228.708151,0.11617899999691872
llm,AgenticCoach,llm_inference,37000000000,37000.0,1781999011285737835,0,37032.743228,37283.151331,250.40810300000157
planner,ActionPlanner,monitoring,37000000000,37000.0,1781999011285737835,0,37284.112723,37284.288238,0.17551500000263331
c,Car,reaction,37300000000,37300.0,1781999011585737835,0,37311.719775,37312.097157,0.3773819999987609
c,Car,tardy,37300000000,37300.0,1781999011585737835,1,37313.639919,37313.960818,0.3208989999984624
adc,InputForCoach,input_arrival,37300000000,37300.0,1781999011585737835,0,37329.152053,37329.379825,0.22777200000564335
c,Car,reaction,37400000000,37400.0,1781999011685737835,0,37410.514456,37410.847394,0.3329379999995581
adc,InputForCoach,input_arrival,37300000000,37300.0,1781999011585737835,1,37420.430929,37420.658372,0.2274429999961285
adc,InputForCoach,input_arrival,37400000000,37400.0,1781999011685737835,0,37494.07869,37494.307277,0.22858699999778764
c,Car,reaction,37500000000,37500.0,1781999011785737835,0,37510.637703,37511.002346,0.36464300000079675
adc,InputForCoach,input_arrival,37500000000,37500.0,1781999011785737835,0,37528.11567,37528.358481,0.24281100000371225
adc,InputForCoach,llm_output_tick,37500000000,37500.0,1781999011785737835,0,37528.468631,37528.656668,0.18803699999989476
c,Car,reaction,37600000000,37600.0,1781999011885737835,0,37610.559704,37610.960495,0.40079100000002654
adc,InputForCoach,input_arrival,37600000000,37600.0,1781999011885737835,0,37629.363401,37629.478283,0.1148819999943953
c,Car,reaction,37700000000,37700.0,1781999011985737835,0,37710.866979,37711.290742,0.42376299999887124
adc,InputForCoach,input_arrival,37700000000,37700.0,1781999011985737835,0,37744.733374,37744.931925,0.19855099999404047
llm,AgenticCoach,llm_inference,37500000000,37500.0,1781999011785737835,0,37531.688042,37780.490958,248.80291600000055
planner,ActionPlanner,monitoring,37500000000,37500.0,1781999011785737835,0,37781.311333,37782.216899,0.9055660000012722
c,Car,reaction,37800000000,37800.0,1781999012085737835,0,37810.692768,37811.094719,0.4019509999998263
adc,InputForCoach,input_arrival,37800000000,37800.0,1781999012085737835,0,37828.613992,37828.841777,0.22778500000276836
c,Car,reaction,37900000000,37900.0,1781999012185737835,0,37911.192323,37911.514051,0.3217279999953462
adc,InputForCoach,input_arrival,37900000000,37900.0,1781999012185737835,0,38000.375291,38000.596116,0.22082500000396976
c,Car,reaction,38000000000,38000.0,1781999012285737835,0,38010.453546,38010.790096,0.33654999999998836
adc,InputForCoach,input_arrival,38000000000,38000.0,1781999012285737835,0,38028.356999,38028.5717,0.21470099999714876
adc,InputForCoach,llm_output_tick,38000000000,38000.0,1781999012285737835,0,38028.709229,38028.899354,0.19012500000098953
c,Car,reaction,38100000000,38100.0,1781999012385737835,0,38110.676104,38111.018462,0.3423580000016955
adc,InputForCoach,input_arrival,38100000000,38100.0,1781999012385737835,0,38128.752618,38128.901106,0.14848799999890616
c,Car,reaction,38200000000,38200.0,1781999012485737835,0,38210.537971,38210.88537,0.34739900000568014
adc,InputForCoach,input_arrival,38200000000,38200.0,1781999012485737835,0,38230.219078,38230.443284,0.22420599999895785
llm,AgenticCoach,llm_inference,38000000000,38000.0,1781999012285737835,0,38032.213087,38278.901918,246.68883100000676
planner,ActionPlanner,monitoring,38000000000,38000.0,1781999012285737835,0,38279.599067,38280.750692,1.151624999998603
c,Car,reaction,38300000000,38300.0,1781999012585737835,0,38310.262416,38310.589465,0.3270489999995334
adc,InputForCoach,input_arrival,38300000000,38300.0,1781999012585737835,0,38328.474725,38328.591514,0.11678899999969872
c,Car,reaction,38400000000,38400.0,1781999012685737835,0,38410.542188,38410.890969,0.3487810000005993
adc,InputForCoach,input_arrival,38400000000,38400.0,1781999012685737835,0,38495.973,38496.25229,0.27928999999858206
c,Car,reaction,38500000000,38500.0,1781999012785737835,0,38510.399396,38510.648555,0.24915899999905378
adc,InputForCoach,input_arrival,38500000000,38500.0,1781999012785737835,0,38528.891286,38529.032475,0.14118900000175927
adc,InputForCoach,llm_output_tick,38500000000,38500.0,1781999012785737835,0,38529.096863,38529.1909,0.09403700000257231
c,Car,reaction,38600000000,38600.0,1781999012885737835,0,38610.30741,38610.711753,0.40434300000197254
adc,InputForCoach,input_arrival,38600000000,38600.0,1781999012885737835,0,38634.19794,38634.395539,0.19759899999917252
c,Car,reaction,38700000000,38700.0,1781999012985737835,0,38710.290792,38710.62731,0.33651800000370713
adc,InputForCoach,input_arrival,38700000000,38700.0,1781999012985737835,0,38728.432041,38728.668103,0.23606200000358513
llm,AgenticCoach,llm_inference,38500000000,38500.0,1781999012785737835,0,38530.574707,38808.236549,277.66184200000134
planner,ActionPlanner,warning,38500000000,38500.0,1781999012785737835,0,38809.709061,38810.157498,0.44843699999910314
c,Car,reaction,38800000000,38800.0,1781999013085737835,0,38810.746017,38811.068048,0.32203100000333507
adc,InputForCoach,input_arrival,38800000000,38800.0,1781999013085737835,0,38831.515883,38831.736841,0.22095799999806331
c,Car,reaction,38900000000,38900.0,1781999013185737835,0,38910.928154,38911.323423,0.3952690000005532
c,Car,tardy,38900000000,38900.0,1781999013185737835,1,38911.870363,38912.081717,0.21135399999911897
adc,InputForCoach,input_arrival,38900000000,38900.0,1781999013185737835,0,38999.511056,38999.740768,0.22971200000029057
c,Car,reaction,39000000000,39000.0,1781999013285737835,0,39010.553276,39010.860139,0.30686299999797484
adc,InputForCoach,input_arrival,38900000000,38900.0,1781999013185737835,1,39020.231022,39020.366027,0.135004999996454
adc,InputForCoach,input_arrival,39000000000,39000.0,1781999013285737835,0,39028.003562,39028.297443,0.293881000005058
adc,InputForCoach,llm_output_tick,39000000000,39000.0,1781999013285737835,0,39028.417145,39028.613206,0.19606100000237348
c,Car,reaction,39100000000,39100.0,1781999013385737835,0,39110.352841,39110.657732,0.30489099999977043
adc,InputForCoach,input_arrival,39100000000,39100.0,1781999013385737835,0,39127.897296,39128.157607,0.2603109999981825
c,Car,reaction,39200000000,39200.0,1781999013485737835,0,39210.372293,39210.636569,0.2642760000017006
adc,InputForCoach,input_arrival,39200000000,39200.0,1781999013485737835,0,39228.89556,39229.03084,0.13528000000223983
llm,AgenticCoach,llm_inference,39000000000,39000.0,1781999013285737835,0,39031.146025,39281.925911,250.77988599999662
planner,ActionPlanner,monitoring,39000000000,39000.0,1781999013285737835,0,39282.702401,39283.839912,1.1375110000008135
c,Car,reaction,39300000000,39300.0,1781999013585737835,0,39310.568288,39310.934229,0.36594099999638274
adc,InputForCoach,input_arrival,39300000000,39300.0,1781999013585737835,0,39329.681475,39329.910496,0.229020999999193
c,Car,reaction,39400000000,39400.0,1781999013685737835,0,39410.65829,39410.98308,0.3247899999987567
adc,InputForCoach,input_arrival,39400000000,39400.0,1781999013685737835,0,39496.777855,39497.008282,0.23042700000223704
c,Car,reaction,39500000000,39500.0,1781999013785737835,0,39510.454426,39510.779065,0.32463900000584545
adc,InputForCoach,input_arrival,39500000000,39500.0,1781999013785737835,0,39529.672333,39529.893097,0.220763999997871
adc,InputForCoach,llm_output_tick,39500000000,39500.0,1781999013785737835,0,39529.996742,39530.223914,0.22717199999897275
c,Car,reaction,39600000000,39600.0,1781999013885737835,0,39610.664996,39610.999198,0.3342019999981858
adc,InputForCoach,input_arrival,39600000000,39600.0,1781999013885737835,0,39628.820004,39629.114732,0.2947280000007595
c,Car,reaction,39700000000,39700.0,1781999013985737835,0,39710.269918,39710.402237,0.1323190000039176
adc,InputForCoach,input_arrival,39700000000,39700.0,1781999013985737835,0,39728.328282,39728.568625,0.24034299999766517
llm,AgenticCoach,llm_inference,39500000000,39500.0,1781999013785737835,0,39533.216476,39775.792602,242.57612599999993
planner,ActionPlanner,warning,39500000000,39500.0,1781999013785737835,0,39776.782088,39777.240425,0.4583370000036666
c,Car,reaction,39800000000,39800.0,1781999014085737835,0,39810.628858,39810.993175,0.3643170000068494
adc,InputForCoach,input_arrival,39800000000,39800.0,1781999014085737835,0,39828.926411,39829.195062,0.2686509999984992
c,Car,reaction,39900000000,39900.0,1781999014185737835,0,39910.632569,39910.989042,0.3564729999998235
adc,InputForCoach,input_arrival,39900000000,39900.0,1781999014185737835,0,40000.867865,40001.130741,0.2628760000006878
c,Car,reaction,40000000000,40000.0,1781999014285737835,0,40010.624096,40010.958044,0.3339479999995092
adc,InputForCoach,input_arrival,40000000000,40000.0,1781999014285737835,0,40029.219277,40029.396659,0.17738200000167126
adc,InputForCoach,llm_output_tick,40000000000,40000.0,1781999014285737835,0,40029.483887,40029.656072,0.17218499999580672
c,Car,reaction,40100000000,40100.0,1781999014385737835,0,40110.801552,40111.097539,0.29598700000497047
adc,InputForCoach,input_arrival,40100000000,40100.0,1781999014385737835,0,40128.491021,40128.591807,0.10078599999542348
c,Car,reaction,40200000000,40200.0,1781999014485737835,0,40211.164489,40211.488333,0.323843999998644
adc,InputForCoach,input_arrival,40200000000,40200.0,1781999014485737835,0,40230.216448,40230.349384,0.1329360000017914
llm,AgenticCoach,llm_inference,40000000000,40000.0,1781999014285737835,0,40032.066332,40282.322283,250.2559509999992
planner,ActionPlanner,monitoring,40000000000,40000.0,1781999014285737835,0,40283.652462,40284.111107,0.45864499999879627
c,Car,reaction,40300000000,40300.0,1781999014585737835,0,40310.580503,40310.89033,0.3098270000045886
adc,InputForCoach,input_arrival,40300000000,40300.0,1781999014585737835,0,40327.999837,40328.269477,0.269639999998617
c,Car,reaction,40400000000,40400.0,1781999014685737835,0,40410.518414,40410.854302,0.3358880000014324
adc,InputForCoach,input_arrival,40400000000,40400.0,1781999014685737835,0,40502.70525,40502.950519,0.24526899999909801
c,Car,reaction,40500000000,40500.0,1781999014785737835,0,40510.642934,40510.981808,0.3388739999936661
adc,InputForCoach,input_arrival,40500000000,40500.0,1781999014785737835,0,40527.582785,40527.813432,0.23064700000395533
adc,InputForCoach,llm_output_tick,40500000000,40500.0,1781999014785737835,0,40527.959556,40528.210382,0.2508259999958682
c,Car,reaction,40600000000,40600.0,1781999014885737835,0,40610.361411,40610.661989,0.3005780000021332
adc,InputForCoach,input_arrival,40600000000,40600.0,1781999014885737835,0,40631.31628,40631.40949,0.09320999999908963
c,Car,reaction,40700000000,40700.0,1781999014985737835,0,40710.578459,40710.907972,0.32951300000422634
adc,InputForCoach,input_arrival,40700000000,40700.0,1781999014985737835,0,40728.589197,40728.813889,0.2246919999961392
llm,AgenticCoach,llm_inference,40500000000,40500.0,1781999014785737835,0,40531.390608,40782.00301,250.61240199999884
planner,ActionPlanner,monitoring,40500000000,40500.0,1781999014785737835,0,40783.347888,40783.686835,0.33894700000382727
c,Car,reaction,40800000000,40800.0,1781999015085737835,0,40810.47998,40810.821002,0.3410220000005211
adc,InputForCoach,input_arrival,40800000000,40800.0,1781999015085737835,0,40828.164136,40828.640053,0.4759170000033919
c,Car,reaction,40900000000,40900.0,1781999015185737835,0,40910.20683,40910.529697,0.32286699999531265
adc,InputForCoach,input_arrival,40900000000,40900.0,1781999015185737835,0,41000.550833,41000.753066,0.20223299999634037
c,Car,reaction,41000000000,41000.0,1781999015285737835,0,41010.46397,41010.793576,0.3296059999993304
adc,InputForCoach,input_arrival,41000000000,41000.0,1781999015285737835,0,41030.884037,41031.153964,0.26992699999391334
adc,InputForCoach,llm_output_tick,41000000000,41000.0,1781999015285737835,0,41031.257375,41031.452515,0.19513999999617226
c,Car,reaction,41100000000,41100.0,1781999015385737835,0,41110.629532,41110.974465,0.34493300000031013
adc,InputForCoach,input_arrival,41100000000,41100.0,1781999015385737835,0,41128.224449,41128.347077,0.12262799999734852
c,Car,reaction,41200000000,41200.0,1781999015485737835,0,41210.21677,41210.389913,0.17314299999998184
adc,InputForCoach,input_arrival,41200000000,41200.0,1781999015485737835,0,41229.824819,41230.070815,0.24599599999783095
llm,AgenticCoach,llm_inference,41000000000,41000.0,1781999015285737835,0,41034.055626,41286.818601,252.76297499999782
planner,ActionPlanner,monitoring,41000000000,41000.0,1781999015285737835,0,41287.767131,41287.865621,0.09848999999667285
c,Car,reaction,41300000000,41300.0,1781999015585737835,0,41310.61397,41310.954717,0.3407470000020112
adc,InputForCoach,input_arrival,41300000000,41300.0,1781999015585737835,0,41330.225869,41330.456759,0.23088999999890802
c,Car,reaction,41400000000,41400.0,1781999015685737835,0,41410.515271,41410.858499,0.3432280000051833
adc,InputForCoach,input_arrival,41400000000,41400.0,1781999015685737835,0,41504.296747,41504.529701,0.2329539999991539
c,Car,reaction,41500000000,41500.0,1781999015785737835,0,41510.645443,41510.993086,0.34764300000097137
adc,InputForCoach,input_arrival,41500000000,41500.0,1781999015785737835,0,41528.907064,41529.167225,0.26016099999833386
adc,InputForCoach,llm_output_tick,41500000000,41500.0,1781999015785737835,0,41529.274172,41529.460709,0.18653700000140816
c,Car,reaction,41600000000,41600.0,1781999015885737835,0,41610.852318,41611.332321,0.48000300000421703
adc,InputForCoach,input_arrival,41600000000,41600.0,1781999015885737835,0,41628.569868,41628.811741,0.2418729999990319
c,Car,reaction,41700000000,41700.0,1781999015985737835,0,41711.662286,41712.012158,0.349871999998868
adc,InputForCoach,input_arrival,41700000000,41700.0,1781999015985737835,0,41729.155605,41729.280684,0.1250789999976405
llm,AgenticCoach,llm_inference,41500000000,41500.0,1781999015785737835,0,41532.154999,41773.656086,241.5010870000042
planner,ActionPlanner,monitoring,41500000000,41500.0,1781999015785737835,0,41774.536427,41774.785501,0.24907399999938207
c,Car,reaction,41800000000,41800.0,1781999016085737835,0,41810.357411,41810.690936,0.3335250000018277
adc,InputForCoach,input_arrival,41800000000,41800.0,1781999016085737835,0,41829.014631,41829.275876,0.26124500000150874
c,Car,reaction,41900000000,41900.0,1781999016185737835,0,41910.538293,41910.880077,0.3417840000038268
adc,InputForCoach,input_arrival,41900000000,41900.0,1781999016185737835,0,41996.565195,41996.791563,0.22636799999600044
c,Car,reaction,42000000000,42000.0,1781999016285737835,0,42010.639978,42011.003178,0.3631999999997788
adc,InputForCoach,input_arrival,42000000000,42000.0,1781999016285737835,0,42028.497791,42028.706084,0.208292999996047
adc,InputForCoach,llm_output_tick,42000000000,42000.0,1781999016285737835,0,42028.806557,42028.975822,0.16926499999681255
c,Car,reaction,42100000000,42100.0,1781999016385737835,0,42110.547379,42110.992822,0.4454429999968852
adc,InputForCoach,input_arrival,42100000000,42100.0,1781999016385737835,0,42128.119877,42128.360819,0.24094200000399724
c,Car,reaction,42200000000,42200.0,1781999016485737835,0,42210.656766,42211.081342,0.4245759999976144
adc,InputForCoach,input_arrival,42200000000,42200.0,1781999016485737835,0,42227.372237,42227.602393,0.23015599999780534
llm,AgenticCoach,llm_inference,42000000000,42000.0,1781999016285737835,0,42031.887571,42305.352203,273.4646320000029
planner,ActionPlanner,monitoring,42000000000,42000.0,1781999016285737835,0,42306.261272,42307.074713,0.81344099999842
c,Car,reaction,42300000000,42300.0,1781999016585737835,0,42310.586806,42310.936757,0.34995100000378443
adc,InputForCoach,input_arrival,42300000000,42300.0,1781999016585737835,0,42329.712971,42329.971139,0.25816800000029616
c,Car,reaction,42400000000,42400.0,1781999016685737835,0,42410.621915,42410.967393,0.3454779999956372
adc,InputForCoach,input_arrival,42400000000,42400.0,1781999016685737835,0,42500.644929,42500.887179,0.24224999999569263
c,Car,reaction,42500000000,42500.0,1781999016785737835,0,42510.595808,42510.940226,0.3444180000005872
adc,InputForCoach,input_arrival,42500000000,42500.0,1781999016785737835,0,42529.445015,42529.680454,0.23543900000368012
adc,InputForCoach,llm_output_tick,42500000000,42500.0,1781999016785737835,0,42529.980635,42530.216795,0.23616000000038184
c,Car,reaction,42600000000,42600.0,1781999016885737835,0,42610.523621,42610.864762,0.3411409999971511
adc,InputForCoach,input_arrival,42600000000,42600.0,1781999016885737835,0,42628.314069,42628.466585,0.1525160000019241
c,Car,reaction,42700000000,42700.0,1781999016985737835,0,42711.822334,42712.187102,0.36476800000673393
adc,InputForCoach,input_arrival,42700000000,42700.0,1781999016985737835,0,42732.512188,42732.62772,0.11553199999616481
llm,AgenticCoach,llm_inference,42500000000,42500.0,1781999016785737835,0,42532.241588,42779.856448,247.6148600000015
planner,ActionPlanner,monitoring,42500000000,42500.0,1781999016785737835,0,42780.913896,42781.824531,0.9106350000001839
c,Car,reaction,42800000000,42800.0,1781999017085737835,0,42810.621318,42810.950692,0.3293740000008256
adc,InputForCoach,input_arrival,42800000000,42800.0,1781999017085737835,0,42829.854478,42830.163077,0.30859899999632034
c,Car,reaction,42900000000,42900.0,1781999017185737835,0,42910.459711,42910.796207,0.33649599999625934
adc,InputForCoach,input_arrival,42900000000,42900.0,1781999017185737835,0,43000.991918,43001.331899,0.3399809999973513
c,Car,reaction,43000000000,43000.0,1781999017285737835,0,43010.613053,43010.94177,0.32871699999668635
adc,InputForCoach,input_arrival,43000000000,43000.0,1781999017285737835,0,43029.619608,43029.847887,0.228279000002658
adc,InputForCoach,llm_output_tick,43000000000,43000.0,1781999017285737835,0,43029.958147,43030.244171,0.2860240000009071
c,Car,reaction,43100000000,43100.0,1781999017385737835,0,43112.152082,43112.488313,0.3362310000011348
adc,InputForCoach,input_arrival,43100000000,43100.0,1781999017385737835,0,43129.501069,43129.616784,0.1157149999999092
c,Car,reaction,43200000000,43200.0,1781999017485737835,0,43210.537106,43210.895726,0.358619999999064
adc,InputForCoach,input_arrival,43200000000,43200.0,1781999017485737835,0,43228.448553,43228.680075,0.2315219999945839
llm,AgenticCoach,llm_inference,43000000000,43000.0,1781999017285737835,0,43032.70299,43270.112282,237.40929200000392
planner,ActionPlanner,monitoring,43000000000,43000.0,1781999017285737835,0,43271.019775,43272.135624,1.1158490000016172
c,Car,reaction,43300000000,43300.0,1781999017585737835,0,43312.164108,43312.780715,0.6166070000035688
adc,InputForCoach,input_arrival,43300000000,43300.0,1781999017585737835,0,43329.856351,43330.136813,0.2804619999951683
c,Car,reaction,43400000000,43400.0,1781999017685737835,0,43410.471626,43410.818292,0.346666000004916
adc,InputForCoach,input_arrival,43400000000,43400.0,1781999017685737835,0,43494.995826,43495.261709,0.26588300000003073
c,Car,reaction,43500000000,43500.0,1781999017785737835,0,43510.674959,43511.005371,0.3304119999957038
adc,InputForCoach,input_arrival,43500000000,43500.0,1781999017785737835,0,43527.324919,43527.489893,0.16497399999934714
adc,InputForCoach,llm_output_tick,43500000000,43500.0,1781999017785737835,0,43527.578992,43527.742711,0.1637189999964903
c,Car,reaction,43600000000,43600.0,1781999017885737835,0,43610.543942,43610.884043,0.3401010000015958
adc,InputForCoach,input_arrival,43600000000,43600.0,1781999017885737835,0,43628.552752,43628.673555,0.12080299999797717
c,Car,reaction,43700000000,43700.0,1781999017985737835,0,43710.565549,43710.914715,0.34916599999996834
adc,InputForCoach,input_arrival,43700000000,43700.0,1781999017985737835,0,43759.415707,43759.660695,0.24498799999855692
llm,AgenticCoach,llm_inference,43500000000,43500.0,1781999017785737835,0,43530.080887,43791.786842,261.7059550000049
planner,ActionPlanner,monitoring,43500000000,43500.0,1781999017785737835,0,43793.354696,43794.116564,0.7618680000014137
c,Car,reaction,43800000000,43800.0,1781999018085737835,0,43810.52675,43810.878428,0.35167800000635907
adc,InputForCoach,input_arrival,43800000000,43800.0,1781999018085737835,0,43831.769577,43832.055784,0.28620699999737553
c,Car,reaction,43900000000,43900.0,1781999018185737835,0,43911.766722,43912.136884,0.3701619999992545
adc,InputForCoach,input_arrival,43900000000,43900.0,1781999018185737835,0,43995.905551,43996.186512,0.2809609999967506
c,Car,reaction,44000000000,44000.0,1781999018285737835,0,44010.664972,44010.99423,0.32925799999793526
adc,InputForCoach,input_arrival,44000000000,44000.0,1781999018285737835,0,44027.91052,44028.178177,0.26765700000396464
adc,InputForCoach,llm_output_tick,44000000000,44000.0,1781999018285737835,0,44028.293567,44028.480517,0.18695000000298023
c,Car,reaction,44100000000,44100.0,1781999018385737835,0,44110.58258,44111.12396,0.5413799999951152
adc,InputForCoach,input_arrival,44100000000,44100.0,1781999018385737835,0,44129.701113,44129.938766,0.2376529999964987
c,Car,reaction,44200000000,44200.0,1781999018485737835,0,44211.609484,44211.941197,0.33171299999958137
adc,InputForCoach,input_arrival,44200000000,44200.0,1781999018485737835,0,44228.47014,44228.61969,0.1495500000019092
llm,AgenticCoach,llm_inference,44000000000,44000.0,1781999018285737835,0,44031.262869,44289.44108,258.17821099999856
planner,ActionPlanner,monitoring,44000000000,44000.0,1781999018285737835,0,44290.304089,44291.502649,1.1985600000043632
c,Car,reaction,44300000000,44300.0,1781999018585737835,0,44310.619332,44310.957843,0.3385109999944689
adc,InputForCoach,input_arrival,44300000000,44300.0,1781999018585737835,0,44328.952825,44329.296053,0.3432279999979073
c,Car,reaction,44400000000,44400.0,1781999018685737835,0,44410.545051,44410.904164,0.3591129999986151
adc,InputForCoach,input_arrival,44400000000,44400.0,1781999018685737835,0,44502.067025,44502.545749,0.4787240000005113
c,Car,reaction,44500000000,44500.0,1781999018785737835,0,44510.556579,44510.901471,0.3448920000009821
adc,InputForCoach,input_arrival,44500000000,44500.0,1781999018785737835,0,44532.873685,44533.145745,0.27206000000296626
adc,InputForCoach,llm_output_tick,44500000000,44500.0,1781999018785737835,0,44533.250599,44533.423312,0.17271299999993062
c,Car,reaction,44600000000,44600.0,1781999018885737835,0,44610.641219,44611.12204,0.4808210000046529
adc,InputForCoach,input_arrival,44600000000,44600.0,1781999018885737835,0,44628.158123,44628.443203,0.2850800000014715
c,Car,reaction,44700000000,44700.0,1781999018985737835,0,44710.456391,44710.819119,0.362728000000061
adc,InputForCoach,input_arrival,44700000000,44700.0,1781999018985737835,0,44741.534864,44741.771765,0.23690099999657832
llm,AgenticCoach,llm_inference,44500000000,44500.0,1781999018785737835,0,44535.980733,44784.747395,248.76666200000182
planner,ActionPlanner,monitoring,44500000000,44500.0,1781999018785737835,0,44785.819477,44785.942048,0.12257099999987986
c,Car,reaction,44800000000,44800.0,1781999019085737835,0,44810.472278,44810.810145,0.33786700000200653
adc,InputForCoach,input_arrival,44800000000,44800.0,1781999019085737835,0,44830.323071,44830.55041,0.22733900000457652
c,Car,reaction,44900000000,44900.0,1781999019185737835,0,44910.512634,44910.85291,0.3402760000026319
adc,InputForCoach,input_arrival,44900000000,44900.0,1781999019185737835,0,45005.505994,45005.740948,0.23495399999956135
c,Car,reaction,45000000000,45000.0,1781999019285737835,0,45010.428216,45010.774708,0.34649199999694247
adc,InputForCoach,input_arrival,45000000000,45000.0,1781999019285737835,0,45032.160352,45032.385982,0.22563000000081956
adc,InputForCoach,llm_output_tick,45000000000,45000.0,1781999019285737835,0,45032.498023,45032.686821,0.18879800000286195
c,Car,reaction,45100000000,45100.0,1781999019385737835,0,45110.70436,45111.077058,0.37269799999921815
adc,InputForCoach,input_arrival,45100000000,45100.0,1781999019385737835,0,45129.722585,45129.96008,0.23749499999394175
c,Car,reaction,45200000000,45200.0,1781999019485737835,0,45210.683691,45211.065013,0.3813220000010915
adc,InputForCoach,input_arrival,45200000000,45200.0,1781999019485737835,0,45227.776547,45227.919896,0.14334899999812478
llm,AgenticCoach,llm_inference,45000000000,45000.0,1781999019285737835,0,45035.433834,45296.616477,261.1826430000001
planner,ActionPlanner,monitoring,45000000000,45000.0,1781999019285737835,0,45297.437809,45298.173713,0.7359039999937522
c,Car,reaction,45300000000,45300.0,1781999019585737835,0,45312.398199,45312.742569,0.3443699999988894
adc,InputForCoach,input_arrival,45300000000,45300.0,1781999019585737835,0,45331.09451,45331.264122,0.16961199999786913
c,Car,reaction,45400000000,45400.0,1781999019685737835,0,45410.54706,45410.872728,0.3256680000049528
adc,InputForCoach,input_arrival,45400000000,45400.0,1781999019685737835,0,45503.402463,45503.622153,0.21968999999808148
c,Car,reaction,45500000000,45500.0,1781999019785737835,0,45510.712786,45511.121417,0.4086310000056983
adc,InputForCoach,input_arrival,45500000000,45500.0,1781999019785737835,0,45528.189535,45528.349259,0.15972400000464404
adc,InputForCoach,llm_output_tick,45500000000,45500.0,1781999019785737835,0,45528.422127,45528.544893,0.12276600000041071
c,Car,reaction,45600000000,45600.0,1781999019885737835,0,45610.619295,45610.959227,0.33993200000259094
adc,InputForCoach,input_arrival,45600000000,45600.0,1781999019885737835,0,45629.431552,45629.663134,0.23158200000034412
c,Car,reaction,45700000000,45700.0,1781999019985737835,0,45710.384903,45710.735108,0.350205000002461
adc,InputForCoach,input_arrival,45700000000,45700.0,1781999019985737835,0,45729.430958,45729.667902,0.2369440000038594
llm,AgenticCoach,llm_inference,45500000000,45500.0,1781999019785737835,0,45531.3297,45772.782317,241.45261699999537
planner,ActionPlanner,monitoring,45500000000,45500.0,1781999019785737835,0,45773.810257,45776.010496,2.20023900000524
c,Car,reaction,45800000000,45800.0,1781999020085737835,0,45810.271415,45810.498616,0.22720099999423837
adc,InputForCoach,input_arrival,45800000000,45800.0,1781999020085737835,0,45827.602717,45827.732082,0.12936500000068918
c,Car,reaction,45900000000,45900.0,1781999020185737835,0,45910.247312,45910.583165,0.3358529999968596
adc,InputForCoach,input_arrival,45900000000,45900.0,1781999020185737835,0,45999.449122,45999.697267,0.24814500000502449
c,Car,reaction,46000000000,46000.0,1781999020285737835,0,46010.262954,46010.470178,0.20722400000522612
adc,InputForCoach,input_arrival,46000000000,46000.0,1781999020285737835,0,46026.780828,46027.013626,0.23279799999727402
adc,InputForCoach,llm_output_tick,46000000000,46000.0,1781999020285737835,0,46027.208294,46027.433621,0.22532700000010664
c,Car,reaction,46100000000,46100.0,1781999020385737835,0,46110.263015,46110.459891,0.19687600000179373
adc,InputForCoach,input_arrival,46100000000,46100.0,1781999020385737835,0,46128.789962,46128.958036,0.1680740000010701
c,Car,reaction,46200000000,46200.0,1781999020485737835,0,46210.35404,46210.669867,0.31582699999853503
adc,InputForCoach,input_arrival,46200000000,46200.0,1781999020485737835,0,46227.843738,46228.112274,0.26853599999594735
c,Car,reaction,46300000000,46300.0,1781999020585737835,0,46310.625886,46310.962212,0.3363259999969159
llm,AgenticCoach,llm_inference,46000000000,46000.0,1781999020285737835,0,46029.166836,46311.93889,282.77205400000094
planner,ActionPlanner,warning,46000000000,46000.0,1781999020285737835,0,46313.169349,46313.502303,0.3329539999976987
adc,InputForCoach,input_arrival,46300000000,46300.0,1781999020585737835,0,46327.289318,46327.478421,0.189102999996976
c,Car,reaction,46400000000,46400.0,1781999020685737835,0,46410.534257,46410.869707,0.33544999999867287
adc,InputForCoach,input_arrival,46400000000,46400.0,1781999020685737835,0,46503.419499,46503.657357,0.23785799999313895
c,Car,reaction,46500000000,46500.0,1781999020785737835,0,46510.536925,46510.865492,0.3285669999968377
adc,InputForCoach,input_arrival,46500000000,46500.0,1781999020785737835,0,46527.738532,46527.97095,0.23241799999959767
adc,InputForCoach,llm_output_tick,46500000000,46500.0,1781999020785737835,0,46528.106352,46528.302099,0.19574699999793665
