federate,reactor,reaction,logical_time_ns,logical_time_ms,tag_time_ns,microstep,start_physical_time_ms,stop_physical_time_ms,execution_time_ms
d_control,DriverControl,sensor_arrival,26410682187,26410.682187,1781999000696420022,0,26411.411012,26411.615566,0.2045539999999164
d_control,DriverControl,sensor_arrival,26426375651,26426.375651,1781999000712113486,0,26427.42851,26427.586693,0.15818299999955343
d_control,DriverControl,sensor_arrival,26434359789,26434.359789,1781999000720097624,0,26434.907838,26435.063374,0.15553600000203005
d_control,DriverControl,sensor_arrival,26442380445,26442.380445,1781999000728118280,0,26443.004142,26443.167159,0.1630169999989448
d_control,DriverControl,sensor_arrival,26450412527,26450.412527,1781999000736150362,0,26450.96741,26451.20487,0.2374600000002829
d_control,DriverControl,sensor_arrival,26458387016,26458.387016,1781999000744124851,0,26459.044158,26459.465672,0.4215139999978419
d_control,DriverControl,sensor_arrival,26474401903,26474.401903,1781999000760139738,0,26475.198098,26475.358004,0.15990600000077393
d_control,DriverControl,sensor_arrival,26482418763,26482.418763,1781999000768156598,0,26483.274235,26483.72749,0.4532550000003539
d_monitor,DriverMonitor,sensor_arrival,26400000000,26400.0,1781999000685737835,0,26499.476046,26499.629618,0.15357199999925797
d_monitor,DriverMonitor,output_tick,26400000000,26400.0,1781999000685737835,0,26499.834468,26499.9188,0.08433199999853969
d_control,DriverControl,output_tick,26500000000,26500.0,1781999000785737835,0,26500.278185,26500.408517,0.13033200000063516
d_monitor,DriverMonitor,output_tick,26500000000,26500.0,1781999000785737835,0,26502.99862,26503.258432,0.2598120000002382
d_control,DriverControl,sensor_arrival,26514537053,26514.537053,1781999000800274888,0,26515.057566,26515.247157,0.18959100000211038
d_control,DriverControl,sensor_arrival,26522520284,26522.520284,1781999000808258119,0,26522.956094,26523.142796,0.1867019999990589
d_control,DriverControl,sensor_arrival,26530485015,26530.485015,1781999000816222850,0,26531.039231,26531.251321,0.21209000000089873
d_control,DriverControl,sensor_arrival,26538523522,26538.523522,1781999000824261357,0,26539.014128,26539.221237,0.2071090000026743
d_control,DriverControl,sensor_arrival,26554549131,26554.549131,1781999000840286966,0,26554.985423,26555.174013,0.18859000000156811
d_control,DriverControl,sensor_arrival,26570561314,26570.561314,1781999000856299149,0,26571.072179,26571.401749,0.329570000001695
d_control,DriverControl,output_tick,26600000000,26600.0,1781999000885737835,0,26600.258278,26600.531349,0.2730709999996179
d_monitor,DriverMonitor,output_tick,26600000000,26600.0,1781999000885737835,0,26611.486734,26612.032024,0.5452900000018417
d_control,DriverControl,sensor_arrival,26626501742,26626.501742,1781999000912239577,0,26627.394047,26627.612637,0.21858999999676598
d_control,DriverControl,sensor_arrival,26682723352,26682.723352,1781999000968461187,0,26684.069041,26684.380371,0.31133000000045286
d_control,DriverControl,output_tick,26700000000,26700.0,1781999000985737835,0,26700.410387,26700.640996,0.23060899999836693
d_monitor,DriverMonitor,output_tick,26700000000,26700.0,1781999000985737835,0,26704.54727,26704.814563,0.2672930000007909
d_control,DriverControl,sensor_arrival,26706575304,26706.575304,1781999000992313139,0,26707.095872,26707.356036,0.26016399999934947
d_control,DriverControl,sensor_arrival,26738659428,26738.659428,1781999001024397263,0,26739.361495,26739.630547,0.2690519999996468
d_control,DriverControl,output_tick,26800000000,26800.0,1781999001085737835,0,26800.245352,26800.510238,0.26488599999720464
d_monitor,DriverMonitor,output_tick,26800000000,26800.0,1781999001085737835,0,26804.542825,26804.777008,0.23418300000048475
d_control,DriverControl,sensor_arrival,26834683192,26834.683192,1781999001120421027,0,26835.891142,26836.157639,0.2664970000005269
d_control,DriverControl,sensor_arrival,26850556024,26850.556024,1781999001136293859,0,26851.459941,26851.684438,0.22449699999924633
d_control,DriverControl,sensor_arrival,26858574088,26858.574088,1781999001144311923,0,26859.537041,26859.77752,0.2404790000000503
d_control,DriverControl,sensor_arrival,26866643688,26866.643688,1781999001152381523,0,26867.657325,26867.965544,0.308218999998644
d_control,DriverControl,output_tick,26900000000,26900.0,1781999001185737835,0,26900.536552,26900.932344,0.39579199999934644
d_control,DriverControl,sensor_arrival,26914615478,26914.615478,1781999001200353313,0,26915.525283,26915.744521,0.2192380000014964
d_control,DriverControl,sensor_arrival,26930425718,26930.425718,1781999001216163553,0,26931.144711,26931.689168,0.5444569999999658
d_control,DriverControl,sensor_arrival,26938465467,26938.465467,1781999001224203302,0,26938.990591,26939.152256,0.1616649999996298
d_control,DriverControl,sensor_arrival,26946455030,26946.45503,1781999001232192865,0,26947.042839,26947.635277,0.5924379999996745
d_control,DriverControl,sensor_arrival,26954468724,26954.468724,1781999001240206559,0,26955.075884,26955.257826,0.1819419999992533
d_control,DriverControl,sensor_arrival,26962559305,26962.559305,1781999001248297140,0,26963.288075,26963.504721,0.21664600000076462
d_control,DriverControl,sensor_arrival,26970455777,26970.455777,1781999001256193612,0,26970.99879,26971.150696,0.15190599999914411
d_control,DriverControl,sensor_arrival,26978476822,26978.476822,1781999001264214657,0,26979.006798,26979.163481,0.15668300000106683
d_control,DriverControl,sensor_arrival,26986458423,26986.458423,1781999001272196258,0,26986.988047,26987.131156,0.1431090000005497
d_control,DriverControl,sensor_arrival,26994470394,26994.470394,1781999001280208229,0,26995.120813,26995.282052,0.16123899999729474
d_monitor,DriverMonitor,sensor_arrival,26900000000,26900.0,1781999001185737835,0,26997.624472,26997.783063,0.15859099999943282
d_monitor,DriverMonitor,output_tick,26900000000,26900.0,1781999001185737835,0,26998.011542,26998.1028,0.09125800000037998
d_control,DriverControl,output_tick,27000000000,27000.0,1781999001285737835,0,27000.327425,27000.504626,0.17720100000224193
d_monitor,DriverMonitor,output_tick,27000000000,27000.0,1781999001285737835,0,27002.934341,27003.201579,0.26723800000036135
d_control,DriverControl,sensor_arrival,27002454143,27002.454143,1781999001288191978,0,27003.041026,27003.388244,0.3472180000026128
d_control,DriverControl,sensor_arrival,27010560057,27010.560057,1781999001296297892,0,27011.653305,27011.925247,0.27194199999939883
d_control,DriverControl,sensor_arrival,27018507621,27018.507621,1781999001304245456,0,27019.324576,27019.712609,0.3880329999992682
d_control,DriverControl,sensor_arrival,27026548129,27026.548129,1781999001312285964,0,27027.909374,27028.109298,0.19992400000046473
d_control,DriverControl,sensor_arrival,27034582359,27034.582359,1781999001320320194,0,27035.667885,27035.929067,0.26118200000200886
d_control,DriverControl,sensor_arrival,27042584330,27042.58433,1781999001328322165,0,27043.608097,27043.863206,0.25510900000153924
d_control,DriverControl,sensor_arrival,27050558153,27050.558153,1781999001336295988,0,27051.599624,27051.878306,0.2786820000001171
d_control,DriverControl,sensor_arrival,27066616780,27066.61678,1781999001352354615,0,27068.342743,27068.578445,0.23570199999812758
d_control,DriverControl,sensor_arrival,27074709232,27074.709232,1781999001360447067,0,27075.895053,27076.146846,0.25179299999945215
d_control,DriverControl,sensor_arrival,27090589175,27090.589175,1781999001376327010,0,27091.656794,27091.998994,0.3422000000027765
d_control,DriverControl,output_tick,27100000000,27100.0,1781999001385737835,0,27100.385442,27100.633903,0.24846100000286242
d_monitor,DriverMonitor,output_tick,27100000000,27100.0,1781999001385737835,0,27104.460418,27104.679138,0.21872000000075786
d_control,DriverControl,sensor_arrival,27106594210,27106.59421,1781999001392332045,0,27107.078094,27107.317054,0.2389599999987695
d_control,DriverControl,sensor_arrival,27114523274,27114.523274,1781999001400261109,0,27114.918881,27115.091935,0.173053999998956
d_control,DriverControl,sensor_arrival,27122566597,27122.566597,1781999001408304432,0,27123.098295,27123.293515,0.19522000000142725
d_control,DriverControl,sensor_arrival,27130601568,27130.601568,1781999001416339403,0,27131.108544,27131.428577,0.3200329999999667
d_control,DriverControl,sensor_arrival,27138630279,27138.630279,1781999001424368114,0,27139.146514,27139.77786,0.6313459999983024
d_control,DriverControl,sensor_arrival,27146592917,27146.592917,1781999001432330752,0,27147.058579,27147.256447,0.19786799999928917
d_control,DriverControl,sensor_arrival,27154571240,27154.57124,1781999001440309075,0,27154.998903,27155.178567,0.17966399999932037
d_control,DriverControl,sensor_arrival,27162568656,27162.568656,1781999001448306491,0,27163.004244,27163.184538,0.18029400000159512
d_control,DriverControl,sensor_arrival,27170570831,27170.570831,1781999001456308666,0,27171.040122,27171.223287,0.18316500000219094
d_control,DriverControl,sensor_arrival,27178625024,27178.625024,1781999001464362859,0,27179.142537,27179.410404,0.2678669999986596
d_control,DriverControl,sensor_arrival,27186650291,27186.650291,1781999001472388126,0,27187.111471,27187.299876,0.18840500000078464
d_control,DriverControl,sensor_arrival,27194591244,27194.591244,1781999001480329079,0,27195.072535,27195.339754,0.26721900000120513
d_control,DriverControl,output_tick,27200000000,27200.0,1781999001485737835,0,27200.20261,27200.427553,0.22494300000107614
d_control,DriverControl,sensor_arrival,27202759324,27202.759324,1781999001488497159,0,27204.084921,27204.305178,0.22025699999721837
d_monitor,DriverMonitor,output_tick,27200000000,27200.0,1781999001485737835,0,27204.101125,27204.305234,0.20410899999842513
d_control,DriverControl,sensor_arrival,27210637611,27210.637611,1781999001496375446,0,27211.579027,27211.867932,0.2889050000012503
d_control,DriverControl,sensor_arrival,27218542306,27218.542306,1781999001504280141,0,27219.266761,27219.464648,0.19788700000208337
d_control,DriverControl,sensor_arrival,27226598573,27226.598573,1781999001512336408,0,27227.403749,27227.61471,0.21096100000067963
d_control,DriverControl,sensor_arrival,27234590136,27234.590136,1781999001520327971,0,27235.433516,27235.713458,0.27994199999739067
d_control,DriverControl,sensor_arrival,27242643773,27242.643773,1781999001528381608,0,27243.500635,27243.722003,0.22136799999861978
d_control,DriverControl,sensor_arrival,27250615189,27250.615189,1781999001536353024,0,27251.395848,27251.631308,0.23545999999987544
d_control,DriverControl,sensor_arrival,27258566642,27258.566642,1781999001544304477,0,27259.343523,27259.55791,0.2143869999999879
d_control,DriverControl,sensor_arrival,27266667612,27266.667612,1781999001552405447,0,27267.672824,27268.00358,0.33075599999938277
d_control,DriverControl,sensor_arrival,27274817656,27274.817656,1781999001560555491,0,27275.727461,27276.033995,0.3065340000030119
d_control,DriverControl,sensor_arrival,27282590370,27282.59037,1781999001568328205,0,27283.354733,27283.568582,0.2138489999997546
d_control,DriverControl,sensor_arrival,27290588823,27290.588823,1781999001576326658,0,27291.354241,27291.555239,0.20099800000025425
d_control,DriverControl,sensor_arrival,27298627627,27298.627627,1781999001584365462,0,27299.467766,27299.678875,0.21110899999985122
d_control,DriverControl,output_tick,27300000000,27300.0,1781999001585737835,0,27300.440645,27300.662531,0.2218860000029963
d_monitor,DriverMonitor,output_tick,27300000000,27300.0,1781999001585737835,0,27304.255179,27304.458732,0.20355299999937415
d_control,DriverControl,sensor_arrival,27306668820,27306.66882,1781999001592406655,0,27307.623421,27307.867455,0.24403399999937392
d_control,DriverControl,output_tick,27400000000,27400.0,1781999001685737835,0,27400.689068,27401.144656,0.4555880000007164
d_monitor,DriverMonitor,sensor_arrival,27400000000,27400.0,1781999001685737835,0,27490.857579,27491.259723,0.4021439999996801
d_monitor,DriverMonitor,output_tick,27400000000,27400.0,1781999001685737835,0,27491.403332,27491.454017,0.05068499999833875
d_control,DriverControl,output_tick,27500000000,27500.0,1781999001785737835,0,27501.336987,27501.587169,0.25018199999976787
d_monitor,DriverMonitor,output_tick,27500000000,27500.0,1781999001785737835,0,27505.469406,27506.027585,0.5581789999996545
d_control,DriverControl,output_tick,27600000000,27600.0,1781999001885737835,0,27600.630994,27601.025027,0.3940330000004906
d_monitor,DriverMonitor,output_tick,27600000000,27600.0,1781999001885737835,0,27606.051159,27606.344285,0.29312600000048405
d_control,DriverControl,output_tick,27700000000,27700.0,1781999001985737835,0,27700.697456,27701.154895,0.45743899999797577
d_monitor,DriverMonitor,output_tick,27700000000,27700.0,1781999001985737835,0,27705.912808,27706.606838,0.6940299999987474
d_control,DriverControl,output_tick,27800000000,27800.0,1781999002085737835,0,27800.591493,27800.989563,0.3980699999992794
d_monitor,DriverMonitor,output_tick,27800000000,27800.0,1781999002085737835,0,27806.23286,27806.522412,0.2895519999983662
d_control,DriverControl,output_tick,27900000000,27900.0,1781999002185737835,0,27900.589882,27901.02984,0.43995799999902374
d_control,DriverControl,sensor_arrival,27922612112,27922.612112,1781999002208349947,0,27923.209513,27923.407826,0.19831299999714247
d_control,DriverControl,sensor_arrival,27930602732,27930.602732,1781999002216340567,0,27931.167503,27931.308965,0.14146199999959208
d_monitor,DriverMonitor,sensor_arrival,27900000000,27900.0,1781999002185737835,0,27994.287041,27994.430465,0.1434240000016871
d_monitor,DriverMonitor,output_tick,27900000000,27900.0,1781999002185737835,0,27994.513223,27994.572538,0.059314999998605344
d_control,DriverControl,output_tick,28000000000,28000.0,1781999002285737835,0,28000.306459,28000.484994,0.17853499999910127
d_monitor,DriverMonitor,output_tick,28000000000,28000.0,1781999002285737835,0,28002.918968,28003.093596,0.17462799999702838
d_control,DriverControl,output_tick,28100000000,28100.0,1781999002385737835,0,28100.594381,28100.98034,0.38595899999927497
d_monitor,DriverMonitor,output_tick,28100000000,28100.0,1781999002385737835,0,28105.712938,28106.04499,0.33205199999792967
d_control,DriverControl,sensor_arrival,28122657741,28122.657741,1781999002408395576,0,28123.008385,28123.244457,0.23607199999969453
d_control,DriverControl,sensor_arrival,28130876135,28130.876135,1781999002416613970,0,28131.477129,28131.72696,0.24983100000099512
d_control,DriverControl,sensor_arrival,28154900493,28154.900493,1781999002440638328,0,28155.510079,28155.731947,0.22186800000054063
d_control,DriverControl,sensor_arrival,28162892964,28162.892964,1781999002448630799,0,28163.45281,28163.699363,0.24655300000085845
d_control,DriverControl,sensor_arrival,28170687344,28170.687344,1781999002456425179,0,28171.07884,28171.249079,0.17023900000276626
d_control,DriverControl,sensor_arrival,28186901784,28186.901784,1781999002472639619,0,28187.416834,28187.629851,0.2130170000018552
d_control,DriverControl,output_tick,28200000000,28200.0,1781999002485737835,0,28200.245958,28200.607603,0.36164500000086264
d_monitor,DriverMonitor,output_tick,28200000000,28200.0,1781999002485737835,0,28205.468385,28206.086322,0.617936999999074
d_control,DriverControl,sensor_arrival,28258936968,28258.936968,1781999002544674803,0,28260.160696,28260.4396,0.2789040000025125
d_control,DriverControl,sensor_arrival,28266977383,28266.977383,1781999002552715218,0,28268.051742,28268.313369,0.26162699999986216
d_control,DriverControl,sensor_arrival,28290782798,28290.782798,1781999002576520633,0,28291.72527,28292.066803,0.34153300000252784
d_control,DriverControl,sensor_arrival,28298908453,28298.908453,1781999002584646288,0,28300.206921,28300.501918,0.29499700000087614
d_control,DriverControl,output_tick,28300000000,28300.0,1781999002585737835,0,28301.221188,28301.473482,0.25229400000171154
d_monitor,DriverMonitor,output_tick,28300000000,28300.0,1781999002585737835,0,28304.734059,28305.013667,0.27960800000073505
d_control,DriverControl,sensor_arrival,28314670491,28314.670491,1781999002600408326,0,28315.323595,28315.498686,0.17509099999733735
d_control,DriverControl,sensor_arrival,28322758942,28322.758942,1781999002608496777,0,28323.571786,28323.852931,0.28114500000083353
d_control,DriverControl,sensor_arrival,28330767673,28330.767673,1781999002616505508,0,28331.657941,28332.333286,0.6753449999996519
d_control,DriverControl,sensor_arrival,28338770069,28338.770069,1781999002624507904,0,28340.008019,28340.226462,0.21844299999793293
d_control,DriverControl,sensor_arrival,28354914751,28354.914751,1781999002640652586,0,28356.147053,28356.462994,0.3159410000007483
d_control,DriverControl,sensor_arrival,28362894593,28362.894593,1781999002648632428,0,28365.308993,28365.499343,0.19035000000076252
d_control,DriverControl,sensor_arrival,28370748047,28370.748047,1781999002656485882,0,28371.469169,28371.677815,0.2086459999991348
d_control,DriverControl,sensor_arrival,28378705037,28378.705037,1781999002664442872,0,28379.453251,28379.673471,0.22021999999924446
d_control,DriverControl,sensor_arrival,28386746081,28386.746081,1781999002672483916,0,28387.611609,28387.861292,0.24968300000182353
d_control,DriverControl,sensor_arrival,28394763145,28394.763145,1781999002680500980,0,28395.626006,28395.907799,0.281793000001926
d_control,DriverControl,output_tick,28400000000,28400.0,1781999002685737835,0,28400.452677,28400.711656,0.25897899999836227
d_control,DriverControl,sensor_arrival,28402879522,28402.879522,1781999002688617357,0,28404.300174,28404.544319,0.2441450000005716
d_control,DriverControl,sensor_arrival,28410815531,28410.815531,1781999002696553366,0,28411.602726,28411.868983,0.26625699999931385
d_control,DriverControl,sensor_arrival,28418726947,28418.726947,1781999002704464782,0,28419.298664,28419.6669,0.3682359999984328
d_control,DriverControl,sensor_arrival,28426624457,28426.624457,1781999002712362292,0,28427.156321,28427.315505,0.1591840000000957
d_control,DriverControl,sensor_arrival,28434630150,28434.63015,1781999002720367985,0,28435.148385,28435.298495,0.15010999999867636
d_control,DriverControl,sensor_arrival,28442641676,28442.641676,1781999002728379511,0,28443.168578,28443.335854,0.167276000000129
d_control,DriverControl,sensor_arrival,28450640740,28450.64074,1781999002736378575,0,28451.254308,28451.422047,0.16773900000043795
d_control,DriverControl,sensor_arrival,28458639581,28458.639581,1781999002744377416,0,28459.272353,28459.45948,0.18712700000105542
d_control,DriverControl,sensor_arrival,28466736459,28466.736459,1781999002752474294,0,28467.394396,28467.584376,0.18997999999919557
d_control,DriverControl,sensor_arrival,28474681042,28474.681042,1781999002760418877,0,28475.306387,28475.494663,0.18827600000076927
d_control,DriverControl,sensor_arrival,28490658040,28490.65804,1781999002776395875,0,28491.265922,28491.434457,0.16853500000070198
d_control,DriverControl,sensor_arrival,28498648270,28498.64827,1781999002784386105,0,28499.23893,28499.383892,0.14496200000212411
d_control,DriverControl,output_tick,28500000000,28500.0,1781999002785737835,0,28500.289901,28500.434473,0.1445720000010624
d_monitor,DriverMonitor,sensor_arrival,28400000000,28400.0,1781999002685737835,0,28505.736121,28505.919693,0.18357199999809382
d_monitor,DriverMonitor,output_tick,28400000000,28400.0,1781999002685737835,0,28506.154228,28506.270338,0.1161099999990256
d_monitor,DriverMonitor,output_tick,28500000000,28500.0,1781999002785737835,0,28509.248843,28509.406971,0.15812799999912386
d_control,DriverControl,sensor_arrival,28522783867,28522.783867,1781999002808521702,0,28523.249881,28523.470693,0.2208119999995688
d_control,DriverControl,sensor_arrival,28530842560,28530.84256,1781999002816580395,0,28531.33824,28531.559867,0.22162699999898905
d_control,DriverControl,sensor_arrival,28538854383,28538.854383,1781999002824592218,0,28539.33647,28539.574227,0.23775700000260258
d_control,DriverControl,sensor_arrival,28546780780,28546.78078,1781999002832518615,0,28547.398496,28547.613383,0.21488699999827077
d_control,DriverControl,sensor_arrival,28554750048,28554.750048,1781999002840487883,0,28555.175173,28555.350375,0.175202000002173
d_control,DriverControl,sensor_arrival,28562746575,28562.746575,1781999002848484410,0,28563.142108,28563.310958,0.16884999999820138
d_control,DriverControl,sensor_arrival,28570858304,28570.858304,1781999002856596139,0,28571.441927,28571.647814,0.2058870000000752
d_control,DriverControl,sensor_arrival,28578859979,28578.859979,1781999002864597814,0,28579.354659,28579.615693,0.2610339999991993
d_control,DriverControl,sensor_arrival,28586825820,28586.82582,1781999002872563655,0,28587.25476,28587.443999,0.1892389999993611
d_control,DriverControl,output_tick,28600000000,28600.0,1781999002885737835,0,28600.199975,28600.478621,0.27864599999884376
d_control,DriverControl,sensor_arrival,28603094778,28603.094778,1781999002888832613,0,28604.489226,28604.855556,0.3663299999971059
d_monitor,DriverMonitor,output_tick,28600000000,28600.0,1781999002885737835,0,28604.658762,28604.886185,0.2274230000002717
d_control,DriverControl,sensor_arrival,28642972561,28642.972561,1781999002928710396,0,28644.092364,28644.373694,0.281330000001617
d_control,DriverControl,sensor_arrival,28650903033,28650.903033,1781999002936640868,0,28651.956207,28652.220815,0.2646080000013171
d_control,DriverControl,sensor_arrival,28658718339,28658.718339,1781999002944456174,0,28659.464257,28659.670496,0.2062389999991865
d_control,DriverControl,sensor_arrival,28666829513,28666.829513,1781999002952567348,0,28667.721633,28667.999222,0.2775889999975334
d_control,DriverControl,sensor_arrival,28682829455,28682.829455,1781999002968567290,0,28684.245273,28684.462049,0.21677600000111852
d_control,DriverControl,sensor_arrival,28690848518,28690.848518,1781999002976586353,0,28691.826545,28692.090524,0.2639789999993809
d_control,DriverControl,sensor_arrival,28698780397,28698.780397,1781999002984518232,0,28699.492779,28699.695295,0.20251600000119652
d_control,DriverControl,output_tick,28700000000,28700.0,1781999002985737835,0,28700.332029,28700.514472,0.18244299999787472
d_monitor,DriverMonitor,output_tick,28700000000,28700.0,1781999002985737835,0,28703.50007,28704.053416,0.5533460000006016
d_control,DriverControl,sensor_arrival,28706747276,28706.747276,1781999002992485111,0,28707.153679,28707.330363,0.17668400000184192
d_control,DriverControl,sensor_arrival,28722783496,28722.783496,1781999003008521331,0,28723.4196,28723.660635,0.24103499999910127
d_control,DriverControl,sensor_arrival,28730825615,28730.825615,1781999003016563450,0,28731.279869,28731.559662,0.27979299999788054
d_control,DriverControl,sensor_arrival,28738780382,28738.780382,1781999003024518217,0,28739.217452,28739.398339,0.18088699999862
d_control,DriverControl,sensor_arrival,28746895000,28746.895,1781999003032632835,0,28747.299718,28747.519401,0.21968300000298768
d_control,DriverControl,sensor_arrival,28762848961,28762.848961,1781999003048586796,0,28763.289772,28763.495566,0.2057940000013332
d_control,DriverControl,sensor_arrival,28770907210,28770.90721,1781999003056645045,0,28771.423241,28771.676368,0.2531269999999495
d_control,DriverControl,sensor_arrival,28778867070,28778.86707,1781999003064604905,0,28779.306677,28779.505656,0.19897900000069058
d_control,DriverControl,sensor_arrival,28786906670,28786.90667,1781999003072644505,0,28787.400332,28787.623533,0.22320100000069942
d_control,DriverControl,sensor_arrival,28794834031,28794.834031,1781999003080571866,0,28795.266415,28795.460061,0.19364600000335486
d_control,DriverControl,output_tick,28800000000,28800.0,1781999003085737835,0,28800.207456,28800.423102,0.2156460000005609
d_control,DriverControl,sensor_arrival,28802991241,28802.991241,1781999003088729076,0,28804.207821,28804.452559,0.24473800000123447
d_monitor,DriverMonitor,output_tick,28800000000,28800.0,1781999003085737835,0,28804.583669,28804.736149,0.15248000000065076
d_control,DriverControl,sensor_arrival,28810817103,28810.817103,1781999003096554938,0,28811.684057,28811.920147,0.2360900000021502
d_control,DriverControl,sensor_arrival,28834926811,28834.926811,1781999003120664646,0,28836.121725,28836.377166,0.2554409999975178
d_control,DriverControl,sensor_arrival,28850809421,28850.809421,1781999003136547256,0,28851.558173,28851.751319,0.19314599999779603
d_control,DriverControl,sensor_arrival,28858828781,28858.828781,1781999003144566616,0,28859.689457,28859.961491,0.2720339999978023
d_control,DriverControl,sensor_arrival,28866824937,28866.824937,1781999003152562772,0,28867.643095,28867.921148,0.2780530000018189
d_control,DriverControl,sensor_arrival,28874932981,28874.932981,1781999003160670816,0,28875.829102,28876.051821,0.22271900000123424
d_control,DriverControl,sensor_arrival,28890859424,28890.859424,1781999003176597259,0,28891.726619,28891.989986,0.2633669999995618
d_control,DriverControl,sensor_arrival,28898859062,28898.859062,1781999003184596897,0,28899.737071,28900.013309,0.2762380000021949
d_control,DriverControl,output_tick,28900000000,28900.0,1781999003185737835,0,28900.539841,28900.707931,0.1680899999992107
d_control,DriverControl,sensor_arrival,28906972476,28906.972476,1781999003192710311,0,28907.660173,28907.988447,0.3282739999995101
d_control,DriverControl,sensor_arrival,28914901170,28914.90117,1781999003200639005,0,28915.286055,28915.813309,0.5272540000005392
d_control,DriverControl,sensor_arrival,28922695792,28922.695792,1781999003208433627,0,28922.990363,28923.119009,0.12864599999738857
d_control,DriverControl,sensor_arrival,28930696818,28930.696818,1781999003216434653,0,28930.990445,28931.173536,0.18309099999896716
d_control,DriverControl,sensor_arrival,28938719011,28938.719011,1781999003224456846,0,28939.008564,28939.217506,0.20894200000111596
d_control,DriverControl,sensor_arrival,28946732112,28946.732112,1781999003232469947,0,28947.036979,28947.235329,0.19834999999875436
d_control,DriverControl,sensor_arrival,28954725287,28954.725287,1781999003240463122,0,28955.223596,28955.382206,0.15860999999858905
d_control,DriverControl,sensor_arrival,28970716025,28970.716025,1781999003256453860,0,28971.081299,28971.277519,0.196219999997993
d_control,DriverControl,sensor_arrival,28978715200,28978.7152,1781999003264453035,0,28979.036641,28979.174325,0.13768400000117254
d_monitor,DriverMonitor,sensor_arrival,28900000000,28900.0,1781999003185737835,0,28994.666865,28994.857789,0.19092400000226917
d_monitor,DriverMonitor,output_tick,28900000000,28900.0,1781999003185737835,0,28995.087157,28995.179859,0.09270199999809847
d_control,DriverControl,output_tick,29000000000,29000.0,1781999003285737835,0,29000.152159,29000.309657,0.15749800000048708
d_monitor,DriverMonitor,output_tick,29000000000,29000.0,1781999003285737835,0,29002.825316,29003.257978,0.43266200000289246
d_control,DriverControl,sensor_arrival,29002758520,29002.75852,1781999003288496355,0,29004.522631,29004.711833,0.1892020000013872
d_control,DriverControl,sensor_arrival,29010766787,29010.766787,1781999003296504622,0,29011.403021,29011.600834,0.19781300000249757
d_control,DriverControl,sensor_arrival,29018774999,29018.774999,1781999003304512834,0,29019.494677,29019.676601,0.18192400000043563
d_control,DriverControl,sensor_arrival,29043003743,29043.003743,1781999003328741578,0,29044.003677,29044.2631,0.259422999999515
d_control,DriverControl,sensor_arrival,29051032084,29051.032084,1781999003336769919,0,29052.188757,29052.44531,0.25655299999925774
d_control,DriverControl,sensor_arrival,29066971916,29066.971916,1781999003352709751,0,29068.06646,29068.330328,0.2638680000018212
d_control,DriverControl,sensor_arrival,29075062442,29075.062442,1781999003360800277,0,29076.197745,29076.481686,0.28394099999786704
d_control,DriverControl,sensor_arrival,29082911044,29082.911044,1781999003368648879,0,29083.760313,29084.023384,0.26307100000121864
d_control,DriverControl,sensor_arrival,29090839997,29090.839997,1781999003376577832,0,29091.762265,29091.985689,0.22342399999979534
d_control,DriverControl,output_tick,29100000000,29100.0,1781999003385737835,0,29100.386582,29100.601283,0.21470100000078673
d_monitor,DriverMonitor,output_tick,29100000000,29100.0,1781999003385737835,0,29103.758435,29104.424206,0.6657709999999497
d_control,DriverControl,sensor_arrival,29106911828,29106.911828,1781999003392649663,0,29107.759837,29108.173388,0.41355099999782396
d_control,DriverControl,sensor_arrival,29114844466,29114.844466,1781999003400582301,0,29115.502811,29115.690272,0.18746100000134902
d_control,DriverControl,sensor_arrival,29122908603,29122.908603,1781999003408646438,0,29123.834408,29124.076961,0.24255300000004354
d_control,DriverControl,sensor_arrival,29130884185,29130.884185,1781999003416622020,0,29131.734454,29132.008359,0.2739049999981944
d_control,DriverControl,sensor_arrival,29138922508,29138.922508,1781999003424660343,0,29140.029904,29140.256938,0.22703399999954854
d_control,DriverControl,sensor_arrival,29154891413,29154.891413,1781999003440629248,0,29155.876847,29156.113363,0.23651600000084727
d_control,DriverControl,sensor_arrival,29162877014,29162.877014,1781999003448614849,0,29163.958651,29164.17126,0.21260899999833782
d_control,DriverControl,sensor_arrival,29170951096,29170.951096,1781999003456688931,0,29171.944307,29172.175879,0.23157199999695877
d_control,DriverControl,sensor_arrival,29178893956,29178.893956,1781999003464631791,0,29179.957075,29180.237831,0.28075600000011036
d_control,DriverControl,sensor_arrival,29186806669,29186.806669,1781999003472544504,0,29187.607623,29187.931676,0.32405300000027637
d_control,DriverControl,sensor_arrival,29194888528,29194.888528,1781999003480626363,0,29195.962535,29196.205829,0.243293999999878
d_control,DriverControl,output_tick,29200000000,29200.0,1781999003485737835,0,29200.385063,29200.606616,0.22155299999940326
d_control,DriverControl,sensor_arrival,29203084071,29203.084071,1781999003488821906,0,29204.299836,29204.541648,0.24181200000020908
d_monitor,DriverMonitor,output_tick,29200000000,29200.0,1781999003485737835,0,29204.352613,29204.5415,0.18888700000024983
d_control,DriverControl,sensor_arrival,29210896729,29210.896729,1781999003496634564,0,29211.719684,29211.986366,0.26668200000131037
d_control,DriverControl,sensor_arrival,29218780128,29218.780128,1781999003504517963,0,29219.488472,29219.688544,0.20007199999963632
